UT -14 deg twilight: 2026-08-30T23:28:28.629 2026-08-31T09:58:31.691
UT middle of the night: 2026-08-31T04:43:30.160

timezone CLT: America/SantiagoCLT -14 deg twilight: 08/30/2026,   19:28:28 to 05:58:31
timezone ET: America/New_YorkET  -14 deg twilight: 08/30/2026,   19:28:28 to 05:58:31
timezone PT: America/Los_AngelesPT  -14 deg twilight: 08/30/2026,   16:28:28 to 02:58:31
CLT middle of the night: 00:43:30
ET  middle of the night: 00:43:30
PT  middle of the night: 21:43:30


UT -14 deg twilight: 2026-08-30T23:28:28.629 2026-08-31T09:58:31.691
UT middle of the night: 2026-08-31T04:43:30.160

timezone CLT: America/SantiagoCLT -14 deg twilight: 08/30/2026,   19:28:28 to 05:58:31
timezone ET: America/New_YorkET  -14 deg twilight: 08/30/2026,   19:28:28 to 05:58:31
timezone PT: America/Los_AngelesPT  -14 deg twilight: 08/30/2026,   16:28:28 to 02:58:31
CLT middle of the night: 00:43:30
ET  middle of the night: 00:43:30
PT  middle of the night: 21:43:30



#####################
### OBSPLAN:
#####################
 jsonID program  priority  order airmass sep_moon                        json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]
     30     eta         0     10    1.73    158.9                      2026ngr.json 209.60  -2.96 2026-08-30T23:28:28.629 19:28 19:28    0.00      0.0      0.00    19.50    19.50
     23     yse         0     20    1.41    147.2                          376.json 222.21  -9.14 2026-08-30T23:47:58.629 19:47 19:47   13.98      0.0      0.51    16.00    16.51
     25     yse         0     30    1.50    140.7                          428.json 228.14  -1.49 2026-08-31T00:04:29.381 20:04 20:04    9.66      0.0      0.35    16.00    16.35
     18  defsus         0     40    1.00    103.5               DEFSuS_GBTDS_z.json 268.22 -29.68 2026-08-31T00:20:50.629 20:20 20:20   47.35      0.0      1.74    56.83    58.57
     26     yse         0     50    1.25     56.4                          440.json 314.29  -2.48 2026-08-31T01:19:24.809 21:19 21:19   51.42      0.0      1.89    16.00    17.89
     10  debass         0     60    1.21     49.6                   2026znw_P1.json 324.36 -11.83 2026-08-31T01:37:17.936 21:37 21:37   13.68      0.0      0.50     3.00     3.50
      6  debass         0     70    1.33     46.3                   2026yzi_P1.json 324.51  -0.80 2026-08-31T01:40:48.033 21:40 21:40   11.03      0.0      0.40     3.00     3.40
     29     yse         0     80    1.52     47.6                          544.json 321.80  11.20 2026-08-31T01:44:12.306 21:44 21:44   12.30      0.0      0.45    24.00    24.45
     27     yse         0     90    1.45     37.2                          494.json 332.94   4.77 2026-08-31T02:08:39.357 22:08 22:08   12.77      0.0      0.47    16.00    16.47
     11  debass         0    100    1.45     32.8                   2026zvb_P1.json 337.59   4.51 2026-08-31T02:25:07.440 22:25 22:25    4.64      0.0      0.17     3.00     3.17
     28     yse         0    110    1.46     31.7                          495.json 338.75   4.55 2026-08-31T02:28:17.646 22:28 22:28    1.16      0.0      0.04    16.00    16.04
     24     yse         0    120    1.28     30.9                          393.json 345.62  -9.85 2026-08-31T02:44:20.205 22:44 22:44   15.94      0.0      0.58    16.00    16.58
