 jsonID program  priority  order airmass sep_moon                        json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]                                                                                     json_filename
     40     twi         0     10    1.84    166.2 SheppardTwilightAug30evening.json 201.33  -1.92 2026-08-30T23:03:18.629 19:03 19:03    0.00      0.0      0.00    25.17    25.17 /Users/zalane/armin/decat_pointings/json_files/2026B/twi/260830/SheppardTwilightAug30evening.json
     30     eta         0     20    1.73    158.9                      2026ngr.json 209.60  -2.96 2026-08-30T23:28:28.629 19:28 19:28    8.33      0.0      0.31    19.50    19.81                      /Users/zalane/armin/decat_pointings/json_files/2026B/eta/260830/2026ngr.json
     23     yse         0     30    1.41    147.2                          376.json 222.21  -9.14 2026-08-30T23:48:16.954 19:48 19:48   13.98      0.0      0.51    32.00    32.51                          /Users/zalane/armin/decat_pointings/json_files/2026B/yse/260830/376.json
     25     yse         0     40    1.60    140.8                          428.json 228.14  -1.49 2026-08-31T00:20:47.706 20:20 20:20    9.66      0.0      0.35    32.00    32.35                          /Users/zalane/armin/decat_pointings/json_files/2026B/yse/260830/428.json
     18  defsus         0     50    1.02    103.8               DEFSuS_GBTDS_z.json 268.22 -29.68 2026-08-31T00:53:08.954 20:53 20:53   47.35      0.0      1.74    56.83    58.57            /Users/zalane/armin/decat_pointings/json_files/2026B/defsus/260830/DEFSuS_GBTDS_z.json
     26     yse         0     60    1.18     56.7                          440.json 314.29  -2.48 2026-08-31T01:51:43.134 21:51 21:51   51.42      0.0      1.89    16.00    17.89                          /Users/zalane/armin/decat_pointings/json_files/2026B/yse/260830/440.json
     10  debass         0     70    1.13     49.9                   2026znw_P1.json 324.36 -11.83 2026-08-31T02:09:36.261 22:09 22:09   13.68      0.0      0.50     3.00     3.50                /Users/zalane/armin/decat_pointings/json_files/2026B/debass/260830/2026znw_P1.json
     32  desirt         0     80    1.16     46.4                    FAR_327_z.json 327.55 -10.19 2026-08-31T02:13:06.358 22:13 22:13    3.53      0.0      0.13    13.00    13.13                 /Users/zalane/armin/decat_pointings/json_files/2026B/desirt/260830/FAR_327_z.json
     31  desirt         0     90    1.14     46.5                    FAR_327_i.json 327.55 -10.19 2026-08-31T02:26:14.132 22:26 22:26    0.00      0.0      0.00    11.00    11.00                 /Users/zalane/armin/decat_pointings/json_files/2026B/desirt/260830/FAR_327_i.json
      6  debass         0    100    1.19     46.8                   2026yzi_P1.json 324.51  -0.80 2026-08-31T02:37:14.132 22:37 22:37    9.87      0.0      0.36     3.00     3.36                /Users/zalane/armin/decat_pointings/json_files/2026B/debass/260830/2026yzi_P1.json
