 jsonID program  priority  order airmass sep_moon                            json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]                                                                                             json_filename
      0     twi         0     10    1.79     46.9     SheppardTwilightJun21evening.json 133.42   7.00 2026-06-21T22:32:27.090 18:32 18:32    0.00      0.0      0.00    24.87    24.87      /Users/arest/observing/decat_pointings/json_files/2026A/twi/260621/SheppardTwilightJun21evening.json
     41     yse         0     20    1.42     29.9                             XCOS.json 150.11   2.27 2026-06-21T22:57:19.090 18:57 18:57   17.29      0.0      0.63     5.33     5.97                              /Users/arest/observing/decat_pointings/json_files/2026A/yse/260621/XCOS.json
     43     eta         0     30    1.23     60.4          etale.ec0814.griz.11min.json 158.03 -60.69 2026-06-21T23:03:17.122 19:03 19:03   63.26      1.0      5.32     6.00    11.32           /Users/arest/observing/decat_pointings/json_files/2026A/eta/260621/etale.ec0814.griz.11min.json
     44     eta         0     40    1.21     58.8             etale.ec0915.gi.7min.json 161.26 -59.68 2026-06-21T23:14:36.291 19:14 19:14    1.89      0.0      0.07     6.00     6.07              /Users/arest/observing/decat_pointings/json_files/2026A/eta/260621/etale.ec0915.gi.7min.json
      2    dosc         0     50    1.07     25.7    1_OMLApex.260621_i_15-dithpos.json 166.68 -24.98 2026-06-21T23:20:40.459 19:20 19:20   34.91      1.0      4.28    37.50    41.78    /Users/arest/observing/decat_pointings/json_files/2026A/dosc/260621/1_OMLApex.260621_i_15-dithpos.json
     49  debass         0     60    1.05     15.6                       2026odz_P1.json 191.48 -13.78 2026-06-22T00:02:27.260 20:02 20:02   25.88      0.0      0.95     3.00     3.95                     /Users/arest/observing/decat_pointings/json_files/2026A/debass/260621/2026odz_P1.json
     46  debass         0     70    1.00     32.9                       2026mqo_P1.json 203.02 -27.45 2026-06-22T00:06:24.187 20:06 20:06   17.40      0.0      0.64     3.00     3.64                     /Users/arest/observing/decat_pointings/json_files/2026A/debass/260621/2026mqo_P1.json
     26  desirt         0     80    1.13     29.2                 DESIRT_SN2026ngr.json 209.52  -3.05 2026-06-22T00:10:02.471 20:10 20:10   25.18      0.0      0.92     7.33     8.26               /Users/arest/observing/decat_pointings/json_files/2026A/desirt/260621/DESIRT_SN2026ngr.json
     60     eta         0     90    1.13     29.3                          2026ngr.json 209.60  -2.96 2026-06-22T00:18:17.871 20:18 20:18    0.12      0.0      0.00    13.00    13.00                           /Users/arest/observing/decat_pointings/json_files/2026A/eta/260621/2026ngr.json
     50  debass         0    100    1.25     22.2                       2026ono_P1.json 200.68   6.06 2026-06-22T00:31:18.125 20:31 20:31   12.67      0.0      0.46     2.25     2.71                     /Users/arest/observing/decat_pointings/json_files/2026A/debass/260621/2026ono_P1.json
     62  desirt         0    110    1.39     34.4                  DESIRT_210_14_r.json 210.63  13.94 2026-06-22T00:34:01.003 20:34 20:34   12.57      0.0      0.46    10.00    10.46                /Users/arest/observing/decat_pointings/json_files/2026A/desirt/260621/DESIRT_210_14_r.json
     61  desirt         0    120    1.39     34.3                  DESIRT_210_14_i.json 210.63  13.94 2026-06-22T00:44:28.650 20:44 20:44    0.00      0.0      0.00    11.00    11.00                /Users/arest/observing/decat_pointings/json_files/2026A/desirt/260621/DESIRT_210_14_i.json
     47  debass         0    130    1.48     46.4                       2026mrf_P1.json 223.32  16.27 2026-06-22T00:55:28.650 20:55 20:55   12.47      0.0      0.46     3.00     3.46                     /Users/arest/observing/decat_pointings/json_files/2026A/debass/260621/2026mrf_P1.json
