UT -14 deg twilight: 2026-03-07T00:12:45.887 2026-03-07T09:36:14.196
UT middle of the night: 2026-03-07T04:54:30.041

timezone CLT: America/SantiagoCLT -14 deg twilight: 03/06/2026,   21:12:45 to 06:36:14
timezone ET: America/New_YorkET  -14 deg twilight: 03/06/2026,   19:12:45 to 04:36:14
timezone PT: America/Los_AngelesPT  -14 deg twilight: 03/06/2026,   16:12:45 to 01:36:14
CLT middle of the night: 01:54:30
ET  middle of the night: 23:54:30
PT  middle of the night: 20:54:30


UT -14 deg twilight: 2026-03-07T00:12:45.887 2026-03-07T09:36:14.196
UT middle of the night: 2026-03-07T04:54:30.041

timezone CLT: America/SantiagoCLT -14 deg twilight: 03/06/2026,   21:12:45 to 06:36:14
timezone ET: America/New_YorkET  -14 deg twilight: 03/06/2026,   19:12:45 to 04:36:14
timezone PT: America/Los_AngelesPT  -14 deg twilight: 03/06/2026,   16:12:45 to 01:36:14
CLT middle of the night: 01:54:30
ET  middle of the night: 23:54:30
PT  middle of the night: 20:54:30



#####################
### OBSPLAN:
#####################
 jsonID program  priority  order airmass sep_moon                         json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]
     35     twi         0     10    1.83    157.4  SheppardTwilightMar06evening.json  35.73  -5.08 2026-03-06T23:46:03.887 20:46 18:46    0.00      0.0      0.00    26.70    26.70
      5  desirt         0     20    2.40    150.2               DESIRT_2025abcr.json  26.65 -15.37 2026-03-07T00:12:45.887 21:12 19:12   13.62      0.0      0.50     5.50     6.00
     37  desirt         0     30    2.47    161.5             DESIRT_GRB260226A.json  41.97   8.03 2026-03-07T00:18:45.858 21:18 19:18   27.90      0.0      1.02    12.67    13.69
     15     yse         0     40    1.31    132.4                      2025aarm.json  68.05  -5.29 2026-03-07T00:32:27.230 21:32 19:32   29.23      0.0      1.07     2.67     3.74
     24     yse         0     50    1.25    126.8                           253.json  61.28 -24.71 2026-03-07T00:36:11.526 21:36 19:36   20.47      0.0      0.75    16.00    16.75
     19     yse         0     60    1.34    126.0                       2025tis.json  58.84 -28.07 2026-03-07T00:52:56.568 21:52 19:52    4.01      0.0      0.15     3.33     3.48
     27     yse         0     70    1.48    129.3                        XECDFS.json  52.98 -28.08 2026-03-07T00:56:25.398 21:56 19:56    5.17      0.0      0.19    10.67    10.86
     28     yse         0     80    1.33    109.1                         XEDFS.json  61.25 -48.42 2026-03-07T01:07:16.778 22:07 20:07   21.32      1.0      3.78    21.33    25.12
      6  desirt         0     90    1.44    125.6            DESIRT_80_2025_i_1.json  66.49 -21.30 2026-03-07T01:32:23.685 22:32 20:32   27.45      1.0      4.01     9.17    13.17
      7  desirt         0    100    1.42    122.8            DESIRT_80_2025_i_2.json  70.62 -20.89 2026-03-07T01:45:34.067 22:45 20:45    3.88      0.0      0.14     9.17     9.31
      8  desirt         0    110    1.38    119.2            DESIRT_80_2025_i_3.json  75.06 -21.09 2026-03-07T01:54:52.598 22:54 20:54    4.15      0.0      0.15     9.17     9.32
      9  desirt         0    120    1.34    115.8            DESIRT_80_2025_i_4.json  79.18 -21.50 2026-03-07T02:04:11.720 23:04 21:04    3.86      0.0      0.14     9.17     9.31
     10  desirt         0    130    1.73    125.7            DESIRT_80_2025_r_1.json  66.49 -21.30 2026-03-07T02:13:30.212 23:13 21:13   11.81      0.0      0.43     8.33     8.77
     11  desirt         0    140    1.67    122.9            DESIRT_80_2025_r_2.json  70.62 -20.89 2026-03-07T02:22:16.201 23:22 21:22    3.88      0.0      0.14     8.33     8.48
     12  desirt         0    150    1.60    119.4            DESIRT_80_2025_r_3.json  75.06 -21.09 2026-03-07T02:30:44.732 23:30 21:30    4.15      0.0      0.15     8.33     8.49
     13  desirt         0    160    1.53    115.9            DESIRT_80_2025_r_4.json  79.18 -21.50 2026-03-07T02:39:13.854 23:39 21:39    3.86      0.0      0.14     8.33     8.47
     17     yse         0    170    1.65     73.0                      2025ahkt.json 141.42  22.42 2026-03-07T02:47:42.346 23:47 21:47   74.89      0.0      2.75     2.67     5.41
     26     yse         0    180    1.21     57.4                          XCOS.json 150.11   2.27 2026-03-07T02:53:07.094 23:53 21:53   21.85      0.0      0.80    16.00    16.80
     20     yse         0    190    1.00     60.1                       2026ayt.json 141.84 -31.92 2026-03-07T03:09:55.155 00:09 22:09   35.08      1.0      4.29     2.20     6.49
     30     eta         0    200    1.18     57.0       etale.ec0814.griz.11min.json 158.03 -60.69 2026-03-07T03:16:24.330 00:16 22:16   30.67      0.0      1.12    10.33    11.46
     31     eta         0    210    1.17     55.1       etale.ec0915.griz.11min.json 161.26 -59.68 2026-03-07T03:27:51.806 00:27 22:27    1.89      0.0      0.07    10.33    10.40
     32     eta         0    220    1.16     55.1                 etale.i.15min.json 161.26 -59.68 2026-03-07T03:38:15.974 00:38 22:38    0.00      0.0      0.00    15.17    15.17
     33     eta         1    230    1.15     54.7                 etale.r.17min.json 161.91 -59.48 2026-03-07T03:53:25.974 00:53 22:53    0.38      0.0      0.01    10.83    10.85
     34     eta         1    240    1.15     54.7                 etale.z.17min.json 161.91 -59.48 2026-03-07T04:04:16.819 01:04 23:04    0.00      0.0      0.00    10.83    10.83
     22     yse         0    250    1.23     28.8                       2026bgd.json 200.24 -43.59 2026-03-07T04:15:06.819 01:15 23:15   28.06      0.0      1.03     2.00     3.03
     18     yse         0    260    1.39     19.0                      2025ajmj.json 211.30 -33.68 2026-03-07T04:18:08.545 01:18 23:18   13.12      0.0      0.48     2.00     2.48
     21     yse         0    270    1.00     46.2                       2026ayz.json 158.46 -30.93 2026-03-07T04:20:37.412 01:20 23:20   44.26      1.0      4.62     2.20     6.82
     14  desirt         1    280    1.11     44.3             DESIRT_165_2025_z.json 162.71  -4.04 2026-03-07T04:27:26.787 01:27 23:27   27.18      0.0      1.00    15.17    16.16
      4  desirt         0    290    1.12     45.1             DESIRT_165_2026_r.json 162.17  -3.50 2026-03-07T04:43:36.585 01:43 23:43    0.77      0.0      0.03    15.00    15.03
      3  desirt         0    300    1.13     45.2             DESIRT_165_2026_i.json 162.17  -3.50 2026-03-07T04:58:38.287 01:58 23:58    0.00      0.0      0.00    16.50    16.50
     39  shadow         0    310    1.32     31.4            Shadow_Virgo_r90_2.json 186.37   8.69 2026-03-07T05:15:08.287 02:15 00:15   27.04      0.0      0.99    10.00    10.99
     41  shadow         1    320    1.40     33.9            Shadow_Virgo_r90_1.json 188.05  12.96 2026-03-07T05:26:07.770 02:26 00:26    4.58      0.0      0.17    10.00    10.17
