 jsonID program  priority  order airmass sep_moon                         json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]                                                                                          json_filename
      0     twi         0     10    1.82     38.5  SheppardTwilightNov26evening.json 287.50 -41.08 2025-11-27T00:10:40.324 21:10 19:10    0.00        0      0.00    26.70    26.70   /Users/arest/observing/decat_pointings/json_files/2025B/twi/251126/SheppardTwilightNov26evening.json
     50     yse         1     20    1.90     28.1                           544.json 321.80  11.20 2025-11-27T00:37:22.324 21:37 19:37   61.10        1      5.24     8.00    13.24                          /Users/arest/observing/decat_pointings/json_files/2025B/yse/251126/1/544.json
     43     yse         0     30    1.50     23.8                           494.json 332.94   4.77 2025-11-27T00:50:36.738 21:50 19:50   12.77        0      0.47    16.00    16.47                            /Users/arest/observing/decat_pointings/json_files/2025B/yse/251126/494.json
     45     yse         0     50    1.29     28.0                    GRB251013C.json 345.83  -0.12 2025-11-27T01:07:04.821 22:07 20:07   13.78        0      0.51     2.67     3.17                     /Users/arest/observing/decat_pointings/json_files/2025B/yse/251126/GRB251013C.json
     40     yse         0     60    1.19     25.5                       2025vjw.json 347.25  -7.43 2025-11-27T01:10:15.131 22:10 20:10    7.44        0      0.27     1.67     1.94                        /Users/arest/observing/decat_pointings/json_files/2025B/yse/251126/2025vjw.json
     42     yse         0     70    1.19     23.1                           393.json 345.62  -9.85 2025-11-27T01:12:11.508 22:12 20:12    2.90        0      0.11    16.00    16.11                            /Users/arest/observing/decat_pointings/json_files/2025B/yse/251126/393.json
     39     yse         0     80    1.15     24.8                       2025tqb.json 342.65 -34.29 2025-11-27T01:28:17.892 22:28 20:28   24.59        1      3.90     1.33     5.24                        /Users/arest/observing/decat_pointings/json_files/2025B/yse/251126/2025tqb.json
     44     yse         0     90    1.04     47.5                           ELA.json   9.45 -43.98 2025-11-27T01:33:32.001 22:33 20:33   22.80        0      0.84    10.67    11.50                            /Users/arest/observing/decat_pointings/json_files/2025B/yse/251126/ELA.json
     21  desirt         1    100    1.02     54.5              DESIRT_20-20-1_i.json  20.77 -19.59 2025-11-27T01:45:02.154 22:45 20:45   26.16        1      3.96     9.17    13.13          /Users/arest/observing/decat_pointings/json_files/2025B/desirt/251126/1/DESIRT_20-20-1_i.json
      7  desirt         0    110    1.02     54.4              DESIRT_20-20-1_g.json  20.77 -19.59 2025-11-27T01:58:09.700 22:58 20:58    0.00        0      0.00     6.67     6.67            /Users/arest/observing/decat_pointings/json_files/2025B/desirt/251126/DESIRT_20-20-1_g.json
      8  desirt         0    120    1.02     54.3              DESIRT_20-20-1_r.json  20.77 -19.59 2025-11-27T02:04:49.700 23:04 21:04    0.00        0      0.00     8.33     8.33            /Users/arest/observing/decat_pointings/json_files/2025B/desirt/251126/DESIRT_20-20-1_r.json
      9  desirt         0    130    1.01     57.6              DESIRT_20-20-2_g.json  24.72 -22.23 2025-11-27T02:13:09.700 23:13 21:13    4.54        0      0.17     6.67     6.83            /Users/arest/observing/decat_pointings/json_files/2025B/desirt/251126/DESIRT_20-20-2_g.json
     10  desirt         0    140    1.01     57.6              DESIRT_20-20-2_r.json  24.72 -22.23 2025-11-27T02:19:59.678 23:19 21:19    0.00        0      0.00     8.33     8.33            /Users/arest/observing/decat_pointings/json_files/2025B/desirt/251126/DESIRT_20-20-2_r.json
     11  desirt         0    150    1.04     57.6              DESIRT_20-20-3_g.json  24.05 -17.09 2025-11-27T02:28:19.678 23:28 21:28    5.18        0      0.19     6.67     6.86            /Users/arest/observing/decat_pointings/json_files/2025B/desirt/251126/DESIRT_20-20-3_g.json
     12  desirt         0    160    1.04     57.5              DESIRT_20-20-3_r.json  24.05 -17.09 2025-11-27T02:35:11.073 23:35 21:35    0.00        0      0.00     8.33     8.33            /Users/arest/observing/decat_pointings/json_files/2025B/desirt/251126/DESIRT_20-20-3_r.json
     13  desirt         0    170    1.05     60.2               DESIRT_2025abcr.json  26.65 -15.37 2025-11-27T02:43:31.073 23:43 21:43    3.03        0      0.11     5.50     5.61             /Users/arest/observing/decat_pointings/json_files/2025B/desirt/251126/DESIRT_2025abcr.json
     35     yse         0    180    1.05     60.3                      2025abcr.json  26.73 -15.28 2025-11-27T02:49:07.743 23:49 21:49    0.12        0      0.00     4.67     4.67                       /Users/arest/observing/decat_pointings/json_files/2025B/yse/251126/2025abcr.json
      3     agn         0    190    1.10     70.9                          X123.json  35.53  -5.31 2025-11-27T02:53:47.997 23:53 21:53   13.20        0      0.48    33.00    33.48                           /Users/arest/observing/decat_pointings/json_files/2025B/agn/251126/X123.json
