UT -14 deg twilight: 2026-06-01T22:56:10.145 2026-06-02T10:26:23.061
UT middle of the night: 2026-06-02T04:41:16.603

timezone CLT: America/SantiagoCLT -14 deg twilight: 06/01/2026,   18:56:10 to 06:26:23
timezone ET: America/New_YorkET  -14 deg twilight: 06/01/2026,   18:56:10 to 06:26:23
timezone PT: America/Los_AngelesPT  -14 deg twilight: 06/01/2026,   15:56:10 to 03:26:23
CLT middle of the night: 00:41:16
ET  middle of the night: 00:41:16
PT  middle of the night: 21:41:16


UT -14 deg twilight: 2026-06-01T22:56:10.145 2026-06-02T10:26:23.061
UT middle of the night: 2026-06-02T04:41:16.603

timezone CLT: America/SantiagoCLT -14 deg twilight: 06/01/2026,   18:56:10 to 06:26:23
timezone ET: America/New_YorkET  -14 deg twilight: 06/01/2026,   18:56:10 to 06:26:23
timezone PT: America/Los_AngelesPT  -14 deg twilight: 06/01/2026,   15:56:10 to 03:26:23
CLT middle of the night: 00:41:16
ET  middle of the night: 00:41:16
PT  middle of the night: 21:41:16



#####################
### OBSPLAN:
#####################
 jsonID program  priority  order airmass sep_moon                             json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]
      0     twi         0     10    1.87    149.7      SheppardTwilightJun01evening.json 108.71   4.92 2026-06-01T22:29:28.145 18:29 18:29    0.00      0.0      0.00    26.70    26.70
     23     yse         0     20    1.22    115.8                              XCOS.json 150.11   2.27 2026-06-01T22:56:10.145 18:56 18:56   41.39      0.0      1.52     5.33     6.85
     34  debass         0     30    1.34    119.6                        2026lel_P1.json 149.34   8.74 2026-06-01T23:03:01.214 19:03 19:03    6.51      0.0      0.24     3.00     3.24
     30  debass         0     40    1.36    121.0                        2026kzy_P1.json 147.79   8.70 2026-06-01T23:06:15.547 19:06 19:06    1.53      0.0      0.06     3.00     3.06
     29  debass         0     50    1.21    119.2                        2026kuh_P1.json 134.16 -13.61 2026-06-01T23:09:18.911 19:09 19:09   26.09      0.0      0.96     3.00     3.96
     13     yse         0     60    1.00     84.1                           2026gvk.json 169.96 -27.78 2026-06-01T23:13:16.304 19:13 19:13   36.19      0.0      1.33     2.33     3.66
     14     yse         0     70    1.02     79.4                           2026gzx.json 178.48 -23.08 2026-06-01T23:16:55.912 19:16 19:16    9.02      0.0      0.33     2.33     2.66
      3    dosc         0     90    1.00     88.0     2_OMLApex.260601_i_15-dithpos.json 166.68 -24.98 2026-06-01T23:19:35.751 19:19 19:19   10.94      0.0      0.40    37.50    37.90
      4    dosc         0    100    1.02     88.3     3_OMLApex.260601_z_20-dithpos.json 166.68 -24.98 2026-06-01T23:57:29.830 19:57 19:57    0.00      0.0      0.00    50.00    50.00
     26     eta         0    110    1.26     75.4           etale.ec0814.griz.11min.json 158.03 -60.69 2026-06-02T00:47:29.830 20:47 20:47   36.20      1.0      4.33    10.33    14.66
     27     eta         0    120    1.26     74.6           etale.ec0915.griz.11min.json 161.26 -59.68 2026-06-02T01:02:09.473 21:02 21:02    1.89      0.0      0.07    10.33    10.40
     28     eta         0    130    1.27     74.5                     etale.r.17min.json 161.91 -59.48 2026-06-02T01:12:33.641 21:12 21:12    0.38      0.0      0.01    10.83    10.85
     31  debass         0    140    1.28     98.3                        2026lau_P1.json 164.38 -10.27 2026-06-02T01:23:24.486 21:23 21:23   49.25      1.0      4.81     3.00     7.81
     45  shadow         0    150    1.45     90.8          10_Shadow_Virgo_Field2_r.json 186.08  13.50 2026-06-02T01:31:12.836 21:31 21:31   32.07      0.0      1.18     2.00     3.18
     53  shadow         0    160    1.50     91.5         14_Shadow_Virgo_Field14_r.json 186.30  15.36 2026-06-02T01:34:23.382 21:34 21:34    1.88      0.0      0.07     2.00     2.07
     55  shadow         0    170    1.47     89.6          15_Shadow_Virgo_Field3_r.json 187.95  14.31 2026-06-02T01:36:27.518 21:36 21:36    1.91      0.0      0.07     2.00     2.07
     57  shadow         0    180    1.43     87.9          16_Shadow_Virgo_Field4_r.json 189.43  13.30 2026-06-02T01:38:31.724 21:38 21:38    1.75      0.0      0.06     2.00     2.06
     59  shadow         0    190    1.39     85.9         17_Shadow_Virgo_Field15_r.json 191.07  12.05 2026-06-02T01:40:35.576 21:40 21:40    2.04      0.0      0.07     2.00     2.07
     61  shadow         0    200    1.36     85.4         18_Shadow_Virgo_Field16_r.json 190.56  10.04 2026-06-02T01:42:40.064 21:42 21:42    2.07      0.0      0.08     2.00     2.08
     63  shadow         0    210    1.31     82.2         19_Shadow_Virgo_Field22_r.json 193.27   8.25 2026-06-02T01:44:44.621 21:44 21:44    3.21      0.0      0.12     2.00     2.12
     65  shadow         0    220    1.32     85.4          1_Shadow_Virgo_Field18_r.json 188.78   6.90 2026-06-02T01:46:51.682 21:46 21:46    4.65      0.0      0.17     2.00     2.17
     67  shadow         0    230    1.21     78.9         20_Shadow_Virgo_Field25_r.json 193.43   1.88 2026-06-02T01:49:01.911 21:49 21:49    6.83      0.0      0.25     2.00     2.25
     69  shadow         0    240    1.18     77.8         21_Shadow_Virgo_Field29_r.json 193.09  -1.15 2026-06-02T01:51:16.943 21:51 21:51    3.05      0.0      0.11     2.00     2.11
     73  shadow         0    250    1.23     82.9         23_Shadow_Virgo_Field28_r.json 188.06   0.20 2026-06-02T01:53:23.645 21:53 21:53    5.20      0.0      0.19     2.00     2.19
     75  shadow         0    260    1.27     83.7         24_Shadow_Virgo_Field26_r.json 188.26   2.36 2026-06-02T01:55:35.094 21:55 21:55    2.17      0.0      0.08     2.00     2.08
     77  shadow         0    270    1.26     81.9         25_Shadow_Virgo_Field24_r.json 190.66   2.88 2026-06-02T01:57:39.868 21:57 21:57    2.45      0.0      0.09     2.00     2.09
     79  shadow         0    280    1.30     83.8         26_Shadow_Virgo_Field23_r.json 189.54   4.84 2026-06-02T01:59:45.268 21:59 21:59    2.25      0.0      0.08     2.00     2.08
     81  shadow         0    290    1.39     86.2         27_Shadow_Virgo_Field17_r.json 189.15   8.94 2026-06-02T02:01:50.225 22:01 22:01    4.13      0.0      0.15     2.00     2.15
     83  shadow         0    300    1.35     86.7         28_Shadow_Virgo_Field19_r.json 186.64   5.34 2026-06-02T02:03:59.304 22:03 22:03    4.39      0.0      0.16     2.00     2.16
     85  shadow         0    310    1.34     87.2         29_Shadow_Virgo_Field27_r.json 185.25   3.78 2026-06-02T02:06:08.955 22:06 22:06    2.08      0.0      0.08     2.00     2.08
     71  shadow         0    320    1.23     80.2         22_Shadow_Virgo_Field30_r.json 191.09  -0.04 2026-06-02T02:08:13.537 22:08 22:08    6.97      0.0      0.26     2.00     2.26
     21     yse         0    330    1.49     89.2                               525.json 186.99  11.09 2026-06-02T02:10:28.881 22:10 22:10   11.85      0.0      0.43    16.00    16.43
     44  shadow         0    340    1.64     91.2          10_Shadow_Virgo_Field2_g.json 186.08  13.50 2026-06-02T02:26:54.958 22:26 22:26    2.57      0.0      0.09     2.00     2.09
     52  shadow         0    350    1.71     91.9         14_Shadow_Virgo_Field14_g.json 186.30  15.36 2026-06-02T02:29:00.607 22:29 22:29    1.88      0.0      0.07     2.00     2.07
     54  shadow         0    360    1.65     90.0          15_Shadow_Virgo_Field3_g.json 187.95  14.31 2026-06-02T02:31:04.743 22:31 22:31    1.91      0.0      0.07     2.00     2.07
     56  shadow         0    370    1.60     88.3          16_Shadow_Virgo_Field4_g.json 189.43  13.30 2026-06-02T02:33:08.949 22:33 22:33    1.75      0.0      0.06     2.00     2.06
     58  shadow         0    380    1.54     86.3         17_Shadow_Virgo_Field15_g.json 191.07  12.05 2026-06-02T02:35:12.801 22:35 22:35    2.04      0.0      0.07     2.00     2.07
     60  shadow         0    390    1.51     85.8         18_Shadow_Virgo_Field16_g.json 190.56  10.04 2026-06-02T02:37:17.289 22:37 22:37    2.07      0.0      0.08     2.00     2.08
     62  shadow         0    400    1.43     82.6         19_Shadow_Virgo_Field22_g.json 193.27   8.25 2026-06-02T02:39:21.846 22:39 22:39    3.21      0.0      0.12     2.00     2.12
     64  shadow         0    410    1.48     85.8          1_Shadow_Virgo_Field18_g.json 188.78   6.90 2026-06-02T02:41:28.907 22:41 22:41    4.65      0.0      0.17     2.00     2.17
     80  shadow         0    420    1.53     86.5         27_Shadow_Virgo_Field17_g.json 189.15   8.94 2026-06-02T02:43:39.136 22:43 22:43    2.08      0.0      0.08     2.00     2.08
     82  shadow         0    430    1.51     87.0         28_Shadow_Virgo_Field19_g.json 186.64   5.34 2026-06-02T02:45:43.709 22:45 22:45    4.39      0.0      0.16     2.00     2.16
     84  shadow         0    440    1.51     87.5         29_Shadow_Virgo_Field27_g.json 185.25   3.78 2026-06-02T02:47:53.360 22:47 22:47    2.08      0.0      0.08     2.00     2.08
     66  shadow         0    450    1.35     79.4         20_Shadow_Virgo_Field25_g.json 193.43   1.88 2026-06-02T02:49:57.942 22:49 22:49    8.38      0.0      0.31     2.00     2.31
     68  shadow         0    460    1.31     78.3         21_Shadow_Virgo_Field29_g.json 193.09  -1.15 2026-06-02T02:52:16.386 22:52 22:52    3.05      0.0      0.11     2.00     2.11
     70  shadow         0    470    1.36     80.6         22_Shadow_Virgo_Field30_g.json 191.09  -0.04 2026-06-02T02:54:23.088 22:54 22:54    2.28      0.0      0.08     2.00     2.08
     72  shadow         0    480    1.43     83.4         23_Shadow_Virgo_Field28_g.json 188.06   0.20 2026-06-02T02:56:28.106 22:56 22:56    3.04      0.0      0.11     2.00     2.11
     74  shadow         0    490    1.47     84.3         24_Shadow_Virgo_Field26_g.json 188.26   2.36 2026-06-02T02:58:34.802 22:58 22:58    2.17      0.0      0.08     2.00     2.08
     76  shadow         0    500    1.45     82.4         25_Shadow_Virgo_Field24_g.json 190.66   2.88 2026-06-02T03:00:39.576 23:00 23:00    2.45      0.0      0.09     2.00     2.09
     78  shadow         0    510    1.52     84.4         26_Shadow_Virgo_Field23_g.json 189.54   4.84 2026-06-02T03:02:44.976 23:02 23:02    2.25      0.0      0.08     2.00     2.08
     36  debass         0    520    1.37     80.4                        2026ljy_P1.json 189.09  -4.48 2026-06-02T03:04:49.933 23:04 23:04    9.33      0.0      0.34     3.00     3.34
     41  debass         0    530    1.45     63.6                        2026mrf_P1.json 223.32  16.27 2026-06-02T03:08:10.458 23:08 23:08   39.70      0.0      1.46     3.00     4.46
     32  debass         0    540    1.69     53.8                        2026lav_P1.json 246.46  20.60 2026-06-02T03:12:37.807 23:12 23:12   22.36      0.0      0.82     3.00     3.82
     38  debass         0    550    1.17     48.4                        2026mgp_P1.json 230.22   1.13 2026-06-02T03:16:26.997 23:16 23:16   25.11      0.0      0.92     3.00     3.92
     17     yse         0    560    1.08     49.3                               376.json 222.21  -9.14 2026-06-02T03:20:22.246 23:20 23:20   13.01      0.0      0.48    16.00    16.48
     18     yse         0    570    1.14     48.6                               428.json 228.14  -1.49 2026-06-02T03:36:50.859 23:36 23:36    9.66      0.0      0.35    16.00    16.35
     39  debass         0    580    1.07     36.8                        2026mko_P1.json 236.75 -10.00 2026-06-02T03:53:12.107 23:53 23:53   12.07      0.0      0.44     3.00     3.44
     40  debass         0    590    1.17     59.4                        2026mqo_P1.json 203.02 -27.45 2026-06-02T03:56:38.664 23:56 23:56   36.21      0.0      1.33     3.00     4.33
     37  debass         0    600    1.33     66.9                        2026lky_P1.json 190.93 -35.16 2026-06-02T04:00:58.322 00:00 00:00   12.88      1.0      3.47     3.00     6.47
     11     yse         0    610    1.22     57.9                           2026bgd.json 200.24 -43.59 2026-06-02T04:07:26.656 00:07 00:07   11.07      0.0      0.41     3.33     3.74
      8     yse         0    620    1.12     51.1                          2025ajmj.json 211.30 -33.68 2026-06-02T04:11:11.014 00:11 00:11   13.12      0.0      0.48     3.00     3.48
    106    dosc         0    630    1.11     49.5 6_ShallowApex.260601_z_10-dithpos.json 213.20 -33.90 2026-06-02T04:14:39.881 00:14 00:14    1.59      0.0      0.06    25.00    25.06
    105    dosc         0    640    1.17     49.7  5_ShallowApex.260601_i_6-dithpos.json 213.20 -33.90 2026-06-02T04:39:43.387 00:39 00:39    0.00      0.0      0.00    15.00    15.00
    104    dosc         0    650    1.21     49.8 4_ShallowApex.260601_r_18-dithpos.json 213.20 -33.90 2026-06-02T04:54:43.387 00:54 00:54    0.00      0.0      0.00    27.00    27.00
     12     yse         0    660    1.86     60.4                           2026fhx.json 215.54 -86.75 2026-06-02T05:21:43.387 01:21 01:21   52.85      0.0      1.94     3.33     5.27
