  expid     ra   dec     ut fil  time  secz   psf   sky  cloud  teff             Object                   utdate ut_decimal  twi       program  blockID
 983724  149.2   1.8  00:05   r    86  1.24  0.98  0.14   0.11  0.80           COSMOS-2  2021-04-12T00:05:00.000     0.0833    0           DDF        7
 983725  149.2   1.8  00:06   i   130  1.24  0.95  0.01   0.14  0.89           COSMOS-2  2021-04-12T00:06:00.000     0.1000    0           DDF        7
 983726  150.8   1.8  00:09   g    60  1.25  1.14  0.22   0.13  0.62           COSMOS-3  2021-04-12T00:09:00.000     0.1500    0           DDF        7
 983727  150.8   1.8  00:11   r    86  1.24  1.03  0.14   0.06  0.73           COSMOS-3  2021-04-12T00:11:00.000     0.1833    0           DDF        7
 983728  150.8   1.8  00:12   i   130  1.24  1.03 -0.00   0.04  0.76           COSMOS-3  2021-04-12T00:12:00.000     0.2000    0           DDF        7
 983729  150.0   3.1  00:15   g    60  1.25  1.18  0.22   0.15  0.58           COSMOS-1  2021-04-12T00:15:00.000     0.2500    0           DDF        7
 983730  150.0   3.1  00:17   r    86  1.25  1.07  0.16   0.07  0.66           COSMOS-1  2021-04-12T00:17:00.000     0.2833    0           DDF        7
 983731  150.0   3.1  00:19   i   130  1.24  1.02  0.02   0.06  0.76           COSMOS-1  2021-04-12T00:19:00.000     0.3167    0           DDF        7
 983732  149.2   1.8  00:21   g    60  1.22  1.24  0.20   0.17  0.53           COSMOS-2  2021-04-12T00:21:00.000     0.3500    0           DDF        7
 983733  149.2   1.8  00:23   r    86  1.21  1.09  0.13   0.13  0.65           COSMOS-2  2021-04-12T00:23:00.000     0.3833    0           DDF        7
 983734  149.2   1.8  00:25   i   130  1.21  1.03 -0.02   0.14  0.78           COSMOS-2  2021-04-12T00:25:00.000     0.4167    0           DDF        7
 983735  150.8   1.8  00:27   g    60  1.22  1.21  0.20   0.13  0.56           COSMOS-3  2021-04-12T00:27:00.000     0.4500    0           DDF        7
 983736  150.8   1.8  00:29   r    86  1.21  1.13  0.11   0.06  0.62           COSMOS-3  2021-04-12T00:29:00.000     0.4833    0           DDF        7
 983737  150.8   1.8  00:31   i   130  1.21  1.06 -0.05   0.04  0.75           COSMOS-3  2021-04-12T00:31:00.000     0.5167    0           DDF        7
 983738  129.0   3.0  00:34   r    60  1.21  1.18  0.14   0.09  0.55             eFEDS1  2021-04-12T00:34:00.000     0.5667    0         eFEDS        8
 983739  129.0   1.0  00:36   r    60  1.18  1.29  0.09   0.12  0.48             eFEDS9  2021-04-12T00:36:00.000     0.6000    0         eFEDS        8
 983740  130.0  -1.0  00:37   r    60  1.16  1.33  0.06   0.11  0.47            eFEDS17  2021-04-12T00:37:00.000     0.6167    0         eFEDS        8
 983741  131.0   3.0  00:39   r    60  1.21  1.25  0.14   0.07  0.49             eFEDS2  2021-04-12T00:39:00.000     0.6500    0         eFEDS        8
 983742  131.0   1.0  00:40   r    60  1.18  1.26  0.09   0.12  0.51            eFEDS10  2021-04-12T00:40:00.000     0.6667    0         eFEDS        8
 983743  132.0  -1.0  00:42   r    60  1.15  1.30  0.06   0.13  0.49            eFEDS21  2021-04-12T00:42:00.000     0.7000    0         eFEDS        8
 983744  133.0   3.0  00:43   r    60  1.20  1.39  0.12   0.09  0.41             eFEDS3  2021-04-12T00:43:00.000     0.7167    0         eFEDS        8
