UT -14 deg twilight: 2026-05-20T22:59:17.657 2026-05-21T10:20:35.486
UT middle of the night: 2026-05-21T04:39:56.572

timezone CLT: America/SantiagoCLT -14 deg twilight: 05/20/2026,   18:59:17 to 06:20:35
timezone ET: America/New_YorkET  -14 deg twilight: 05/20/2026,   18:59:17 to 06:20:35
timezone PT: America/Los_AngelesPT  -14 deg twilight: 05/20/2026,   15:59:17 to 03:20:35
CLT middle of the night: 00:39:56
ET  middle of the night: 00:39:56
PT  middle of the night: 21:39:56


UT -14 deg twilight: 2026-05-20T22:59:17.657 2026-05-21T10:20:35.486
UT middle of the night: 2026-05-21T04:39:56.572

timezone CLT: America/SantiagoCLT -14 deg twilight: 05/20/2026,   18:59:17 to 06:20:35
timezone ET: America/New_YorkET  -14 deg twilight: 05/20/2026,   18:59:17 to 06:20:35
timezone PT: America/Los_AngelesPT  -14 deg twilight: 05/20/2026,   15:59:17 to 03:20:35
CLT middle of the night: 00:39:56
ET  middle of the night: 00:39:56
PT  middle of the night: 21:39:56



#####################
### OBSPLAN:
#####################
 jsonID program  priority  order airmass sep_moon                         json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]
      0     twi         0     10    1.85     28.0  SheppardTwilightMay20evening.json  98.21   4.92 2026-05-20T22:32:35.657 18:32 18:32    0.00        0      0.00    26.70    26.70
     28     yse         0     20    1.19     36.1                          XCOS.json 150.11   2.27 2026-05-20T22:59:17.657 18:59 18:59   51.85        0      1.90    10.67    12.57
     23     yse         0     30    1.02     59.3                       2026ayt.json 141.84 -31.92 2026-05-20T23:11:51.732 19:11 19:11   35.08        1      4.29     2.67     6.95
     29     eta         0     40    1.16     89.7       etale.ec0814.griz.11min.json 158.03 -60.69 2026-05-20T23:18:48.907 19:18 19:18   30.67        0      1.12    10.33    11.46
     30     eta         0     50    1.15     89.7       etale.ec0915.griz.11min.json 161.26 -59.68 2026-05-20T23:30:16.383 19:30 19:30    1.89        0      0.07    10.33    10.40
     24     yse         0     60    1.00     65.5                       2026ayz.json 158.46 -30.93 2026-05-20T23:40:40.551 19:40 19:40   28.82        1      4.06     2.67     6.72
      1    dosc         0     70    1.00     65.9 1_OMLApex.260520_i_15-dithpos.json 166.68 -24.98 2026-05-20T23:47:23.951 19:47 19:47    9.38        0      0.34    37.50    37.84
      2    dosc         0     80    1.01     65.6 2_OMLApex.260520_r_10-dithpos.json 166.68 -24.98 2026-05-21T00:25:14.592 20:25 20:25    0.00        0      0.00    25.00    25.00
      3    dosc         0     90    1.03     65.4  3_OMLApex.260520_g_6-dithpos.json 166.68 -24.98 2026-05-21T00:50:14.592 20:50 20:50    0.00        0      0.00    15.00    15.00
      4  desirt         0    100    1.20     47.9             DESIRT_165_2026_i.json 162.17  -3.50 2026-05-21T01:05:14.592 21:05 21:05   21.92        0      0.80    16.50    17.30
