 jsonID program  priority  order airmass sep_moon                             json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]                                                                                              json_filename
      0     twi         0     10    1.75    121.0      SheppardTwilightJun09evening.json 116.32   1.25 2025-06-09T22:26:23.315 18:26 18:26    0.00      0.0      0.00    29.37    29.37       /Users/arest/observing/decat_pointings/json_files/2025A/twi/250609/SheppardTwilightJun09evening.json
      2     agn         0     20    1.29     91.6                       COSMOS_moon.json 150.00   2.20 2025-06-09T23:00:45.315 19:00 19:00   33.68      0.0      1.23    22.00    23.23                        /Users/arest/observing/decat_pointings/json_files/2025A/agn/250609/COSMOS_moon.json
     29  dwarfs         0     30    1.26     77.0                          leo8_all.json 168.63   6.27 2025-06-09T23:23:59.406 19:23 19:23   19.02      0.0      0.70    55.00    55.70                        /Users/arest/observing/decat_pointings/json_files/2025A/dwarfs/250609/leo8_all.json
     22     yse         0     40    1.18     72.4                           2025ifq.json 154.26 -38.19 2025-06-10T00:19:41.242 20:19 20:19   46.43      1.0      4.70     3.00     7.70                            /Users/arest/observing/decat_pointings/json_files/2025A/yse/250609/2025ifq.json
     31     eta         0     50    1.27     63.9                     etale.r.17min.json 159.65 -60.19 2025-06-10T00:27:23.380 20:27 20:27   22.26      0.0      0.82     4.33     5.15                      /Users/arest/observing/decat_pointings/json_files/2025A/eta/250609/etale.r.17min.json
     30     eta         0     60    1.26     63.2                     etale.i.15min.json 161.26 -59.68 2025-06-10T00:32:32.362 20:32 20:32    0.95      0.0      0.03    15.17    15.20                      /Users/arest/observing/decat_pointings/json_files/2025A/eta/250609/etale.i.15min.json
     32     eta         0     70    1.29     63.2                     etale.z.17min.json 161.26 -59.68 2025-06-10T00:47:44.458 20:47 20:47    0.00      0.0      0.00    15.17    15.17                      /Users/arest/observing/decat_pointings/json_files/2025A/eta/250609/etale.z.17min.json
      4    dosc         0     80    1.19     66.9     1_OMLApex.250609_i_15-dithpos.json 166.68 -24.98 2025-06-10T01:02:54.458 21:02 21:02   34.91      1.0      4.28    37.50    41.78     /Users/arest/observing/decat_pointings/json_files/2025A/dosc/250609/1_OMLApex.250609_i_15-dithpos.json
      5    dosc         0     90    1.34     67.2     2_OMLApex.250609_z_20-dithpos.json 166.68 -24.98 2025-06-10T01:44:41.259 21:44 21:44    0.00      0.0      0.00    50.00    50.00     /Users/arest/observing/decat_pointings/json_files/2025A/dosc/250609/2_OMLApex.250609_z_20-dithpos.json
     39  debass         1    100    1.27     47.4                        2025kum_P2.json 201.11  -0.44 2025-06-10T02:34:41.259 22:34 22:34   41.34      0.0      1.52     1.50     3.02                    /Users/arest/observing/decat_pointings/json_files/2025A/debass/250609/1/2025kum_P2.json
      7  desirt         0    110    1.17     38.7                      DESIRT_200_i.json 209.93  -3.30 2025-06-10T02:37:42.196 22:37 22:37    9.26      0.0      0.34    18.33    18.67                    /Users/arest/observing/decat_pointings/json_files/2025A/desirt/250609/DESIRT_200_i.json
      8  desirt         0    120    1.20     38.8                      DESIRT_200_r.json 209.93  -3.30 2025-06-10T02:56:22.572 22:56 22:56    0.00      0.0      0.00    16.67    16.67                    /Users/arest/observing/decat_pointings/json_files/2025A/desirt/250609/DESIRT_200_r.json
     15  desirt         0    130    1.21     35.0                      DESIRT_G15_i.json 217.71  -0.86 2025-06-10T03:13:02.572 23:13 23:13    8.15      0.0      0.30    27.50    27.80                    /Users/arest/observing/decat_pointings/json_files/2025A/desirt/250609/DESIRT_G15_i.json
     16  desirt         0    140    1.31     37.8                    DESIRT_G15_r_1.json 214.05  -0.79 2025-06-10T03:40:50.500 23:40 23:40    3.66      0.0      0.13    10.00    10.13                  /Users/arest/observing/decat_pointings/json_files/2025A/desirt/250609/DESIRT_G15_r_1.json
     17  desirt         0    150    1.28     34.6                    DESIRT_G15_r_2.json 218.54  -0.97 2025-06-10T03:50:58.552 23:50 23:50    4.49      0.0      0.16     8.33     8.50                  /Users/arest/observing/decat_pointings/json_files/2025A/desirt/250609/DESIRT_G15_r_2.json
     42  debass         1    160    1.13     24.0                        2025mld_P2.json 217.43 -22.19 2025-06-10T03:59:28.435 23:59 23:59   21.25      0.0      0.78     2.25     3.03                    /Users/arest/observing/decat_pointings/json_files/2025A/debass/250609/1/2025mld_P2.json
     28  defsus         0    170    1.29     38.9                   defsus39_250609.json 201.91 -47.45 2025-06-10T04:02:30.184 00:02 00:02   28.17      1.0      4.03    34.67    38.70                 /Users/arest/observing/decat_pointings/json_files/2025A/defsus/250609/defsus39_250609.json
      6    dosc         0    180    1.27     27.5 3_ShallowApex.250609_z_22-dithpos.json 213.20 -33.90 2025-06-10T04:41:12.166 00:41 00:41   15.99      0.0      0.59    33.00    33.59 /Users/arest/observing/decat_pointings/json_files/2025A/dosc/250609/3_ShallowApex.250609_z_22-dithpos.json
     55  debass         1    200    1.55     45.1                           2023lhq.json 253.10  18.09 2025-06-10T05:14:47.346 01:14 01:14   64.40      1.0      5.36     4.00     9.36                       /Users/arest/observing/decat_pointings/json_files/2025A/debass/250609/1/2023lhq.json
     61  debass         1    210    1.68     51.1                           2023nlk.json 259.68  22.61 2025-06-10T05:24:09.021 01:24 01:24    7.65      0.0      0.28     4.00     4.28                       /Users/arest/observing/decat_pointings/json_files/2025A/debass/250609/1/2023nlk.json
