UT -14 deg twilight: 2026-01-05T01:00:40.207 2026-01-05T08:36:30.486
UT middle of the night: 2026-01-05T04:48:35.346

timezone CLT: America/SantiagoCLT -14 deg twilight: 01/04/2026,   22:00:40 to 05:36:30
timezone ET: America/New_YorkET  -14 deg twilight: 01/04/2026,   20:00:40 to 03:36:30
timezone PT: America/Los_AngelesPT  -14 deg twilight: 01/04/2026,   17:00:40 to 00:36:30
CLT middle of the night: 01:48:35
ET  middle of the night: 23:48:35
PT  middle of the night: 20:48:35


UT -14 deg twilight: 2026-01-05T01:00:40.207 2026-01-05T08:36:30.486
UT middle of the night: 2026-01-05T04:48:35.346

timezone CLT: America/SantiagoCLT -14 deg twilight: 01/04/2026,   22:00:40 to 05:36:30
timezone ET: America/New_YorkET  -14 deg twilight: 01/04/2026,   20:00:40 to 03:36:30
timezone PT: America/Los_AngelesPT  -14 deg twilight: 01/04/2026,   17:00:40 to 00:36:30
CLT middle of the night: 01:48:35
ET  middle of the night: 23:48:35
PT  middle of the night: 20:48:35



#####################
### OBSPLAN:
#####################
 jsonID program  priority  order airmass sep_moon                         json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]
      0     twi         0     10    1.81    141.8  SheppardTwilightJan04evening.json 346.37  -7.92 2026-01-05T00:33:58.207 21:33 19:33    0.00      0.0      0.00    26.70    26.70
     37     yse         0     20    1.55    121.6                      2025ahnj.json   5.91  -1.37 2026-01-05T01:00:40.207 22:00 20:00   20.54      0.0      0.75     2.67     3.42
     42     yse         0     30    1.21    126.1                           ELA.json   9.45 -43.98 2026-01-05T01:04:05.395 22:04 20:04   42.72      1.0      4.57    10.67    15.23
      8  desirt         0     40    1.12    111.8               DESIRT_2025adin.json  31.14 -51.67 2026-01-05T01:19:19.388 22:19 20:19   16.38      0.0      0.60     6.50     7.10
     10  desirt         0     50    1.12    109.7               DESIRT_2025aimp.json  34.84 -52.38 2026-01-05T01:26:25.429 22:26 20:26    2.38      0.0      0.09     6.50     6.59
      9  desirt         0     60    1.12    108.7               DESIRT_2025aimb.json  36.69 -52.97 2026-01-05T01:33:00.672 22:33 20:33    1.27      0.0      0.05     6.50     6.55
      7  desirt         0     70    1.19    107.6               DESIRT_2025abcr.json  26.65 -15.37 2026-01-05T01:39:33.456 22:39 20:39   38.42      1.0      4.41     5.50     9.91
     36     yse         0     80    1.22    107.6                      2025abcr.json  26.73 -15.28 2026-01-05T01:49:27.986 22:49 20:49    0.12      0.0      0.00     3.50     3.50
      3     agn         0     90    1.22     96.2                          X123.json  35.53  -5.31 2026-01-05T01:52:58.240 22:52 20:52   13.20      0.0      0.48    33.00    33.48
     45     yse         0    100    1.33     96.2                           XMM.json  35.57  -4.78 2026-01-05T02:26:27.275 23:26 21:26    0.54      0.0      0.02    10.67    10.69
     35     yse         0    110    1.11     66.7                      2025aarm.json  68.05  -5.29 2026-01-05T02:37:08.453 23:37 21:37   32.35      0.0      1.19     2.67     3.85
     41     yse         0    120    1.02     81.4                           253.json  61.28 -24.71 2026-01-05T02:40:59.633 23:40 21:40   20.47      0.0      0.75    16.00    16.75
     39     yse         0    130    1.05     85.0                       2025tis.json  58.84 -28.07 2026-01-05T02:57:44.675 23:57 21:57    4.01      0.0      0.15     2.67     2.81
     43     yse         0    140    1.08     89.7                        XECDFS.json  52.98 -28.08 2026-01-05T03:00:33.505 00:00 22:00    5.17      0.0      0.19    10.67    10.86
     44     yse         0    150    1.09     93.0                         XEDFS.json  61.25 -48.42 2026-01-05T03:11:24.885 00:11 22:11   21.32      1.0      3.78    21.33    25.12
     50  shadow         0    160    1.16     94.8       Shadow_Dorado_g90_extra.json  66.09 -56.96 2026-01-05T03:36:31.792 00:36 22:36    9.02      0.0      0.33    10.00    10.33
     51  shadow         0    170    1.18     94.8             Shadow_Dorado_r90.json  66.09 -56.96 2026-01-05T03:46:51.643 00:46 22:46    0.00      0.0      0.00    10.00    10.00
     15  desirt         0    180    1.11     76.0            DESIRT_80_2025_r_1.json  66.49 -21.30 2026-01-05T03:56:51.643 00:56 22:56   35.66      1.0      4.31     8.33    12.64
     11  desirt         0    190    1.13     76.1            DESIRT_80_2025_i_1.json  66.49 -21.30 2026-01-05T04:09:30.103 01:09 23:09    0.00      0.0      0.00     9.17     9.17
     12  desirt         0    200    1.12     72.6            DESIRT_80_2025_i_2.json  70.62 -20.89 2026-01-05T04:18:40.103 01:18 23:18    3.88      0.0      0.14     9.17     9.31
     16  desirt         0    210    1.14     72.7            DESIRT_80_2025_r_2.json  70.62 -20.89 2026-01-05T04:27:58.634 01:27 23:27    0.00      0.0      0.00     8.33     8.33
     17  desirt         0    220    1.12     69.4            DESIRT_80_2025_r_3.json  75.06 -21.09 2026-01-05T04:36:18.634 01:36 23:36    4.15      0.0      0.15     8.33     8.49
     13  desirt         0    230    1.14     69.4            DESIRT_80_2025_i_3.json  75.06 -21.09 2026-01-05T04:44:47.756 01:44 23:44    0.00      0.0      0.00     9.17     9.17
     18  desirt         0    240    1.12     66.5            DESIRT_80_2025_r_4.json  79.18 -21.50 2026-01-05T04:53:57.756 01:53 23:53    3.86      0.0      0.14     8.33     8.47
