UT -14 deg twilight: 2026-02-11T00:40:23.628 2026-02-11T09:14:50.150
UT middle of the night: 2026-02-11T04:57:36.889

timezone CLT: America/SantiagoCLT -14 deg twilight: 02/10/2026,   21:40:23 to 06:14:50
timezone ET: America/New_YorkET  -14 deg twilight: 02/10/2026,   19:40:23 to 04:14:50
timezone PT: America/Los_AngelesPT  -14 deg twilight: 02/10/2026,   16:40:23 to 01:14:50
CLT middle of the night: 01:57:36
ET  middle of the night: 23:57:36
PT  middle of the night: 20:57:36


UT -14 deg twilight: 2026-02-11T00:40:23.628 2026-02-11T09:14:50.150
UT middle of the night: 2026-02-11T04:57:36.889

timezone CLT: America/SantiagoCLT -14 deg twilight: 02/10/2026,   21:40:23 to 06:14:50
timezone ET: America/New_YorkET  -14 deg twilight: 02/10/2026,   19:40:23 to 04:14:50
timezone PT: America/Los_AngelesPT  -14 deg twilight: 02/10/2026,   16:40:23 to 01:14:50
CLT middle of the night: 01:57:36
ET  middle of the night: 23:57:36
PT  middle of the night: 20:57:36



#####################
### OBSPLAN:
#####################
 jsonID program  priority  order airmass sep_moon                         json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]
      0     twi         0     10    1.76    124.4  SheppardTwilightFeb10evening.json  19.69  -7.08 2026-02-11T00:13:41.628 21:13 19:13    0.00        0      0.00    26.70    26.70
     34     yse         0     20    1.80     92.6                           ELA.json   9.45 -43.98 2026-02-11T00:40:23.628 21:40 19:40   37.98        1      4.39    10.67    15.06
     25     yse         0     30    1.71    123.4                      2025abcr.json  26.73 -15.28 2026-02-11T00:55:27.175 21:55 19:55   32.24        1      4.18     3.50     7.68
     38     yse         0     40    1.69    137.0                           XMM.json  35.57  -4.78 2026-02-11T01:03:08.096 22:03 20:03   13.63        0      0.50    10.67    11.17
     24     yse         0     50    1.17    147.7                      2025aarm.json  68.05  -5.29 2026-02-11T01:14:18.092 22:14 20:14   32.35        0      1.19     2.67     3.85
     32     yse         0     60    1.11    128.2                           253.json  61.28 -24.71 2026-02-11T01:18:09.272 22:18 20:18   20.47        0      0.75     8.00     8.75
     28     yse         0     70    1.14    124.6                       2025tis.json  58.84 -28.07 2026-02-11T01:26:54.314 22:26 20:26    4.01        0      0.15     3.33     3.48
     36     yse         0     80    1.21    123.6                        XECDFS.json  52.98 -28.08 2026-02-11T01:30:23.144 22:30 20:30    5.17        0      0.19    10.67    10.86
     37     yse         0     90    1.18    104.5                         XEDFS.json  61.25 -48.42 2026-02-11T01:41:14.524 22:41 20:41   21.32        1      3.78    21.33    25.12
     21  desirt         2    100    1.19    131.7            DESIRT_80_2025_z_1.json  66.49 -21.30 2026-02-11T02:06:21.431 23:06 21:06   27.45        1      4.01    10.83    14.84
