UT -14 deg twilight: 2025-06-11T22:55:50.897 2025-06-12T10:30:26.904
UT middle of the night: 2025-06-12T04:43:08.901

timezone CLT: America/SantiagoCLT -14 deg twilight: 06/11/2025,   18:55:50 to 06:30:26
timezone ET: America/New_YorkET  -14 deg twilight: 06/11/2025,   18:55:50 to 06:30:26
timezone PT: America/Los_AngelesPT  -14 deg twilight: 06/11/2025,   15:55:50 to 03:30:26
CLT middle of the night: 00:43:08
ET  middle of the night: 00:43:08
PT  middle of the night: 21:43:08


UT -14 deg twilight: 2025-06-11T22:55:50.897 2025-06-12T10:30:26.904
UT middle of the night: 2025-06-12T04:43:08.901

timezone CLT: America/SantiagoCLT -14 deg twilight: 06/11/2025,   18:55:50 to 06:30:26
timezone ET: America/New_YorkET  -14 deg twilight: 06/11/2025,   18:55:50 to 06:30:26
timezone PT: America/Los_AngelesPT  -14 deg twilight: 06/11/2025,   15:55:50 to 03:30:26
CLT middle of the night: 00:43:08
ET  middle of the night: 00:43:08
PT  middle of the night: 21:43:08



#####################
### OBSPLAN:
#####################
 jsonID program  priority  order airmass sep_moon                             json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]
      0     twi         0     10    1.85    141.3      SheppardTwilightJun11evening.json 116.57   1.34 2025-06-11T22:29:08.897 18:29 18:29    0.00      0.0      0.00    26.70    26.70
     43  debass         0     20    1.76    120.8                        2025jzn_P1.json 153.61  21.90 2025-06-11T22:55:50.897 18:55 18:55   41.49      0.0      1.52     2.25     3.77
      2     agn         0     30    1.30    115.4                            COSMOS.json 150.00   2.20 2025-06-11T22:59:37.172 18:59 18:59   20.01      0.0      0.73    33.00    33.73
     38  dwarfs         0     40    1.28    101.4                       leo8_all_v2.json 168.63   6.27 2025-06-11T23:33:21.197 19:33 19:33   19.02      0.0      0.70    55.00    55.70
      5    dosc         0     50    1.12     88.1     2_OMLApex.250611_i_20-dithpos.json 166.68 -24.98 2025-06-12T00:29:03.033 20:29 20:29   31.31      0.0      1.15    50.00    51.15
      4    dosc         0     60    1.27     88.4     1_OMLApex.250611_r_15-dithpos.json 166.68 -24.98 2025-06-12T01:20:11.921 21:20 21:20    0.00      0.0      0.00    37.50    37.50
     39     eta         0     70    1.56     75.2             etale.ec0814.riz.8min.json 158.03 -60.69 2025-06-12T01:57:41.921 21:57 21:57   36.20      1.0      4.33     4.33     8.66
     40     eta         0     80    1.46     72.9                    etale.i.set3.A.json 165.67 -58.44 2025-06-12T02:06:21.564 22:06 22:06    4.48      0.0      0.16    43.50    43.66
      8  desirt         0     90    1.21     62.4                      DESIRT_200_i.json 209.93  -3.30 2025-06-12T02:50:01.409 22:50 22:50   64.96      1.0      5.38    18.33    23.72
     53  debass         0    100    1.28     62.3                        2025mbz_P1.json 212.21  -0.10 2025-06-12T03:13:44.313 23:13 23:13    3.93      0.0      0.14     1.50     1.64
     16  desirt         0    110    1.23     57.3                      DESIRT_G15_i.json 217.71  -0.86 2025-06-12T03:15:22.951 23:15 23:15    5.55      0.0      0.20    27.50    27.70
     17  desirt         0    120    1.34     60.6                    DESIRT_G15_r_1.json 214.05  -0.79 2025-06-12T03:43:05.166 23:43 23:43    3.66      0.0      0.13    10.00    10.13
     42  debass         0    130    1.39     59.7                        2025jus_P1.json 218.22   3.58 2025-06-12T03:53:13.218 23:53 23:53    6.04      0.0      0.22     2.25     2.47
     18  desirt         0    140    1.32     56.9                    DESIRT_G15_r_2.json 218.54  -0.97 2025-06-12T03:55:41.512 23:55 23:55    4.55      0.0      0.17     8.33     8.50
     37  defsus         0    150    1.32     55.7                   defsus39_250611.json 201.91 -47.45 2025-06-12T04:04:11.531 00:04 00:04   48.68      1.0      4.78    34.67    39.45
      6    dosc         0    160    1.31     49.3 3_ShallowApex.250611_i_10-dithpos.json 213.20 -33.90 2025-06-12T04:43:38.624 00:43 00:43   15.99      0.0      0.59    15.00    15.59
      7    dosc         0    170    1.37     49.5 4_ShallowApex.250611_z_12-dithpos.json 213.20 -33.90 2025-06-12T04:59:13.804 00:59 00:59    0.00      0.0      0.00    18.00    18.00
     31     yse         0    180    1.50     50.1                               376.json 222.21  -9.14 2025-06-12T05:17:13.804 01:17 01:17   26.11      1.0      3.96     8.00    11.96
     33     yse         0    190    1.57     49.5                               428.json 228.14  -1.49 2025-06-12T05:29:11.243 01:29 01:29    9.66      0.0      0.35     8.00     8.35
     46  debass         0    200    1.63     49.4                        2025klo_P1.json 236.70   7.56 2025-06-12T05:37:32.491 01:37 01:37   12.45      0.0      0.46     2.25     2.71
     52  debass         0    210    1.51     45.3                        2025lyj_P1.json 230.63  -5.32 2025-06-12T05:40:14.872 01:40 01:40   14.23      0.0      0.52     1.50     2.02
     58  debass         0    220    1.41     42.5                        2025myd_P1.json 267.45  13.97 2025-06-12T05:42:16.182 01:42 01:42   41.30      0.0      1.51     2.25     3.76
     34     yse         0    230    1.41     48.0                               440.json 314.29  -2.48 2025-06-12T05:46:02.050 01:46 01:46   49.25      0.0      1.81     8.00     9.81
     71  debass         1    240    1.40     49.2                        2025nff_P2.json 316.41  -3.12 2025-06-12T05:55:50.409 01:55 01:55    2.21      0.0      0.08     1.50     1.58
     76     yse         1    250    1.29     44.5                           2022jqr.json 313.51  -7.32 2025-06-12T05:57:25.269 01:57 01:57    5.10      0.0      0.19     4.00     4.19
     10  desirt         0    260    1.29     46.0                    DESIRT_315_i_1.json 316.91  -9.83 2025-06-12T06:01:36.481 02:01 02:01    4.19      0.0      0.15     9.17     9.32
     11  desirt         0    270    1.30     48.7                    DESIRT_315_i_2.json 321.43 -12.04 2025-06-12T06:10:55.700 02:10 02:10    4.96      0.0      0.18     9.17     9.35
     12  desirt         0    280    1.20     44.2                    DESIRT_315_i_3.json 317.09 -13.53 2025-06-12T06:20:16.615 02:20 02:20    4.49      0.0      0.16     9.17     9.33
     13  desirt         0    290    1.21     45.7                    DESIRT_315_r_1.json 316.91  -9.83 2025-06-12T06:29:36.492 02:29 02:29    3.70      0.0      0.14     8.33     8.47
