 jsonID program  priority  order airmass sep_moon                             json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]                                                                                              json_filename
      0     twi         0     10    1.85    141.3      SheppardTwilightJun11evening.json 116.57   1.34 2025-06-11T22:29:08.897 18:29 18:29    0.00      0.0      0.00    26.70    26.70       /Users/arest/observing/decat_pointings/json_files/2025A/twi/250611/SheppardTwilightJun11evening.json
     43  debass         0     20    1.76    120.8                        2025jzn_P1.json 153.61  21.90 2025-06-11T22:55:50.897 18:55 18:55   41.49      0.0      1.52     2.25     3.77                      /Users/arest/observing/decat_pointings/json_files/2025A/debass/250611/2025jzn_P1.json
      2     agn         0     30    1.30    115.4                            COSMOS.json 150.00   2.20 2025-06-11T22:59:37.172 18:59 18:59   20.01      0.0      0.73    33.00    33.73                             /Users/arest/observing/decat_pointings/json_files/2025A/agn/250611/COSMOS.json
     38  dwarfs         0     40    1.28    101.4                       leo8_all_v2.json 168.63   6.27 2025-06-11T23:33:21.197 19:33 19:33   19.02      0.0      0.70    55.00    55.70                     /Users/arest/observing/decat_pointings/json_files/2025A/dwarfs/250611/leo8_all_v2.json
      5    dosc         0     50    1.12     88.1     2_OMLApex.250611_i_20-dithpos.json 166.68 -24.98 2025-06-12T00:29:03.033 20:29 20:29   31.31      0.0      1.15    50.00    51.15     /Users/arest/observing/decat_pointings/json_files/2025A/dosc/250611/2_OMLApex.250611_i_20-dithpos.json
      4    dosc         0     60    1.27     88.4     1_OMLApex.250611_r_15-dithpos.json 166.68 -24.98 2025-06-12T01:20:11.921 21:20 21:20    0.00      0.0      0.00    37.50    37.50     /Users/arest/observing/decat_pointings/json_files/2025A/dosc/250611/1_OMLApex.250611_r_15-dithpos.json
     39     eta         0     70    1.56     75.2             etale.ec0814.riz.8min.json 158.03 -60.69 2025-06-12T01:57:41.921 21:57 21:57   36.20      1.0      4.33     4.33     8.66              /Users/arest/observing/decat_pointings/json_files/2025A/eta/250611/etale.ec0814.riz.8min.json
     40     eta         0     80    1.46     72.9                    etale.i.set3.A.json 165.67 -58.44 2025-06-12T02:06:21.564 22:06 22:06    4.48      0.0      0.16    43.50    43.66                     /Users/arest/observing/decat_pointings/json_files/2025A/eta/250611/etale.i.set3.A.json
      8  desirt         0     90    1.21     62.4                      DESIRT_200_i.json 209.93  -3.30 2025-06-12T02:50:01.409 22:50 22:50   64.96      1.0      5.38    18.33    23.72                    /Users/arest/observing/decat_pointings/json_files/2025A/desirt/250611/DESIRT_200_i.json
     53  debass         0    100    1.28     62.3                        2025mbz_P1.json 212.21  -0.10 2025-06-12T03:13:44.313 23:13 23:13    3.93      0.0      0.14     1.50     1.64                      /Users/arest/observing/decat_pointings/json_files/2025A/debass/250611/2025mbz_P1.json
