UT -14 deg twilight: 2026-04-09T23:31:19.496 2026-04-10T09:58:15.938
UT middle of the night: 2026-04-10T04:44:47.717

timezone CLT: America/SantiagoCLT -14 deg twilight: 04/09/2026,   19:31:19 to 05:58:15
timezone ET: America/New_YorkET  -14 deg twilight: 04/09/2026,   19:31:19 to 05:58:15
timezone PT: America/Los_AngelesPT  -14 deg twilight: 04/09/2026,   16:31:19 to 02:58:15
CLT middle of the night: 00:44:47
ET  middle of the night: 00:44:47
PT  middle of the night: 21:44:47


UT -14 deg twilight: 2026-04-09T23:31:19.496 2026-04-10T09:58:15.938
UT middle of the night: 2026-04-10T04:44:47.717

timezone CLT: America/SantiagoCLT -14 deg twilight: 04/09/2026,   19:31:19 to 05:58:15
timezone ET: America/New_YorkET  -14 deg twilight: 04/09/2026,   19:31:19 to 05:58:15
timezone PT: America/Los_AngelesPT  -14 deg twilight: 04/09/2026,   16:31:19 to 02:58:15
CLT middle of the night: 00:44:47
ET  middle of the night: 00:44:47
PT  middle of the night: 21:44:47



#####################
### OBSPLAN:
#####################
 jsonID program  priority  order airmass sep_moon                         json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]
     34  debass         0     10    1.93    137.5                    2026fmz_P1.json 141.54  -5.78 2026-04-10T04:44:47.717 00:44 00:44    0.00      0.0      0.00     3.00     3.00
     35  debass         0     20    2.21    142.4                    2026gud_P1.json 141.98   1.50 2026-04-10T04:47:47.717 00:47 00:47    7.29      0.0      0.27     2.25     2.52
     37  debass         0     30    1.90    131.3                    2026idz_P1.json 163.89  16.74 2026-04-10T04:50:18.763 00:50 00:50   26.40      0.0      0.97     2.25     3.22
     24     yse         0     40    1.66     84.7                       2026hkg.json 135.89 -67.88 2026-04-10T04:53:31.853 00:53 00:53   87.05      1.0      6.19     2.67     8.86
     20     yse         0     50    1.61    115.8                       2026ayt.json 141.84 -31.92 2026-04-10T05:02:23.357 01:02 01:02   36.13      0.0      1.32     2.67     3.99
     30     eta         0     60    1.37     86.0       etale.ec0814.griz.11min.json 158.03 -60.69 2026-04-10T05:06:22.842 01:06 01:06   30.67      0.0      1.12    10.33    11.46
     31     eta         0     70    1.35     85.7       etale.ec0915.griz.11min.json 161.26 -59.68 2026-04-10T05:17:50.318 01:17 01:17    1.89      0.0      0.07    10.33    10.40
     21     yse         0     80    1.38    108.4                       2026ayz.json 158.46 -30.93 2026-04-10T05:28:14.486 01:28 01:28   28.82      1.0      4.06     2.67     6.72
     22     yse         0     90    1.24    103.2                       2026gvk.json 169.96 -27.78 2026-04-10T05:34:57.886 01:34 01:34   10.50      0.0      0.39     2.33     2.72
     23     yse         0    100    1.16     99.8                       2026gzx.json 178.48 -23.08 2026-04-10T05:37:40.992 01:37 01:37    9.02      0.0      0.33     2.33     2.66
     39  shadow         0    110    1.40    108.6        Shadow_Virgo_Field10_r.json 184.81   5.76 2026-04-10T05:40:20.831 01:40 01:40   29.49      0.0      1.08     2.00     3.08
     41  shadow         0    120    1.47    110.1        Shadow_Virgo_Field12_r.json 183.99   7.64 2026-04-10T05:43:25.707 01:43 01:43    2.05      0.0      0.08     2.00     2.08
     43  shadow         0    130    1.66    112.5        Shadow_Virgo_Field13_r.json 184.47  14.66 2026-04-10T05:45:30.224 01:45 01:45    7.04      0.0      0.26     2.00     2.26
     45  shadow         0    140    1.66    111.1        Shadow_Virgo_Field14_r.json 186.30  15.36 2026-04-10T05:47:45.705 01:47 01:47    1.91      0.0      0.07     2.00     2.07
     47  shadow         0    150    1.41    105.5        Shadow_Virgo_Field18_r.json 188.78   6.90 2026-04-10T05:49:49.898 01:49 01:49    8.81      0.0      0.32     2.00     2.32
     49  shadow         0    160    1.51    109.2        Shadow_Virgo_Field20_r.json 185.65   8.95 2026-04-10T05:52:09.272 01:52 01:52    3.71      0.0      0.14     2.00     2.14
     51  shadow         0    170    1.47    107.3         Shadow_Virgo_Field8_r.json 187.60   8.44 2026-04-10T05:54:17.444 01:54 01:54    1.99      0.0      0.07     2.00     2.07
     53  shadow         0    180    1.48    108.2         Shadow_Virgo_Field9_r.json 186.01   7.17 2026-04-10T05:56:21.831 01:56 01:56    2.02      0.0      0.07     2.00     2.07
     38  shadow         0    190    1.48    108.7        Shadow_Virgo_Field10_g.json 184.81   5.76 2026-04-10T05:58:26.283 01:58 01:58    1.85      0.0      0.07     2.00     2.07
     40  shadow         0    200    1.54    110.3        Shadow_Virgo_Field12_g.json 183.99   7.64 2026-04-10T06:00:30.344 02:00 02:00    2.05      0.0      0.08     2.00     2.08
