  expid     ra   dec     ut  fil   time  secz   psf   sky  cloud  teff             Object                   utdate ut_decimal twi     program  blockID
 998538  143.8 -16.8  23:29    g   15.0  1.05  0.86  1.12   0.10  0.47         2021lnf_P1  2021-05-17T23:29:00.000    -0.5167   0      DEBASS      7.0
 998539  143.8 -16.8  23:30    g   50.0  1.05  0.86  1.15   0.11  0.46      365.A.2021lnf  2021-05-17T23:30:00.000    -0.5000   0         YSE      8.0
 998540  143.8 -16.8  23:31    r   50.0  1.05  0.85  0.79   0.01  0.59      365.A.2021lnf  2021-05-17T23:31:00.000    -0.4833   0         YSE      8.0
 998541  129.0   3.0  23:33    r   60.0  1.37  1.21  1.59   0.08  0.14             eFEDS1  2021-05-17T23:33:00.000    -0.4500   0       eFEDS      9.0
 998542  129.0   1.0  23:35    r   60.0  1.34  1.08  1.29   0.12  0.23             eFEDS9  2021-05-17T23:35:00.000    -0.4167   0       eFEDS      9.0
 998543  130.0  -1.0  23:36    r   60.0  1.30  1.05  1.64   0.22  0.17            eFEDS17  2021-05-17T23:36:00.000    -0.4000   0       eFEDS      9.0
 998544  131.0   3.0  23:38    r   60.0  1.36  1.07  2.39   0.43  0.06             eFEDS2  2021-05-17T23:38:00.000    -0.3667   0       eFEDS      9.0
 998545  131.0   1.0  23:39    r   60.0  1.33  1.19  1.80   0.27  0.10            eFEDS10  2021-05-17T23:39:00.000    -0.3500   0       eFEDS      9.0
 998546  132.0  -1.0  23:41    r   60.0  1.29  1.06  1.32   0.14  0.23            eFEDS21  2021-05-17T23:41:00.000    -0.3167   0       eFEDS      9.0
 998547  133.0   3.0  23:42    r   60.0  1.35  1.13  1.53   0.07  0.17             eFEDS3  2021-05-17T23:42:00.000    -0.3000   0       eFEDS      9.0
 998548  133.0   1.0  23:44    r   60.0  1.32  1.20  1.31   0.12  0.18            eFEDS11  2021-05-17T23:44:00.000    -0.2667   0       eFEDS      9.0
 998549  134.0  -1.0  23:45    r   60.0  1.28  1.17  1.33   0.14  0.19            eFEDS18  2021-05-17T23:45:00.000    -0.2500   0       eFEDS      9.0
 998550  135.0   1.0  23:46    r   60.0  1.30  1.17  1.50   0.17  0.16            eFEDS12  2021-05-17T23:46:00.000    -0.2333   0       eFEDS      9.0
 998551  135.0   3.0  23:48    r   60.0  1.34  1.25  2.48   0.65  0.02             eFEDS4  2021-05-17T23:48:00.000    -0.2000   0       eFEDS      9.0
 998552  136.0  -1.0  23:49    r   60.0  1.27  1.12  2.30   0.58  0.04            eFEDS22  2021-05-17T23:49:00.000    -0.1833   0       eFEDS      9.0
 998553  137.0   3.0  23:51    r   60.0  1.33  1.14  1.94   0.26  0.10             eFEDS5  2021-05-17T23:51:00.000    -0.1500   0       eFEDS      9.0
 998554  137.0   1.0  23:52    r   60.0  1.30  1.10  1.83   0.24  0.12            eFEDS13  2021-05-17T23:52:00.000    -0.1333   0       eFEDS      9.0
 998555  138.0  -1.0  23:54    r   60.0  1.26  0.97  1.52   0.17  0.23            eFEDS19  2021-05-17T23:54:00.000    -0.1000   0       eFEDS      9.0
 998556  139.0   1.0  23:55    r   60.0  1.29  1.06  1.52   0.14  0.19            eFEDS14  2021-05-17T23:55:00.000    -0.0833   0       eFEDS      9.0
 998557  139.0   3.0  23:57    r   60.0  1.32  1.17  2.25   0.42  0.05             eFEDS6  2021-05-17T23:57:00.000    -0.0500   0       eFEDS      9.0
 998558  140.0  -1.0  23:58    r   60.0  1.26  1.04  1.67   0.25  0.16            eFEDS23  2021-05-17T23:58:00.000    -0.0333   0       eFEDS      9.0
 998559  141.0   3.0  00:00    r   60.0  1.31  1.28  1.58   0.13  0.12             eFEDS7  2021-05-18T00:00:00.000     0.0000   0       eFEDS      9.0
 998560  141.0   1.0  00:01    r   60.0  1.28  1.30  1.53   0.18  0.13            eFEDS15  2021-05-18T00:01:00.000     0.0167   0       eFEDS      9.0
 998561  142.0  -1.0  00:03    r   60.0  1.25  1.22  1.49   0.16  0.15            eFEDS20  2021-05-18T00:03:00.000     0.0500   0       eFEDS      9.0
 998562  150.0   3.1  00:05    g   10.0  1.24  1.24  1.74   0.27  0.11           COSMOS-1  2021-05-18T00:05:00.000     0.0833   0         DDF     10.0
 998563  150.0   3.1  00:05    g   80.0  1.24  1.32  1.83   0.31  0.09           COSMOS-1  2021-05-18T00:05:00.000     0.0833   0         DDF     10.0
 998564  150.0   3.1  00:07    g   80.0  1.25  1.21  1.83   0.34  0.10           COSMOS-1  2021-05-18T00:07:00.000     0.1167   0         DDF     10.0
 998565  150.0   3.1  00:09    r   70.0  1.25  1.07  1.42   0.15  0.21           COSMOS-1  2021-05-18T00:09:00.000     0.1500   0         DDF     10.0
 998566  150.0   3.1  00:11    r   70.0  1.25  0.97  1.37   0.14  0.26           COSMOS-1  2021-05-18T00:11:00.000     0.1833   0         DDF     10.0
 998567  150.0   3.1  00:12    i   90.0  1.26  1.10  1.19   0.15  0.22           COSMOS-1  2021-05-18T00:12:00.000     0.2000   0         DDF     10.0
 998568  150.0   3.1  00:14    i   90.0  1.26  1.03  1.39   0.28  0.18           COSMOS-1  2021-05-18T00:14:00.000     0.2333   0         DDF     10.0
 998569  149.2   1.8  00:16    g   10.0  1.25  1.24  1.72   0.30  0.11           COSMOS-1  2021-05-18T00:16:00.000     0.2667   0         DDF     10.0
 998570  149.2   1.8  00:17    g   80.0  1.25  1.23  1.75   0.33  0.10           COSMOS-1  2021-05-18T00:17:00.000     0.2833   0         DDF     10.0
 998571  149.2   1.8  00:19    g   80.0  1.25  1.29  1.91   0.44  0.07           COSMOS-1  2021-05-18T00:19:00.000     0.3167   0         DDF     10.0
 998572  149.2   1.8  00:20    r   70.0  1.26  1.29  1.86   0.50  0.05           COSMOS-1  2021-05-18T00:20:00.000     0.3333   0         DDF     10.0
 998573  149.2   1.8  00:22    r   70.0  1.26  1.19  1.68   0.37  0.10           COSMOS-1  2021-05-18T00:22:00.000     0.3667   0         DDF     10.0
 998574  149.2   1.8  00:24    i   90.0  1.27  1.23  1.30   0.17  0.16           COSMOS-1  2021-05-18T00:24:00.000     0.4000   0         DDF     10.0
 998575  149.2   1.8  00:26    i   90.0  1.27  1.20  1.14   0.05  0.20           COSMOS-1  2021-05-18T00:26:00.000     0.4333   0         DDF     10.0
 998576  150.8   1.8  00:28    g   10.0  1.26  1.27  1.69   0.28  0.11           COSMOS-1  2021-05-18T00:28:00.000     0.4667   0         DDF     10.0
 998577  150.8   1.8  00:28    g   80.0  1.26  1.32  1.73   0.28  0.10           COSMOS-1  2021-05-18T00:28:00.000     0.4667   0         DDF     10.0
 998578  150.8   1.8  00:30    g   80.0  1.27  1.27  2.08   0.60  0.04           COSMOS-1  2021-05-18T00:30:00.000     0.5000   0         DDF     10.0
 998579  150.8   1.8  00:32    r   70.0  1.27  1.06  1.69   0.30  0.14           COSMOS-1  2021-05-18T00:32:00.000     0.5333   0         DDF     10.0
 998580  150.8   1.8  00:34    r   70.0  1.27  1.11  1.62   0.25  0.15           COSMOS-1  2021-05-18T00:34:00.000     0.5667   0         DDF     10.0
 998581  150.8   1.8  00:35    i   90.0  1.28  0.93  1.11   0.09  0.34           COSMOS-1  2021-05-18T00:35:00.000     0.5833   0         DDF     10.0
 998582  150.8   1.8  00:37    i   90.0  1.28  0.95  1.08   0.05  0.33           COSMOS-1  2021-05-18T00:37:00.000     0.6167   0         DDF     10.0
 998583  155.0  -4.3  00:39    r   50.0  1.18  0.97  1.10   0.16  0.34            418.A.a  2021-05-18T00:39:00.000     0.6500   0         YSE     11.0
 998584  155.0  -4.3  00:41    g   50.0  1.18  1.09  1.45   0.29  0.18            418.A.a  2021-05-18T00:41:00.000     0.6833   0         YSE     11.0
 998585  155.7   3.2  00:42    z   15.0  1.27  1.05  0.86   0.47  0.19         2021kom_P1  2021-05-18T00:42:00.000     0.7000   0      DEBASS     12.0
 998586  155.7   3.2  00:43    i   15.0  1.27  1.14  1.16   0.35  0.16         2021kom_P1  2021-05-18T00:43:00.000     0.7167   0      DEBASS     12.0
 998587  155.7   3.2  00:44    r   15.0  1.27  1.09  1.40   0.22  0.20         2021kom_P1  2021-05-18T00:44:00.000     0.7333   0      DEBASS     12.0
 998588  158.0   7.0  00:44    r   50.0  1.32  1.06  1.29   0.20  0.24      468.F.2021kut  2021-05-18T00:44:00.000     0.7333   0         YSE     13.0
 998589  158.0   7.0  00:46    g   50.0  1.32  1.04  1.67   0.33  0.15      468.F.2021kut  2021-05-18T00:46:00.000     0.7667   0         YSE     13.0
 998590  158.0   7.0  00:47    z   15.0  1.33  0.83  0.72   0.24  0.53         2021kut_P1  2021-05-18T00:47:00.000     0.7833   0      DEBASS     14.0
 998591  158.0   7.0  00:48    i   15.0  1.33  0.98  0.98   0.20  0.34         2021kut_P1  2021-05-18T00:48:00.000     0.8000   0      DEBASS     14.0
 998592  158.0   7.0  00:48    r   15.0  1.33  0.92  1.27   0.18  0.32         2021kut_P1  2021-05-18T00:48:00.000     0.8000   0      DEBASS     14.0
 998593  163.6  -9.5  00:50    i   15.0  1.10  1.19  0.92   0.06  0.25         2021jap_P1  2021-05-18T00:50:00.000     0.8333   0      DEBASS     14.0
 998594  163.6  -9.5  00:51    r   15.0  1.10  1.00  0.85   0.16  0.40         2021jap_P1  2021-05-18T00:51:00.000     0.8500   0      DEBASS     14.0
 998595  175.0  -7.0  00:52    i   15.0  1.09  1.15  0.38   0.08  0.43         2021ipf_P1  2021-05-18T00:52:00.000     0.8667   0      DEBASS     14.0
 998596  175.0  -7.0  00:52    r   15.0  1.09  0.98  0.74   0.21  0.45         2021ipf_P1  2021-05-18T00:52:00.000     0.8667   0      DEBASS     14.0
 998597  175.0  -7.0  00:53    g   15.0  1.09  1.03  0.98   0.21  0.37         2021ipf_P1  2021-05-18T00:53:00.000     0.8833   0      DEBASS     14.0
 998598  178.5  24.6  00:55    g   50.0  1.73  1.20  1.51   0.26  0.15            575.B.a  2021-05-18T00:55:00.000     0.9167   0         YSE     15.0
 998599  178.5  24.6  00:56    r   50.0  1.73  1.09  1.22   0.48  0.14            575.B.a  2021-05-18T00:56:00.000     0.9333   0         YSE     15.0
 998600  175.9  21.0  00:58    i   15.0  1.59  1.04  0.77   0.33  0.29         2021low_P1  2021-05-18T00:58:00.000     0.9667   0      DEBASS     16.0
 998601  175.9  21.0  00:58    z   15.0  1.59  0.95  0.56   0.30  0.42         2021low_P1  2021-05-18T00:58:00.000     0.9667   0      DEBASS     16.0
 998602  186.3  14.5  01:00    g   50.0  1.41  1.13  1.15   0.27  0.23            525.A.a  2021-05-18T01:00:00.000     1.0000   0         YSE     17.0
 998603  186.3  14.5  01:01    r   50.0  1.41  1.08  0.78   0.20  0.37            525.A.a  2021-05-18T01:01:00.000     1.0167   0         YSE     17.0
 998604  188.5  14.5  01:02    g   50.0  1.42  1.20  1.19   0.34  0.18            525.A.b  2021-05-18T01:02:00.000     1.0333   0         YSE     17.0
 998605  188.5  14.5  01:03    r   50.0  1.42  1.11  1.04   0.29  0.23            525.A.b  2021-05-18T01:03:00.000     1.0500   0         YSE     17.0
 998606  189.0  12.1  01:05    g   50.0  1.36  1.30  1.30   0.50  0.10            525.E.b  2021-05-18T01:05:00.000     1.0833   0         YSE     17.0
 998607  189.0  12.1  01:06    r   50.0  1.36  1.27  0.99   0.31  0.18            525.E.b  2021-05-18T01:06:00.000     1.1000   0         YSE     17.0
 998608  186.6  12.3  01:07    g   50.0  1.36  1.93  1.17   0.32  0.07            525.E.a  2021-05-18T01:07:00.000     1.1167   0         YSE     17.0
 998609  186.6  12.3  01:09    r   50.0  1.36  1.12  0.85   0.18  0.32            525.E.a  2021-05-18T01:09:00.000     1.1500   0         YSE     17.0
 998610  187.8   7.2  01:10    g   50.0  1.26  1.07  0.98   0.18  0.35            525.F.b  2021-05-18T01:10:00.000     1.1667   0         YSE     17.0
 998611  187.8   7.2  01:12    r   50.0  1.26  0.99  0.65   0.10  0.49            525.F.b  2021-05-18T01:12:00.000     1.2000   0         YSE     17.0
 998612  184.8   6.1  01:13    g   50.0  1.24  1.07  0.94   0.10  0.36            525.F.a  2021-05-18T01:13:00.000     1.2167   0         YSE     17.0
 998613  184.8   6.1  01:14    r   50.0  1.24  1.20  0.60   0.07  0.35            525.F.a  2021-05-18T01:14:00.000     1.2333   0         YSE     17.0
 998614  186.5   7.0  01:16    g   50.0  1.25  1.09  0.91   0.13  0.36         2021iuk_P1  2021-05-18T01:16:00.000     1.2667   0      DEBASS     18.0
 998615  186.5   7.0  01:17    g    5.0  1.25  1.04  0.90   0.17  0.40         2021hiz_P1  2021-05-18T01:17:00.000     1.2833   0      DEBASS     18.0
 998616  186.5   7.0  01:17    i    5.0  1.25  0.92  0.38   0.12  0.67         2021hiz_P1  2021-05-18T01:17:00.000     1.2833   0      DEBASS     18.0
 998617  186.5   7.0  01:18    i   50.0  1.25  1.01  0.40   0.12  0.55         2021iuk_P1  2021-05-18T01:18:00.000     1.3000   0      DEBASS     18.0
 998618  186.9   9.9  01:19    g   50.0  1.30  1.29  0.92   0.17  0.25            525.B.b  2021-05-18T01:19:00.000     1.3167   0         YSE     19.0
 998619  186.9   9.9  01:21    r   50.0  1.30  1.19  0.66   0.20  0.34            525.B.b  2021-05-18T01:21:00.000     1.3500   0         YSE     19.0
 998620  184.5   9.7  01:22    g   50.0  1.30  1.08  1.00   0.18  0.34            525.C.a  2021-05-18T01:22:00.000     1.3667   0         YSE     19.0
 998621  184.5   9.7  01:23    r   50.0  1.30  1.17  0.70   0.11  0.34            525.C.a  2021-05-18T01:23:00.000     1.3833   0         YSE     19.0
 998622  189.3   9.8  01:25    g   50.0  1.30  1.01  0.97   0.22  0.38            525.B.a  2021-05-18T01:25:00.000     1.4167   0         YSE     19.0
 998623  189.3   9.8  01:26    r   50.0  1.30  0.99  0.73   0.17  0.46            525.B.a  2021-05-18T01:26:00.000     1.4333   0         YSE     19.0
 998624  191.5  12.2  01:27    g   50.0  1.36  1.04  0.98   0.20  0.37            525.C.b  2021-05-18T01:27:00.000     1.4500   0         YSE     19.0
 998625  191.5  12.2  01:29    r   50.0  1.35  0.94  0.54   0.05  0.60            525.C.b  2021-05-18T01:29:00.000     1.4833   0         YSE     19.0
 998626  183.2  12.4  01:30    g   50.0  1.36  1.01  0.90   0.10  0.42            525.D.a  2021-05-18T01:30:00.000     1.5000   0         YSE     19.0
 998627  183.2  12.4  01:32    r   50.0  1.36  0.97  0.57  -0.02  0.55            525.D.a  2021-05-18T01:32:00.000     1.5333   0         YSE     19.0
 998628  185.4  12.4  01:33    g   50.0  1.36  1.15  0.91   0.14  0.32            525.D.b  2021-05-18T01:33:00.000     1.5500   0         YSE     19.0
 998629  185.4  12.4  01:34    r   50.0  1.36  1.14  0.62   0.10  0.38            525.D.b  2021-05-18T01:34:00.000     1.5667   0         YSE     19.0
 998630  195.6  -5.9  01:36    g   15.0  1.10  1.07  0.70   0.12  0.45         2021khn_P1  2021-05-18T01:36:00.000     1.6000   0      DEBASS     20.0
 998631  195.6  -5.9  01:37    r   15.0  1.10  1.06  0.50   0.08  0.49         2021khn_P1  2021-05-18T01:37:00.000     1.6167   0      DEBASS     20.0
 998632  195.6  -5.9  01:38    i   15.0  1.10  0.90  0.21  -0.01  0.82         2021khn_P1  2021-05-18T01:38:00.000     1.6333   0      DEBASS     20.0
 998633  195.6  -5.9  01:38    z   15.0  1.10  0.98  0.16   0.07  0.68         2021khn_P1  2021-05-18T01:38:00.000     1.6333   0      DEBASS     20.0
 998634  198.6 -19.4  01:40    g   50.0  1.03  0.99  0.56   0.07  0.60    423.E.a.2021fxy  2021-05-18T01:40:00.000     1.6667   0         YSE     21.0
 998635  198.6 -19.4  01:41    r   50.0  1.03  0.97  0.32  -0.02  0.69    423.E.a.2021fxy  2021-05-18T01:41:00.000     1.6833   0         YSE     21.0
 998636  206.1  -7.8  01:43    g   15.0  1.12  1.03  0.62   0.10  0.52         2021kre_P1  2021-05-18T01:43:00.000     1.7167   0      DEBASS     22.0
 998637  206.1  -7.8  01:43    r   15.0  1.12  0.92  0.39   0.05  0.72         2021kre_P1  2021-05-18T01:43:00.000     1.7167   0      DEBASS     22.0
