 jsonID program  priority  order airmass sep_moon                        json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]                                                                                     json_filename
      0     twi         0     10    1.85    145.8 SheppardTwilightAug28evening.json 198.83  -1.92 2026-08-28T23:02:19.129 19:02 19:02    0.00      0.0      0.00    25.17    25.17 /Users/zalane/armin/decat_pointings/json_files/2026B/twi/260828/SheppardTwilightAug28evening.json
     20     eta         0     20    1.66    135.2                      2026ngr.json 209.60  -2.96 2026-08-28T23:27:29.129 19:27 19:27   10.81      0.0      0.40    19.50    19.90                      /Users/zalane/armin/decat_pointings/json_files/2026B/eta/260828/2026ngr.json
     13     yse         0     30    1.37    121.9                          376.json 222.21  -9.14 2026-08-28T23:47:22.916 19:47 19:47   13.98      0.0      0.51    24.00    24.51                          /Users/zalane/armin/decat_pointings/json_files/2026B/yse/260828/376.json
     14     yse         0     40    1.50    117.4                          428.json 228.14  -1.49 2026-08-29T00:11:53.668 20:11 20:11    9.66      0.0      0.35    24.00    24.35                          /Users/zalane/armin/decat_pointings/json_files/2026B/yse/260828/428.json
     27  defsus         0     50    1.01     77.2               DEFSuS_GBTDS_z.json 268.22 -29.68 2026-08-29T00:36:14.916 20:36 20:36   47.35      0.0      1.74    56.83    58.57            /Users/zalane/armin/decat_pointings/json_files/2026B/defsus/260828/DEFSuS_GBTDS_z.json
     33  defsus         0     60    1.06     77.7               DEFSuS_GBTDS_z.json 268.22 -29.68 2026-08-29T01:34:49.096 21:34 21:34    0.00      0.0      0.00    56.83    56.83            /Users/zalane/armin/decat_pointings/json_files/2026B/defsus/260828/DEFSuS_GBTDS_z.json
     15     yse         0     70    1.14     32.6                          440.json 314.29  -2.48 2026-08-29T02:31:39.096 22:31 22:31   51.42      0.0      1.89    16.00    17.89                          /Users/zalane/armin/decat_pointings/json_files/2026B/yse/260828/440.json
      3  desirt         0     80    1.04     37.7                    FAR_310_z.json 310.41 -14.53 2026-08-29T02:49:32.223 22:49 22:49   12.64      0.0      0.46    13.00    13.46                 /Users/zalane/armin/decat_pointings/json_files/2026B/desirt/260828/FAR_310_z.json
      2  desirt         0     90    1.04     37.8                    FAR_310_i.json 310.41 -14.53 2026-08-29T03:03:00.037 23:03 23:03    0.00      0.0      0.00    11.00    11.00                 /Users/zalane/armin/decat_pointings/json_files/2026B/desirt/260828/FAR_310_i.json
      5  desirt         0    100    1.03     32.1                    FAR_316_z.json 316.96 -15.68 2026-08-29T03:14:00.037 23:14 23:14    6.42      0.0      0.24    13.00    13.24                 /Users/zalane/armin/decat_pointings/json_files/2026B/desirt/260828/FAR_316_z.json
      4  desirt         0    110    1.03     32.2                    FAR_316_i.json 316.96 -15.68 2026-08-29T03:27:14.163 23:27 23:27    0.00      0.0      0.00    11.00    11.00                 /Users/zalane/armin/decat_pointings/json_files/2026B/desirt/260828/FAR_316_i.json
     17     yse         0    120    1.33     29.5                          544.json 321.80  11.20 2026-08-29T03:38:14.163 23:38 23:38   27.30      0.0      1.00    16.00    17.00                          /Users/zalane/armin/decat_pointings/json_files/2026B/yse/260828/544.json
     29     agn         0    130    1.24     44.1                    E1E2_moon.json   8.69 -43.50 2026-08-29T03:55:14.224 23:55 23:55   69.36      1.0      5.54    13.67    19.21                    /Users/zalane/armin/decat_pointings/json_files/2026B/agn/260828/E1E2_moon.json
      9  desirt         0    140    1.20     44.4                 FAR_ELIASS_z.json   9.12 -43.69 2026-08-29T04:14:26.805 00:14 00:14    0.37      0.0      0.01    15.17    15.18              /Users/zalane/armin/decat_pointings/json_files/2026B/desirt/260828/FAR_ELIASS_z.json
      8  desirt         0    150    1.16     44.4                 FAR_ELIASS_i.json   9.12 -43.69 2026-08-29T04:29:37.613 00:29 00:29    0.00      0.0      0.00    12.83    12.83              /Users/zalane/armin/decat_pointings/json_files/2026B/desirt/260828/FAR_ELIASS_i.json
     10  desirt         1    160    1.14     44.5                 FAR_ELIASS_r.json   9.12 -43.69 2026-08-29T04:42:27.613 00:42 00:42    0.00      0.0      0.00    10.50    10.50            /Users/zalane/armin/decat_pointings/json_files/2026B/desirt/260828/1/FAR_ELIASS_r.json
     18     yse         0    170    1.12     44.8                          ELA.json   9.45 -43.98 2026-08-29T04:52:57.613 00:52 00:52    0.37      0.0      0.01    21.33    21.35                          /Users/zalane/armin/decat_pointings/json_files/2026B/yse/260828/ELA.json
     11     yse         0    180    1.34     53.3                      2026nur.json  35.28 -33.61 2026-08-29T05:14:18.429 01:14 01:14   22.51      0.0      0.83     2.33     3.16                      /Users/zalane/armin/decat_pointings/json_files/2026B/yse/260828/2026nur.json
     22  shadow         0    190    1.78     68.4     1_Shadow_Fornax_r90_1of3.json  53.80 -35.64 2026-08-29T05:17:27.962 01:17 01:17   15.35      0.0      0.56    10.00    10.56  /Users/zalane/armin/decat_pointings/json_files/2026B/shadow/260828/1_Shadow_Fornax_r90_1of3.json
     21  shadow         0    200    1.69     68.3       1_Shadow_Fornax_g_1of3.json  53.80 -35.64 2026-08-29T05:28:01.729 01:28 01:28    0.00      0.0      0.00    10.00    10.00    /Users/zalane/armin/decat_pointings/json_files/2026B/shadow/260828/1_Shadow_Fornax_g_1of3.json
     24  shadow         0    210    1.60     67.9     2_Shadow_Fornax_r90_2of3.json  53.34 -35.47 2026-08-29T05:38:01.729 01:38 01:38    0.41      0.0      0.02    10.00    10.02  /Users/zalane/armin/decat_pointings/json_files/2026B/shadow/260828/2_Shadow_Fornax_r90_2of3.json
     23  shadow         0    220    1.54     67.8     2_Shadow_Fornax_g90_2of3.json  53.34 -35.47 2026-08-29T05:48:02.637 01:48 01:48    0.00      0.0      0.00    10.00    10.00  /Users/zalane/armin/decat_pointings/json_files/2026B/shadow/260828/2_Shadow_Fornax_g90_2of3.json
     26  shadow         0    230    1.57     69.8     3_Shadow_Fornax_r90_3of3.json  56.49 -32.55 2026-08-29T05:58:02.637 01:58 01:58    3.91      0.0      0.14    10.00    10.14  /Users/zalane/armin/decat_pointings/json_files/2026B/shadow/260828/3_Shadow_Fornax_r90_3of3.json
     25  shadow         0    240    1.51     69.8     3_Shadow_Fornax_g90_3of3.json  56.49 -32.55 2026-08-29T06:08:11.250 02:08 02:08    0.00      0.0      0.00    10.00    10.00  /Users/zalane/armin/decat_pointings/json_files/2026B/shadow/260828/3_Shadow_Fornax_g90_3of3.json
     35  shadow         0    250    1.38     68.1     1_Shadow_Fornax_r90_1of3.json  53.80 -35.64 2026-08-29T06:18:11.250 02:18 02:18    3.80      0.0      0.14    10.00    10.14  /Users/zalane/armin/decat_pointings/json_files/2026B/shadow/260828/1_Shadow_Fornax_r90_1of3.json
     32     yse         0    260    1.46     76.2                        XEDFS.json  61.25 -48.42 2026-08-29T06:28:19.607 02:28 02:28   13.91      0.0      0.51    64.00    64.51                        /Users/zalane/armin/decat_pointings/json_files/2026B/yse/260828/XEDFS.json
