UT -14 deg twilight: 2025-12-15T00:52:58.513 2025-12-15T08:23:37.975
UT middle of the night: 2025-12-15T04:38:18.244

timezone CLT: America/SantiagoCLT -14 deg twilight: 12/14/2025,   21:52:58 to 05:23:37
timezone ET: America/New_YorkET  -14 deg twilight: 12/14/2025,   19:52:58 to 03:23:37
timezone PT: America/Los_AngelesPT  -14 deg twilight: 12/14/2025,   16:52:58 to 00:23:37
CLT middle of the night: 01:38:18
ET  middle of the night: 23:38:18
PT  middle of the night: 20:38:18


UT -14 deg twilight: 2025-12-15T00:52:58.513 2025-12-15T08:23:37.975
UT middle of the night: 2025-12-15T04:38:18.244

timezone CLT: America/SantiagoCLT -14 deg twilight: 12/14/2025,   21:52:58 to 05:23:37
timezone ET: America/New_YorkET  -14 deg twilight: 12/14/2025,   19:52:58 to 03:23:37
timezone PT: America/Los_AngelesPT  -14 deg twilight: 12/14/2025,   16:52:58 to 00:23:37
CLT middle of the night: 01:38:18
ET  middle of the night: 23:38:18
PT  middle of the night: 20:38:18



#####################
### OBSPLAN:
#####################
 jsonID program  priority  order airmass sep_moon                        json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]
      0     twi         0     10    1.80     98.7 SheppardTwilightDec14evening.json 313.50 -29.69 2025-12-15T00:26:16.513 21:26 19:26    0.00      0.0      0.00    26.70    26.70
      1  kleyna         0     20    1.67    116.1    1_Kleyna2025-12-14_sunset.json 328.79 -17.97 2025-12-15T00:52:58.513 21:52 19:52   18.21      0.0      0.67    12.00    12.67
      2  kleyna         0     30    1.79    116.0    2_Kleyna2025-12-14_sunset.json 328.79 -17.97 2025-12-15T01:05:38.579 22:05 20:05    0.00      0.0      0.00    12.00    12.00
      3  kleyna         0     40    1.91    115.9    3_Kleyna2025-12-14_sunset.json 328.79 -17.97 2025-12-15T01:17:38.579 22:17 20:17    0.00      0.0      0.00    12.00    12.00
      4  kleyna         0     50    2.07    115.8    4_Kleyna2025-12-14_sunset.json 328.79 -17.97 2025-12-15T01:29:38.579 22:29 20:29    0.00      0.0      0.00    12.00    12.00
     29     yse         0     60    1.90    138.4                   GRB251013C.json 345.83  -0.12 2025-12-15T01:41:38.579 22:41 20:41   24.48      0.0      0.90     5.33     6.23
     28     yse         0     70    1.13    119.9                          ELA.json   9.45 -43.98 2025-12-15T01:47:52.441 22:47 20:47   48.64      1.0      4.78     5.33    10.12
     34  shadow         0     80    1.17    101.0            Shadow_Dorado_r90.json  66.09 -56.96 2025-12-15T01:57:59.444 22:57 20:57   37.07      0.0      1.36    10.00    11.36
     33  shadow         0     90    1.16    101.0      Shadow_Dorado_g90_extra.json  66.09 -56.96 2025-12-15T02:09:21.008 23:09 21:09    0.00      0.0      0.00    10.00    10.00
     32     yse         1    100    1.07    109.5                        XEDFS.json  61.25 -48.42 2025-12-15T02:19:21.008 23:19 21:19    9.02      0.0      0.33    21.33    21.66
      5  desirt         0    110    1.14    150.1              DESIRT_2025abcr.json  26.65 -15.37 2025-12-15T02:41:00.859 23:41 21:41   43.53      1.0      4.60     5.50    10.10
     25     yse         0    120    1.16    150.1                     2025abcr.json  26.73 -15.28 2025-12-15T02:51:06.623 23:51 21:51    0.12      0.0      0.00     4.67     4.67
     30     yse         0    130    1.18    158.3                          XMM.json  35.57  -4.78 2025-12-15T02:55:46.877 23:55 21:55   13.63      0.0      0.50     5.33     5.83
     26     yse         0    140    1.07    146.4                     2025abov.json  46.73 -11.90 2025-12-15T03:01:36.873 00:01 22:01   13.13      0.0      0.48     2.67     3.15
     31     yse         1    150    1.01    129.9                       XECDFS.json  52.98 -28.08 2025-12-15T03:04:45.757 00:04 22:04   17.21      0.0      0.63    10.67    11.30
     27     yse         0    160    1.00    127.7                          253.json  61.28 -24.71 2025-12-15T03:16:03.615 00:16 22:16    8.17      0.0      0.30    16.00    16.30
      9  desirt         0    170    1.01    126.4           DESIRT_80_2025_r_1.json  66.49 -21.30 2025-12-15T03:32:21.580 00:32 22:32    5.88      0.0      0.22     8.33     8.55
      6  desirt         0    180    1.01    126.5           DESIRT_80_2025_g_1.json  66.49 -21.30 2025-12-15T03:40:54.516 00:40 22:40    0.00      0.0      0.00     6.67     6.67
      7  desirt         0    190    1.01    123.7           DESIRT_80_2025_g_2.json  70.62 -20.89 2025-12-15T03:47:34.516 00:47 22:47    3.88      0.0      0.14     6.67     6.81
     10  desirt         0    200    1.01    123.7           DESIRT_80_2025_r_2.json  70.62 -20.89 2025-12-15T03:54:23.047 00:54 22:54    0.00      0.0      0.00     8.33     8.33
     11  desirt         0    210    1.01    120.2           DESIRT_80_2025_r_3.json  75.06 -21.09 2025-12-15T04:02:43.047 01:02 23:02    4.15      0.0      0.15     8.33     8.49
      8  desirt         0    220    1.01    120.2           DESIRT_80_2025_g_3.json  75.06 -21.09 2025-12-15T04:11:12.169 01:11 23:11    0.00      0.0      0.00     6.67     6.67
     18  desirt         1    230    1.01    116.8           DESIRT_80_2025_g_4.json  79.18 -21.50 2025-12-15T04:17:52.169 01:17 23:17    3.86      0.0      0.14     6.67     6.81
     19  desirt         1    240    1.01    116.8           DESIRT_80_2025_r_4.json  79.18 -21.50 2025-12-15T04:24:40.661 01:24 23:24    0.00      0.0      0.00     8.33     8.33
     24     yse         0    250    1.13    134.2                     2025aarm.json  68.05  -5.29 2025-12-15T04:33:00.661 01:33 23:33   19.47      0.0      0.71     2.67     3.38

#####################
### EXTRA TARGETS:
#####################
 jsonID program  priority  order airmass sep_moon            json_short     ra    dec  UT CLT  ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]
     12  desirt         1     -1     NaN      NaN DESIRT_20-20-1_g.json  20.77 -19.59 NaN NaN NaN     NaN      0.0       NaN     6.67      NaN
     13  desirt         1     -1     NaN      NaN DESIRT_20-20-1_r.json  20.77 -19.59 NaN NaN NaN     NaN      0.0       NaN     8.33      NaN
     20  desirt         2     -1     NaN      NaN DESIRT_20-20-1_i.json  20.77 -19.59 NaN NaN NaN     NaN      0.0       NaN     9.17      NaN
     16  desirt         1     -1     NaN      NaN DESIRT_20-20-3_g.json  24.05 -17.09 NaN NaN NaN     NaN      0.0       NaN     6.67      NaN
     17  desirt         1     -1     NaN      NaN DESIRT_20-20-3_r.json  24.05 -17.09 NaN NaN NaN     NaN      0.0       NaN     8.33      NaN
     22  desirt         2     -1     NaN      NaN DESIRT_20-20-3_i.json  24.05 -17.09 NaN NaN NaN     NaN      0.0       NaN     9.17      NaN
     15  desirt         1     -1     NaN      NaN DESIRT_20-20-2_r.json  24.72 -22.23 NaN NaN NaN     NaN      0.0       NaN     8.33      NaN
     21  desirt         2     -1     NaN      NaN DESIRT_20-20-2_i.json  24.72 -22.23 NaN NaN NaN     NaN      0.0       NaN     9.17      NaN
     14  desirt         1     -1     NaN      NaN DESIRT_20-20-2_g.json  24.72 -22.23 NaN NaN NaN     NaN      0.0       NaN     6.67      NaN
     23  desirt         2     -1     NaN      NaN    DESIRT_Potato.json  74.20 -11.73 NaN NaN NaN     NaN      0.0       NaN    13.50      NaN
     36     yse         0     -1     NaN      NaN          2025tqb.json 342.65 -34.29 NaN NaN NaN     NaN      1.0       NaN     2.67      NaN
     37     yse         0     -1     NaN      NaN          2025vjw.json 347.25  -7.43 NaN NaN NaN     NaN      0.0       NaN     3.33      NaN
     35     yse         0     -1     NaN      NaN          2025plf.json 348.79   9.76 NaN NaN NaN     NaN      0.0       NaN     2.67      NaN
