  expid     ra   dec     ut fil  time  secz   psf   sky  cloud  teff             Object                   utdate ut_decimal  twi       program  blockID
 978086   91.5 -45.6  00:08   i    15  1.10  1.04  1.08  -0.04  0.28         2021gmk_P1  2021-03-28T00:08:00.000     0.1333    0        DEBASS        5
 978087   91.5 -45.6  00:09   z    15  1.10  1.05  0.63   0.08  0.38         2021gmk_P1  2021-03-28T00:09:00.000     0.1500    0        DEBASS        5
 978088  149.2   1.8  00:12   g    10  1.38  1.60  4.44   0.19  0.01           COSMOS-2  2021-03-28T00:12:00.000     0.2000    0           DDF        6
 978089  149.2   1.8  00:13   g    60  1.38  1.46  4.45   0.20  0.01           COSMOS-2  2021-03-28T00:13:00.000     0.2167    0           DDF        6
 978090  149.2   1.8  00:14   r    86  1.38  1.25  3.85   0.04  0.02           COSMOS-2  2021-03-28T00:14:00.000     0.2333    0           DDF        6
 978091  149.2   1.8  00:16   i   130  1.37  2.21  3.47   0.41  0.00           COSMOS-2  2021-03-28T00:16:00.000     0.2667    0           DDF        6
 978092  150.8   1.8  00:19   g    60  1.38  1.53  4.51   0.17  0.01           COSMOS-3  2021-03-28T00:19:00.000     0.3167    0           DDF        6
 978093  150.8   1.8  00:20   r    86  1.38  1.48  3.94   0.10  0.01           COSMOS-3  2021-03-28T00:20:00.000     0.3333    0           DDF        6
 978094  150.8   1.8  00:22   i   130  1.37  1.36  3.61   2.02  0.00           COSMOS-3  2021-03-28T00:22:00.000     0.3667    0           DDF        6
 978095  150.0   3.1  00:25   g    60  1.37  1.56  4.29   0.18  0.01           COSMOS-1  2021-03-28T00:25:00.000     0.4167    0           DDF        6
 978096  150.0   3.1  00:26   r    86  1.37  1.48  3.38   0.09  0.02           COSMOS-1  2021-03-28T00:26:00.000     0.4333    0           DDF        6
 978097  150.0   3.1  00:28   i   130  1.36  1.40  2.26  -0.02  0.05           COSMOS-1  2021-03-28T00:28:00.000     0.4667    0           DDF        6
 978098  149.2   1.8  00:31   g    60  1.32  1.68  4.24   0.19  0.01           COSMOS-2  2021-03-28T00:31:00.000     0.5167    0           DDF        6
 978099  149.2   1.8  00:32   r    86  1.32  1.36  3.33   0.09  0.02           COSMOS-2  2021-03-28T00:32:00.000     0.5333    0           DDF        6
 978100  149.2   1.8  00:34   i   130  1.31  1.31  2.24   0.05  0.06           COSMOS-2  2021-03-28T00:34:00.000     0.5667    0           DDF        6
 978101  150.8   1.8  00:37   g    60  1.32  1.58  4.29   0.15  0.01           COSMOS-3  2021-03-28T00:37:00.000     0.6167    0           DDF        6
 978102  150.8   1.8  00:39   r    86  1.32  1.44  3.41   0.07  0.02           COSMOS-3  2021-03-28T00:39:00.000     0.6500    0           DDF        6
 978103  150.8   1.8  00:40   i   130  1.31  1.17  2.34   0.00  0.07           COSMOS-3  2021-03-28T00:40:00.000     0.6667    0           DDF        6
 978104  158.0 -60.7  00:46   i   100  1.25   NaN   NaN    NaN   NaN             ec0814  2021-03-28T00:46:00.000     0.7667    0        EtaCar        7
 978105  161.3 -61.7  00:48   i   100  1.28   NaN   NaN    NaN   NaN             ec0914  2021-03-28T00:48:00.000     0.8000    0        EtaCar        7
 978106  161.3 -59.7  00:50   i   100  1.26  1.22  1.61   0.42  0.08             ec0915  2021-03-28T00:50:00.000     0.8333    0        EtaCar        7
 978107  161.3 -57.7  00:52   i   100  1.24  1.07  1.51   0.12  0.18             ec0916  2021-03-28T00:52:00.000     0.8667    0        EtaCar        7
 978108  158.2 -58.7  00:54   i   100  1.22  1.07  1.49   0.38  0.13             ec0815  2021-03-28T00:54:00.000     0.9000    0        EtaCar        7
 978109  164.5 -60.7  00:56   i   100  1.28   NaN   NaN    NaN   NaN             ec1014  2021-03-28T00:56:00.000     0.9333    0        EtaCar        7
 978110  164.3 -58.7  00:59   i   100  1.25  1.13  1.52   0.24  0.15             ec1015  2021-03-28T00:59:00.000     0.9833    0        EtaCar        7
 978111  158.0 -60.7  01:01   z   100  1.23   NaN   NaN    NaN   NaN             ec0814  2021-03-28T01:01:00.000     1.0167    0        EtaCar        7
 978112  161.3 -61.7  01:03   z   100  1.26   NaN   NaN    NaN   NaN             ec0914  2021-03-28T01:03:00.000     1.0500    0        EtaCar        7
 978113  161.3 -59.7  01:05   z   100  1.23  1.02  1.05   0.40  0.19             ec0915  2021-03-28T01:05:00.000     1.0833    0        EtaCar        7
 978114  161.3 -57.7  01:07   z   100  1.21   NaN   NaN    NaN   NaN             ec0916  2021-03-28T01:07:00.000     1.1167    0        EtaCar        7
 978115  158.2 -58.7  01:10   z   100  1.20  1.14  0.90   0.35  0.19             ec0815  2021-03-28T01:10:00.000     1.1667    0        EtaCar        7
 978116  164.5 -60.7  01:12   z   100  1.25   NaN   NaN    NaN   NaN             ec1014  2021-03-28T01:12:00.000     1.2000    0        EtaCar        7
 978117  164.3 -58.7  01:14   z   100  1.23  1.15  0.92   0.26  0.22             ec1015  2021-03-28T01:14:00.000     1.2333    0        EtaCar        7
 978118  129.5  -1.3  01:18   i    50  1.14  1.31  1.63  -0.32  0.11            415.A.b  2021-03-28T01:18:00.000     1.3000    0           YSE        8
 978119  129.5  -1.3  01:20   z    50  1.14  1.02  0.94  -0.01  0.31            415.A.b  2021-03-28T01:20:00.000     1.3333    0           YSE        8
 978120  129.5  -1.3  01:21   g    15  1.15  1.31  3.80   0.11  0.02         2021ddh_P2  2021-03-28T01:21:00.000     1.3500    0        DEBASS        9
 978121  129.5  -1.3  01:22   r    15  1.15  1.11  2.72   0.07  0.06         2021ddh_P2  2021-03-28T01:22:00.000     1.3667    0        DEBASS        9
 978122  133.7  -0.5  01:23   i    50  1.15  1.08  1.69  -0.10  0.15            415.B.a  2021-03-28T01:23:00.000     1.3833    0           YSE       10
 978123  133.7  -0.5  01:24   z    50  1.15  0.96  0.96   0.05  0.34            415.B.a  2021-03-28T01:24:00.000     1.4000    0           YSE       10
 978124  133.7   0.3  01:25   g    15  1.16  1.17  3.88   0.11  0.02         2021dov_P2  2021-03-28T01:25:00.000     1.4167    0        DEBASS       11
 978125  133.7   0.3  01:26   r    15  1.16  1.12  2.81   0.09  0.05         2021dov_P2  2021-03-28T01:26:00.000     1.4333    0        DEBASS       11
 978126  123.1 -12.0  01:27   i    50  1.08  1.09  1.44  -0.27  0.18            415.A.a  2021-03-28T01:27:00.000     1.4500    0           YSE       12
 978127  123.1 -12.0  01:28   z    50  1.08  1.08  0.79  -0.06  0.31            415.A.a  2021-03-28T01:28:00.000     1.4667    0           YSE       12
 978128  123.1 -12.0  01:30   g    15  1.08  1.32  3.62   0.11  0.02         2021cyn_P2  2021-03-28T01:30:00.000     1.5000    0        DEBASS       13
 978129  123.1 -12.0  01:30   r    15  1.08  1.14  2.52   0.10  0.07         2021cyn_P2  2021-03-28T01:30:00.000     1.5000    0        DEBASS       13
 978130  129.1 -11.8  01:31   g    15  1.06  1.28  3.70   0.11  0.02         2021grd_P1  2021-03-28T01:31:00.000     1.5167    0        DEBASS       13
 978131  129.1 -11.8  01:32   r    15  1.06  1.18  2.60   0.12  0.06         2021grd_P1  2021-03-28T01:32:00.000     1.5333    0        DEBASS       13
 978132  129.1 -11.8  01:33   i    15  1.06  1.03  1.51  -0.25  0.19         2021grd_P1  2021-03-28T01:33:00.000     1.5500    0        DEBASS       13
 978133  129.1 -11.8  01:33   z    15  1.06  0.97  0.82  -0.05  0.38         2021grd_P1  2021-03-28T01:33:00.000     1.5500    0        DEBASS       13
 978134  150.0   3.1  01:35   g    10  1.22  1.31  4.25   0.15  0.01           COSMOS-1  2021-03-28T01:35:00.000     1.5833    0           DDF       14
 978135  150.0   3.1  01:36   g    60  1.22  1.29  4.25   0.13  0.01           COSMOS-1  2021-03-28T01:36:00.000     1.6000    0           DDF       14
 978136  150.0   3.1  01:37   r    30  1.22  1.06  3.28   0.09  0.04           COSMOS-1  2021-03-28T01:37:00.000     1.6167    0           DDF       14
 978137  150.0   3.1  01:38   r    30  1.22  1.12  3.28   0.08  0.03           COSMOS-1  2021-03-28T01:38:00.000     1.6333    0           DDF       14
 978138  150.0   3.1  01:39   i    30  1.22  1.10  2.16  -0.04  0.09           COSMOS-1  2021-03-28T01:39:00.000     1.6500    0           DDF       14
 978139  150.0   3.1  01:40   i    30  1.21  1.02  2.16  -0.06  0.11           COSMOS-1  2021-03-28T01:40:00.000     1.6667    0           DDF       14
 978140  150.0   3.1  01:41   i    30  1.21  0.98  2.16  -0.05  0.12           COSMOS-1  2021-03-28T01:41:00.000     1.6833    0           DDF       14
 978141  149.2   1.8  01:42   g    60  1.19  1.09  4.23   0.14  0.02           COSMOS-2  2021-03-28T01:42:00.000     1.7000    0           DDF       14
 978142  149.2   1.8  01:43   r    30  1.19  1.09  3.25   0.12  0.04           COSMOS-2  2021-03-28T01:43:00.000     1.7167    0           DDF       14
 978143  149.2   1.8  01:44   r    30  1.19  1.06  3.26   0.13  0.04           COSMOS-2  2021-03-28T01:44:00.000     1.7333    0           DDF       14
 978144  149.2   1.8  01:45   i    30  1.19  0.98  2.14  -0.06  0.12           COSMOS-2  2021-03-28T01:45:00.000     1.7500    0           DDF       14
 978145  149.2   1.8  01:46   i    30  1.19  1.04  2.15  -0.06  0.10           COSMOS-2  2021-03-28T01:46:00.000     1.7667    0           DDF       14
 978146  149.2   1.8  01:47   i    30  1.19  0.95  2.15  -0.08  0.12           COSMOS-2  2021-03-28T01:47:00.000     1.7833    0           DDF       14
 978147  150.8   1.8  01:48   g    60  1.19  1.14  4.27   0.11  0.01           COSMOS-3  2021-03-28T01:48:00.000     1.8000    0           DDF       14
 978148  150.8   1.8  01:50   r    30  1.19  1.09  3.31   0.06  0.03           COSMOS-3  2021-03-28T01:50:00.000     1.8333    0           DDF       14
 978149  150.8   1.8  01:51   r    30  1.19  1.08  3.31   0.07  0.04           COSMOS-3  2021-03-28T01:51:00.000     1.8500    0           DDF       14
 978150  150.8   1.8  01:52   i    30  1.19  1.03  2.19  -0.07  0.10           COSMOS-3  2021-03-28T01:52:00.000     1.8667    0           DDF       14
 978151  150.8   1.8  01:53   i    30  1.19  1.09  2.20  -0.02  0.09           COSMOS-3  2021-03-28T01:53:00.000     1.8833    0           DDF       14
 978152  150.8   1.8  01:54   i    30  1.19  1.11  2.20  -0.06  0.09           COSMOS-3  2021-03-28T01:54:00.000     1.9000    0           DDF       14
 978153  150.0   3.1  01:55   g    60  1.20  1.33  4.27   0.15  0.01           COSMOS-1  2021-03-28T01:55:00.000     1.9167    0           DDF       14
 978154  150.0   3.1  01:56   r    30  1.20  1.15  3.31   0.08  0.03           COSMOS-1  2021-03-28T01:56:00.000     1.9333    0           DDF       14
 978155  150.0   3.1  01:57   r    30  1.20  1.05  3.29   0.09  0.04           COSMOS-1  2021-03-28T01:57:00.000     1.9500    0           DDF       14
 978156  150.0   3.1  01:58   i    30  1.20  1.03  2.15  -0.05  0.11           COSMOS-1  2021-03-28T01:58:00.000     1.9667    0           DDF       14
 978157  150.0   3.1  01:59   i    30  1.20  0.95  2.15  -0.04  0.12           COSMOS-1  2021-03-28T01:59:00.000     1.9833    0           DDF       14
 978158  150.0   3.1  02:00   i    30  1.20  0.99  2.15  -0.06  0.11           COSMOS-1  2021-03-28T02:00:00.000     2.0000    0           DDF       14
 978159  149.2   1.8  02:01   g    60  1.18  1.08  4.23   0.14  0.02           COSMOS-2  2021-03-28T02:01:00.000     2.0167    0           DDF       14
 978160  149.2   1.8  02:03   r    30  1.18  1.02  3.26   0.11  0.04           COSMOS-2  2021-03-28T02:03:00.000     2.0500    0           DDF       14
 978161  149.2   1.8  02:03   r    30  1.18  0.98  3.26   0.11  0.05           COSMOS-2  2021-03-28T02:03:00.000     2.0500    0           DDF       14
 978162  149.2   1.8  02:04   i    30  1.18  0.93  2.14  -0.07  0.13           COSMOS-2  2021-03-28T02:04:00.000     2.0667    0           DDF       14
 978163  149.2   1.8  02:05   i    30  1.18  1.00  2.14  -0.07  0.11           COSMOS-2  2021-03-28T02:05:00.000     2.0833    0           DDF       14
 978164  149.2   1.8  02:06   i    30  1.18  0.94  2.11  -0.07  0.13           COSMOS-2  2021-03-28T02:06:00.000     2.1000    0           DDF       14
 978165  149.5   0.8  02:07   g    15  1.17  1.05  4.23   0.11  0.02         2021ghc_P1  2021-03-28T02:07:00.000     2.1167    0        DEBASS       15
 978166  149.5   0.8  02:08   r    15  1.17  1.03  3.25   0.08  0.04         2021ghc_P1  2021-03-28T02:08:00.000     2.1333    0        DEBASS       15
 978167  149.5   0.8  02:09   i    15  1.17  0.94  2.11   0.01  0.13         2021ghc_P1  2021-03-28T02:09:00.000     2.1500    0        DEBASS       15
 978168  149.5   0.8  02:10   z    15  1.17  0.93  1.25   0.11  0.28         2021ghc_P1  2021-03-28T02:10:00.000     2.1667    0        DEBASS       15
 978169  154.4 -23.8  02:11   g    15  1.01  0.96  4.27   0.07  0.02         2021fna_P1  2021-03-28T02:11:00.000     2.1833    0        DEBASS       15
 978170  154.4 -23.8  02:12   r    15  1.01  0.93  3.70   0.08  0.03         2021fna_P1  2021-03-28T02:12:00.000     2.2000    0        DEBASS       15
 978171  154.4 -23.8  02:13   i    15  1.01  0.89  3.67  -0.24  0.03         2021fna_P1  2021-03-28T02:13:00.000     2.2167    0        DEBASS       15
 978172  154.4 -23.8  02:13   z    15  1.01  0.84  2.87  -0.03  0.08         2021fna_P1  2021-03-28T02:13:00.000     2.2167    0        DEBASS       15
 978173  161.6 -29.0  02:15   g    15  1.02  1.05  3.94   0.10  0.02         2021gwn_P1  2021-03-28T02:15:00.000     2.2500    0        DEBASS       15
 978174  161.6 -29.0  02:15   r    15  1.02  0.99  2.91   0.06  0.06         2021gwn_P1  2021-03-28T02:15:00.000     2.2500    0        DEBASS       15
 978175  161.6 -29.0  02:16   i    15  1.02  0.86  1.79  -0.08  0.21         2021gwn_P1  2021-03-28T02:16:00.000     2.2667    0        DEBASS       15
 978176  161.6 -29.0  02:17   z    15  1.02  0.84  0.99   0.09  0.43         2021gwn_P1  2021-03-28T02:17:00.000     2.2833    0        DEBASS       15
 978177  164.7 -13.4  02:18   g    15  1.08  1.03  4.81   0.08  0.01         2021gkb_P1  2021-03-28T02:18:00.000     2.3000    0        DEBASS       15
 978178  164.7 -13.4  02:19   r    15  1.08  0.88  4.31   0.05  0.02         2021gkb_P1  2021-03-28T02:19:00.000     2.3167    0        DEBASS       15
 978179  164.7 -13.4  02:20   i    15  1.08  0.89  3.57  -0.15  0.04         2021gkb_P1  2021-03-28T02:20:00.000     2.3333    0        DEBASS       15
 978180  164.7 -13.4  02:20   z    15  1.08  0.78  2.68   0.02  0.11         2021gkb_P1  2021-03-28T02:20:00.000     2.3333    0        DEBASS       15
 978181  198.6 -19.4  02:22   g    15  1.41  1.00  4.44   0.15  0.02         2021fxy_P1  2021-03-28T02:22:00.000     2.3667    0        DEBASS       15
 978182  198.6 -19.4  02:23   r    15  1.40  0.90  3.47   0.05  0.04         2021fxy_P1  2021-03-28T02:23:00.000     2.3833    0        DEBASS       15
 978183  198.6 -19.4  02:24   i    50  1.40  0.88  2.29  -0.15  0.13         2021fxy_P1  2021-03-28T02:24:00.000     2.4000    0        DEBASS       15
 978184  198.6 -19.4  02:25   z    50  1.39  0.80  1.40   0.09  0.33         2021fxy_P1  2021-03-28T02:25:00.000     2.4167    0        DEBASS       15
 978185  162.2   0.4  02:28   i    50  1.18  0.94  3.94  -0.01  0.02            418.F.a  2021-03-28T02:28:00.000     2.4667    0           YSE       16
 978186  162.2   0.4  02:29   z    50  1.18  0.84  3.09   0.10  0.06            418.F.a  2021-03-28T02:29:00.000     2.4833    0           YSE       16
 978187  162.3   0.3  02:30   g    15  1.18  1.29  4.93   0.11  0.01         2021dev_P2  2021-03-28T02:30:00.000     2.5000    0        DEBASS       17
 978188  162.3   0.3  02:31   r    15  1.18  0.98  4.42   0.05  0.02         2021dev_P2  2021-03-28T02:31:00.000     2.5167    0        DEBASS       17
 978189  173.3  13.5  02:32   g    15  1.49   NaN   NaN    NaN   NaN         2021dha_P2  2021-03-28T02:32:00.000     2.5333    0        DEBASS       17
 978190  173.3  13.5  02:33   r    15  1.49  1.02  5.34  -0.02  0.01         2021dha_P2  2021-03-28T02:33:00.000     2.5500    0        DEBASS       17
 978191  172.1  21.8  02:34   g    15  1.74   NaN   NaN    NaN   NaN         2021drc_P1  2021-03-28T02:34:00.000     2.5667    0        DEBASS       17
 978192  172.1  21.8  02:35   r    15  1.73   NaN   NaN    NaN   NaN         2021drc_P1  2021-03-28T02:35:00.000     2.5833    0        DEBASS       17
 978193  172.1  21.8  02:35   i    15  1.73   NaN   NaN    NaN   NaN         2021drc_P1  2021-03-28T02:35:00.000     2.5833    0        DEBASS       17
 978194  172.1  21.8  02:36   z    15  1.73  1.08  3.25   0.41  0.02         2021drc_P1  2021-03-28T02:36:00.000     2.6000    0        DEBASS       17
 978195  194.0  21.4  02:38   i    50  2.28  1.22  4.29  99.00  1.00            577.B.a  2021-03-28T02:38:00.000     2.6333    0           YSE       18
 978196  194.0  21.4  02:39   z    50  2.27   NaN   NaN    NaN   NaN            577.B.a  2021-03-28T02:39:00.000     2.6500    0           YSE       18
 978197  178.5  24.6  02:41   i    50  1.94   NaN   NaN    NaN   NaN            575.B.a  2021-03-28T02:41:00.000     2.6833    0           YSE       18
 978198  178.5  24.6  02:42   z    50  1.94  1.14  3.41   0.21  0.02            575.B.a  2021-03-28T02:42:00.000     2.7000    0           YSE       18
 978199  178.5  24.6  02:44   g    15  1.93  2.64  5.54  -0.08  0.00         2021ckc_P2  2021-03-28T02:44:00.000     2.7333    0        DEBASS       19
 978200  178.5  24.6  02:44   r    15  1.93  1.22  5.04   0.26  0.01         2021ckc_P2  2021-03-28T02:44:00.000     2.7333    0        DEBASS       19
 978201  196.9  15.7  02:46   g    15  2.01  2.54  5.43   0.30  0.00         2021gcw_P1  2021-03-28T02:46:00.000     2.7667    0        DEBASS       19
 978202  196.9  15.7  02:46   r    15  2.01  1.23  4.89   0.17  0.01         2021gcw_P1  2021-03-28T02:46:00.000     2.7667    0        DEBASS       19
 978203  196.9  15.7  02:47   i    15  2.00  1.22  4.21   0.11  0.01         2021gcw_P1  2021-03-28T02:47:00.000     2.7833    0        DEBASS       19
 978204  196.9  15.7  02:48   z    15  1.99  1.08  3.31   0.26  0.03         2021gcw_P1  2021-03-28T02:48:00.000     2.8000    0        DEBASS       19
 978205  195.4  -3.8  02:49   g    15  1.40  1.32  5.01   0.19  0.01         2021gyh_P2  2021-03-28T02:49:00.000     2.8167    0        DEBASS       19
 978206  195.4  -3.8  02:50   r    15  1.40  1.15  4.14   0.14  0.01         2021gyh_P2  2021-03-28T02:50:00.000     2.8333    0        DEBASS       19
 978207  195.4  -3.8  02:51   i    50  1.40  1.09  3.00  -0.07  0.04         2021gyh_P2  2021-03-28T02:51:00.000     2.8500    0        DEBASS       19
 978208  195.4  -3.8  02:52   z    50  1.39  1.02  1.99   0.16  0.12         2021gyh_P2  2021-03-28T02:52:00.000     2.8667    0        DEBASS       19
 978209  179.8  30.5  02:55   g    15  2.26   NaN   NaN    NaN   NaN         2021gkz_P1  2021-03-28T02:55:00.000     2.9167    0        DEBASS       19
 978210  179.8  30.5  02:55   r    15  2.26  2.67  4.72   0.08  0.00         2021gkz_P1  2021-03-28T02:55:00.000     2.9167    0        DEBASS       19
 978211  150.8   1.8  02:57   g    10  1.19  1.22  4.30   0.11  0.01           COSMOS-3  2021-03-28T02:57:00.000     2.9500    0           DDF       20
 978212  150.8   1.8  02:58   g    60  1.19  1.13  4.31   0.09  0.01           COSMOS-3  2021-03-28T02:58:00.000     2.9667    0           DDF       20
 978213  150.8   1.8  02:59   r    30  1.19  1.05  3.33   0.05  0.04           COSMOS-3  2021-03-28T02:59:00.000     2.9833    0           DDF       20
 978214  150.8   1.8  03:00   r    30  1.19  1.01  3.33   0.05  0.04           COSMOS-3  2021-03-28T03:00:00.000     3.0000    0           DDF       20
 978215  150.8   1.8  03:01   i    30  1.19  0.97  2.17  -0.08  0.12           COSMOS-3  2021-03-28T03:01:00.000     3.0167    0           DDF       20
 978216  150.8   1.8  03:02   i    30  1.19  0.96  2.18  -0.10  0.12           COSMOS-3  2021-03-28T03:02:00.000     3.0333    0           DDF       20
 978217  150.8   1.8  03:03   i    30  1.19  0.98  2.18  -0.09  0.11           COSMOS-3  2021-03-28T03:03:00.000     3.0500    0           DDF       20
 978218  150.0   3.1  03:04   g    60  1.22  1.15  4.31   0.13  0.01           COSMOS-1  2021-03-28T03:04:00.000     3.0667    0           DDF       20
 978219  150.0   3.1  03:06   r    30  1.22  1.09  3.32   0.08  0.03           COSMOS-1  2021-03-28T03:06:00.000     3.1000    0           DDF       20
 978220  150.0   3.1  03:07   r    30  1.22  1.13  3.33   0.09  0.03           COSMOS-1  2021-03-28T03:07:00.000     3.1167    0           DDF       20
 978221  150.0   3.1  03:08   i    30  1.22  1.00  2.15  -0.07  0.11           COSMOS-1  2021-03-28T03:08:00.000     3.1333    0           DDF       20
 978222  150.0   3.1  03:09   i    30  1.22  1.04  2.15  -0.05  0.10           COSMOS-1  2021-03-28T03:09:00.000     3.1500    0           DDF       20
 978223  150.0   3.1  03:10   i    30  1.22  1.03  2.15  -0.04  0.11           COSMOS-1  2021-03-28T03:10:00.000     3.1667    0           DDF       20
 978224  149.2   1.8  03:11   g    60  1.21  1.22  4.30   0.15  0.01           COSMOS-2  2021-03-28T03:11:00.000     3.1833    0           DDF       20
 978225  149.2   1.8  03:12   r    30  1.21  1.05  3.30   0.11  0.04           COSMOS-2  2021-03-28T03:12:00.000     3.2000    0           DDF       20
 978226  149.2   1.8  03:13   r    30  1.21  1.11  3.30   0.11  0.03           COSMOS-2  2021-03-28T03:13:00.000     3.2167    0           DDF       20
 978227  149.2   1.8  03:14   i    30  1.21  1.03  2.13  -0.03  0.11           COSMOS-2  2021-03-28T03:14:00.000     3.2333    0           DDF       20
 978228  149.2   1.8  03:15   i    30  1.21  1.08  2.13   0.00  0.10           COSMOS-2  2021-03-28T03:15:00.000     3.2500    0           DDF       20
 978229  149.2   1.8  03:16   i    30  1.22  1.04  2.13  -0.02  0.11           COSMOS-2  2021-03-28T03:16:00.000     3.2667    0           DDF       20
 978230  150.8   1.8  03:17   g    60  1.21  1.15  4.33   0.10  0.01           COSMOS-3  2021-03-28T03:17:00.000     3.2833    0           DDF       20
 978231  150.8   1.8  03:18   r    30  1.21  1.08  3.34   0.07  0.03           COSMOS-3  2021-03-28T03:18:00.000     3.3000    0           DDF       20
 978232  150.8   1.8  03:19   r    30  1.21  1.10  3.35   0.05  0.03           COSMOS-3  2021-03-28T03:19:00.000     3.3167    0           DDF       20
 978233  150.8   1.8  03:20   i    30  1.21  0.99  2.19  -0.08  0.11           COSMOS-3  2021-03-28T03:20:00.000     3.3333    0           DDF       20
 978234  150.8   1.8  03:21   i    30  1.21  1.01  2.18  -0.08  0.11           COSMOS-3  2021-03-28T03:21:00.000     3.3500    0           DDF       20
 978235  150.8   1.8  03:22   i    30  1.22  0.98  2.18  -0.09  0.11           COSMOS-3  2021-03-28T03:22:00.000     3.3667    0           DDF       20
 978236  150.0   3.1  03:23   g    60  1.24  1.19  4.33   0.13  0.01           COSMOS-1  2021-03-28T03:23:00.000     3.3833    0           DDF       20
 978237  150.0   3.1  03:25   r    30  1.24  1.12  3.33   0.09  0.03           COSMOS-1  2021-03-28T03:25:00.000     3.4167    0           DDF       20
 978238  150.0   3.1  03:26   r    30  1.24  1.20  3.33   0.10  0.03           COSMOS-1  2021-03-28T03:26:00.000     3.4333    0           DDF       20
 978239  150.0   3.1  03:27   i    30  1.25  1.05  2.14  -0.05  0.10           COSMOS-1  2021-03-28T03:27:00.000     3.4500    0           DDF       20
 978240  150.0   3.1  03:28   i    30  1.25  1.03  2.14  -0.05  0.11           COSMOS-1  2021-03-28T03:28:00.000     3.4667    0           DDF       20
