UT -14 deg twilight: 2025-06-12T22:55:55.331 2025-06-13T10:30:46.878
UT middle of the night: 2025-06-13T04:43:21.105

timezone CLT: America/SantiagoCLT -14 deg twilight: 06/12/2025,   18:55:55 to 06:30:46
timezone ET: America/New_YorkET  -14 deg twilight: 06/12/2025,   18:55:55 to 06:30:46
timezone PT: America/Los_AngelesPT  -14 deg twilight: 06/12/2025,   15:55:55 to 03:30:46
CLT middle of the night: 00:43:21
ET  middle of the night: 00:43:21
PT  middle of the night: 21:43:21


UT -14 deg twilight: 2025-06-12T22:55:55.331 2025-06-13T10:30:46.878
UT middle of the night: 2025-06-13T04:43:21.105

timezone CLT: America/SantiagoCLT -14 deg twilight: 06/12/2025,   18:55:55 to 06:30:46
timezone ET: America/New_YorkET  -14 deg twilight: 06/12/2025,   18:55:55 to 06:30:46
timezone PT: America/Los_AngelesPT  -14 deg twilight: 06/12/2025,   15:55:55 to 03:30:46
CLT middle of the night: 00:43:21
ET  middle of the night: 00:43:21
PT  middle of the night: 21:43:21



#####################
### OBSPLAN:
#####################
 jsonID program  priority  order airmass sep_moon                             json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]
      0     twi         0     10    1.85    149.5      SheppardTwilightJun12evening.json 117.53   1.30 2025-06-12T22:29:13.331 18:29 18:29    0.00        0      0.00    26.70    26.70
     33     yse         0     20    1.50    130.6                               311.json 123.55 -17.04 2025-06-12T22:55:55.331 18:55 18:55   19.27        0      0.71     8.00     8.71
     64  debass         0     30    1.81    133.1                        2025jzn_P1.json 153.61  21.90 2025-06-12T23:04:37.734 19:04 19:04   48.81        0      1.79     2.25     4.04
      2     agn         0     40    1.34    127.6                            COSMOS.json 150.00   2.20 2025-06-12T23:08:40.124 19:08 19:08   20.01        0      0.73    33.00    33.73
     31     yse         0     50    1.13     98.2                           2025ifq.json 154.26 -38.19 2025-06-12T23:42:24.149 19:42 19:42   40.58        1      4.49     3.00     7.49
     60     eta         0     60    1.24     80.8             etale.ec0814.riz.8min.json 158.03 -60.69 2025-06-12T23:49:53.417 19:49 19:49   22.63        0      0.83     6.50     7.33
     61     eta         0     70    1.22     80.3             etale.ec0915.riz.8min.json 161.26 -59.68 2025-06-12T23:57:13.200 19:57 19:57    1.89        0      0.07     6.50     6.57
     62     eta         0     80    1.34     86.1                    etale.i.set1.B.json 146.77 -58.77 2025-06-13T00:03:47.368 20:03 20:03    7.46        0      0.27    34.50    34.77
     38     yse         0     90    1.37    100.3                               525.json 186.99  11.09 2025-06-13T00:38:33.773 20:38 20:38   77.05        1      5.83    16.00    21.83
      4    dosc         0    100    1.22     99.3      1_OMLApex.250612_g_5-dithpos.json 166.68 -24.98 2025-06-13T01:00:23.288 21:00 21:00   41.15        0      1.51    12.50    14.01
      5    dosc         0    110    1.27     99.4     2_OMLApex.250612_r_10-dithpos.json 166.68 -24.98 2025-06-13T01:14:23.816 21:14 21:14    0.00        0      0.00    25.00    25.00
      6    dosc         0    120    1.37     99.6     3_OMLApex.250612_i_15-dithpos.json 166.68 -24.98 2025-06-13T01:39:23.816 21:39 21:39    0.00        0      0.00    37.50    37.50
     82  debass         1    130    1.26     83.4                        2025kum_P2.json 201.14  -0.41 2025-06-13T02:16:53.816 22:16 22:16   41.37        0      1.52     1.50     3.02
     30     yse         0    140    1.87     86.5                           2025gcv.json 213.56  26.53 2025-06-13T02:19:54.839 22:19 22:19   29.48        0      1.08     3.00     4.08
     68  debass         0    150    1.49     73.6                        2025lxv_P1.json 223.76  17.46 2025-06-13T02:23:59.693 22:23 22:23   13.10        0      0.48     2.25     2.73
     63  debass         0    160    1.22     70.5                        2025jus_P1.json 218.22   3.58 2025-06-13T02:26:43.505 22:26 22:26   14.91        0      0.55     2.25     2.80
