 jsonID program  priority  order airmass sep_moon                         json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]                                                                                          json_filename
     13     yse         0     10    1.33    105.4                      2025aarm.json  68.05  -5.29 2026-03-16T00:01:27.092 21:01 20:01    0.00        0      0.00     2.67     2.67                       /Users/arest/observing/decat_pointings/json_files/2026A/yse/260315/2025aarm.json
     22     yse         0     20    1.26     92.4                           253.json  61.28 -24.71 2026-03-16T00:04:07.092 21:04 20:04   20.47        0      0.75     8.00     8.75                            /Users/arest/observing/decat_pointings/json_files/2026A/yse/260315/253.json
     25     yse         0     30    1.43     84.2                        XECDFS.json  52.98 -28.08 2026-03-16T00:12:52.134 21:12 20:12    8.17        0      0.30     5.33     5.63                         /Users/arest/observing/decat_pointings/json_files/2026A/yse/260315/XECDFS.json
      6  desirt         0     40    1.26     98.0            DESIRT_80_2025_g_1.json  66.49 -21.30 2026-03-16T00:18:30.099 21:18 20:18   14.01        0      0.51     6.67     7.18          /Users/arest/observing/decat_pointings/json_files/2026A/desirt/260315/DESIRT_80_2025_g_1.json
      7  desirt         0     50    1.23    101.7            DESIRT_80_2025_g_2.json  70.62 -20.89 2026-03-16T00:25:40.922 21:25 20:25    3.88        0      0.14     6.67     6.81          /Users/arest/observing/decat_pointings/json_files/2026A/desirt/260315/DESIRT_80_2025_g_2.json
      8  desirt         0     60    1.20    105.3            DESIRT_80_2025_g_3.json  75.06 -21.09 2026-03-16T00:32:29.453 21:32 20:32    4.15        0      0.15     6.67     6.82          /Users/arest/observing/decat_pointings/json_files/2026A/desirt/260315/DESIRT_80_2025_g_3.json
      9  desirt         0     70    1.35     97.9            DESIRT_80_2025_r_1.json  66.49 -21.30 2026-03-16T00:39:18.575 21:39 20:39    7.99        0      0.29     8.33     8.63          /Users/arest/observing/decat_pointings/json_files/2026A/desirt/260315/DESIRT_80_2025_r_1.json
     10  desirt         0     80    1.31    101.6            DESIRT_80_2025_r_2.json  70.62 -20.89 2026-03-16T00:47:56.156 21:47 20:47    3.88        0      0.14     8.33     8.48          /Users/arest/observing/decat_pointings/json_files/2026A/desirt/260315/DESIRT_80_2025_r_2.json
     11  desirt         0     90    1.28    105.2            DESIRT_80_2025_r_3.json  75.06 -21.09 2026-03-16T00:56:24.687 21:56 20:56    4.15        0      0.15     8.33     8.49          /Users/arest/observing/decat_pointings/json_files/2026A/desirt/260315/DESIRT_80_2025_r_3.json
     26     yse         0    100    1.46     83.9                         XEDFS.json  61.25 -48.42 2026-03-16T01:04:53.809 22:04 21:04   29.48        1      4.08    21.33    25.41                          /Users/arest/observing/decat_pointings/json_files/2026A/yse/260315/XEDFS.json
