 jsonID program  priority  order airmass sep_moon                        json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]                                                                                        json_filename
      0     twi         0     10    1.83     85.4 SheppardTwilightAug04evening.json 174.12  -0.08 2025-08-04T22:49:05.023 18:49 18:49    0.00      0.0      0.00    26.70    26.70 /Users/arest/observing/decat_pointings/json_files/2025B/twi/250804/SheppardTwilightAug04evening.json
     44     eta         0     20    1.79     70.8      etale.ec0814.griz.11min.json 158.03 -60.69 2025-08-04T23:15:47.023 19:15 19:15   61.86      1.0      5.27    10.33    15.60      /Users/arest/observing/decat_pointings/json_files/2025B/eta/250804/etale.ec0814.griz.11min.json
     45     eta         0     30    1.81     69.7      etale.ec0915.griz.11min.json 161.26 -59.68 2025-08-04T23:31:23.125 19:31 19:31    1.89      0.0      0.07    10.33    10.40      /Users/arest/observing/decat_pointings/json_files/2025B/eta/250804/etale.ec0915.griz.11min.json
     25  desirt         1     40    1.26     51.6               DESIRT_G15_i_1.json 213.64  -0.95 2025-08-04T23:41:47.293 19:41 19:41   71.19      1.0      5.61     9.17    14.78          /Users/arest/observing/decat_pointings/json_files/2025B/desirt/250804/1/DESIRT_G15_i_1.json
     14  desirt         0     50    1.30     51.7               DESIRT_G15_i_1.json 213.64  -0.95 2025-08-04T23:56:33.907 19:56 19:56    0.00      0.0      0.00     9.17     9.17            /Users/arest/observing/decat_pointings/json_files/2025B/desirt/250804/DESIRT_G15_i_1.json
     15  desirt         0     60    1.28     48.7               DESIRT_G15_i_2.json 217.73  -0.64 2025-08-05T00:05:43.907 20:05 20:05    4.10      0.0      0.15     9.17     9.32            /Users/arest/observing/decat_pointings/json_files/2025B/desirt/250804/DESIRT_G15_i_2.json
     26  desirt         1     70    1.31     48.8               DESIRT_G15_i_2.json 217.73  -0.64 2025-08-05T00:15:02.925 20:15 20:15    0.00      0.0      0.00     9.17     9.17          /Users/arest/observing/decat_pointings/json_files/2025B/desirt/250804/1/DESIRT_G15_i_2.json
     27  desirt         1     80    1.28     45.5               DESIRT_G15_i_3.json 221.76  -0.97 2025-08-05T00:24:12.925 20:24 20:24    4.05      0.0      0.15     9.17     9.32          /Users/arest/observing/decat_pointings/json_files/2025B/desirt/250804/1/DESIRT_G15_i_3.json
     16  desirt         0     90    1.31     45.6               DESIRT_G15_i_3.json 221.76  -0.97 2025-08-05T00:33:31.828 20:33 20:33    0.00      0.0      0.00     9.17     9.17            /Users/arest/observing/decat_pointings/json_files/2025B/desirt/250804/DESIRT_G15_i_3.json
     17  desirt         0    100    1.49     52.0               DESIRT_G15_r_1.json 213.64  -0.95 2025-08-05T00:42:41.828 20:42 20:42    8.12      0.0      0.30     8.33     8.63            /Users/arest/observing/decat_pointings/json_files/2025B/desirt/250804/DESIRT_G15_r_1.json
     18  desirt         0    110    1.45     49.0               DESIRT_G15_r_2.json 217.73  -0.64 2025-08-05T00:51:19.693 20:51 20:51    4.10      0.0      0.15     8.33     8.48            /Users/arest/observing/decat_pointings/json_files/2025B/desirt/250804/DESIRT_G15_r_2.json
     19  desirt         0    120    1.41     45.8               DESIRT_G15_r_3.json 221.76  -0.97 2025-08-05T00:59:48.711 20:59 20:59    4.05      0.0      0.15     8.33     8.48            /Users/arest/observing/decat_pointings/json_files/2025B/desirt/250804/DESIRT_G15_r_3.json
     32     yse         0    130    1.32     40.6                          376.json 222.21  -9.14 2025-08-05T01:08:17.614 21:08 21:08    8.18      0.0      0.30    16.00    16.30                          /Users/arest/observing/decat_pointings/json_files/2025B/yse/250804/376.json
     34     yse         0    140    1.40     40.9                          428.json 228.14  -1.49 2025-08-05T01:24:35.614 21:24 21:24    9.66      0.0      0.35    24.00    24.35                          /Users/arest/observing/decat_pointings/json_files/2025B/yse/250804/428.json
     64     yse         2    150    1.18     35.5                      2023cvf.json 275.59 -62.43 2025-08-05T01:48:56.862 21:48 21:48   70.37      1.0      5.58     4.00     9.58                    /Users/arest/observing/decat_pointings/json_files/2025B/yse/250804/2/2023cvf.json
     56     yse         2    160    1.24     39.9                      2022rnt.json 283.61 -65.68 2025-08-05T01:58:31.676 21:58 21:58    4.78      0.0      0.18     4.00     4.18                    /Users/arest/observing/decat_pointings/json_files/2025B/yse/250804/2/2022rnt.json
     63     yse         2    170    1.18     39.1                      2023cve.json 298.64 -57.10 2025-08-05T02:02:42.190 22:02 22:02   11.14      0.0      0.41     4.00     4.41                    /Users/arest/observing/decat_pointings/json_files/2025B/yse/250804/2/2023cve.json
     70     yse         2    180    1.06     31.7                      2023mvl.json 295.26 -22.02 2025-08-05T02:07:06.700 22:07 22:07   35.17      1.0      4.29     4.00     8.29                    /Users/arest/observing/decat_pointings/json_files/2025B/yse/250804/2/2023mvl.json
     67     yse         2    190    1.15     43.6                      2023jnj.json 310.60 -27.41 2025-08-05T02:15:24.082 22:15 22:15   14.93      0.0      0.55     4.00     4.55                    /Users/arest/observing/decat_pointings/json_files/2025B/yse/250804/2/2023jnj.json
     74     yse         2    200    1.14     43.9                      2023nup.json 309.54 -22.68 2025-08-05T02:19:56.927 22:19 22:19    4.83      0.0      0.18     4.00     4.18                    /Users/arest/observing/decat_pointings/json_files/2025B/yse/250804/2/2023nup.json
     47     yse         2    210    1.15     45.8                      2021jvf.json 311.15 -21.10 2025-08-05T02:24:07.547 22:24 22:24    2.17      0.0      0.08     4.00     4.08                    /Users/arest/observing/decat_pointings/json_files/2025B/yse/250804/2/2021jvf.json
     54     yse         2    220    1.13     43.3                      2022qbp.json 305.28 -14.15 2025-08-05T02:28:12.329 22:28 22:28    8.92      0.0      0.33     4.00     4.33                    /Users/arest/observing/decat_pointings/json_files/2025B/yse/250804/2/2022qbp.json
     75     yse         2    230    1.12     41.5                      2023oky.json 300.70  -9.73 2025-08-05T02:32:31.957 22:32 22:32    6.29      0.0      0.23     4.00     4.23                    /Users/arest/observing/decat_pointings/json_files/2025B/yse/250804/2/2023oky.json
     58     yse         2    240    1.24     48.1                      2022ryd.json 299.84   2.17 2025-08-05T02:36:45.795 22:36 22:36   11.94      0.0      0.44     4.00     4.44                    /Users/arest/observing/decat_pointings/json_files/2025B/yse/250804/2/2022ryd.json
     76     yse         2    250    1.23     49.0                      2023ols.json 301.95   1.23 2025-08-05T02:41:12.057 22:41 22:41    2.31      0.0      0.08     4.00     4.08                    /Users/arest/observing/decat_pointings/json_files/2025B/yse/250804/2/2023ols.json
     72     yse         2    260    1.20     49.5                      2023nkq.json 306.58  -3.89 2025-08-05T02:45:17.129 22:45 22:45    6.91      0.0      0.25     4.00     4.25                    /Users/arest/observing/decat_pointings/json_files/2025B/yse/250804/2/2023nkq.json
