UT -14 deg twilight: 2025-08-28T23:27:36.870 2025-08-29T10:00:29.667
UT middle of the night: 2025-08-29T04:44:03.269

timezone CLT: America/SantiagoCLT -14 deg twilight: 08/28/2025,   19:27:36 to 06:00:29
timezone ET: America/New_YorkET  -14 deg twilight: 08/28/2025,   19:27:36 to 06:00:29
timezone PT: America/Los_AngelesPT  -14 deg twilight: 08/28/2025,   16:27:36 to 03:00:29
CLT middle of the night: 00:44:03
ET  middle of the night: 00:44:03
PT  middle of the night: 21:44:03


UT -14 deg twilight: 2025-08-28T23:27:36.870 2025-08-29T10:00:29.667
UT middle of the night: 2025-08-29T04:44:03.269

timezone CLT: America/SantiagoCLT -14 deg twilight: 08/28/2025,   19:27:36 to 06:00:29
timezone ET: America/New_YorkET  -14 deg twilight: 08/28/2025,   19:27:36 to 06:00:29
timezone PT: America/Los_AngelesPT  -14 deg twilight: 08/28/2025,   16:27:36 to 03:00:29
CLT middle of the night: 00:44:03
ET  middle of the night: 00:44:03
PT  middle of the night: 21:44:03



#####################
### OBSPLAN:
#####################
 jsonID program  priority  order airmass sep_moon                        json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]
      0     twi         0     10    1.83     23.4 SheppardTwilightAug28evening.json 197.27  -4.92 2025-08-28T23:00:54.870 19:00 19:00    0.00      0.0      0.00    26.70    26.70
     32     yse         0     20    1.31     21.4                          428.json 228.70  -1.03 2025-08-28T23:27:36.870 19:27 19:27   31.62      0.0      1.16     6.67     7.83
     36  defsus         0     30    1.00     44.9                   1_defsus_N.json 265.05 -26.70 2025-08-28T23:35:26.428 19:35 19:35   43.32      0.0      1.59    12.00    13.59
     37  defsus         0     40    1.00     47.7                   1_defsus_S.json 268.32 -30.60 2025-08-28T23:49:01.742 19:49 19:49    4.84      0.0      0.18    21.00    21.18
     38  defsus         0     50    1.00     44.6                   2_defsus_N.json 265.05 -26.70 2025-08-29T00:10:12.390 20:10 20:10    4.84      0.0      0.18    12.00    12.18
     39  defsus         0     60    1.00     47.4                   2_defsus_S.json 268.32 -30.60 2025-08-29T00:22:23.038 20:22 20:22    4.84      0.0      0.18    21.00    21.18
     40  debass         0     70    1.35     92.7                   2025qpk_P1.json 310.79  -1.65 2025-08-29T00:43:33.686 20:43 20:43   49.51      0.0      1.82     3.00     4.82
     33     yse         0     80    1.38     95.7                          440.json 314.29  -2.48 2025-08-29T00:48:22.617 20:48 20:48    3.59      0.0      0.13    16.00    16.13
     10  desirt         0     90    1.26     95.5               DESIRT_315_g_1.json 316.91  -9.83 2025-08-29T01:04:30.516 21:04 21:04    7.80      0.0      0.29     6.67     6.95
     11  desirt         0    100    1.28     98.7               DESIRT_315_g_2.json 321.43 -12.04 2025-08-29T01:11:27.677 21:11 21:11    4.96      0.0      0.18     6.67     6.85
     12  desirt         0    110    1.19     94.2               DESIRT_315_g_3.json 317.09 -13.53 2025-08-29T01:18:18.592 21:18 21:18    4.49      0.0      0.16     6.67     6.83
