UT -14 deg twilight: 2025-06-07T22:55:44.206 2025-06-08T10:28:59.879
UT middle of the night: 2025-06-08T04:42:22.043

timezone CLT: America/SantiagoCLT -14 deg twilight: 06/07/2025,   18:55:44 to 06:28:59
timezone ET: America/New_YorkET  -14 deg twilight: 06/07/2025,   18:55:44 to 06:28:59
timezone PT: America/Los_AngelesPT  -14 deg twilight: 06/07/2025,   15:55:44 to 03:28:59
CLT middle of the night: 00:42:22
ET  middle of the night: 00:42:22
PT  middle of the night: 21:42:22



#####################
### OBSPLAN:
#####################
 jsonID program  priority  order airmass sep_moon                             json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]
      0     twi         0     10    1.75    101.5      SheppardTwilightJun07evening.json 114.41   1.79 2025-06-07T22:24:22.206 18:24 18:24    0.00      0.0      0.00    31.37    31.37
     32  debass         0     20    1.53     91.1                        2024bhi_P1.json 120.59 -13.05 2025-06-07T23:00:44.206 19:00 19:00   16.06      0.0      0.59     7.00     7.59
     22     yse         0     30    1.45     87.2                               311.json 123.55 -17.04 2025-06-07T23:08:19.528 19:08 19:08    4.91      0.0      0.18     8.00     8.18
     33  debass         0     40    1.78     73.3                        2025jzn_P1.json 153.58  21.90 2025-06-07T23:16:30.319 19:16 19:16   48.80      0.0      1.79     2.25     4.04
      2     agn         0     50    1.32     68.4                       COSMOS_moon.json 150.00   2.20 2025-06-07T23:20:32.673 19:20 19:20   20.01      0.0      0.73    22.00    22.73
     31     eta         0     60    1.28     65.9                etale.i.set1.74min.json 142.93 -58.56 2025-06-07T23:43:16.687 19:43 19:43   61.02      1.0      5.24    73.50    78.74
     21     yse         0     70    1.29     57.6                           2025ifq.json 154.26 -38.19 2025-06-08T01:02:00.923 21:02 21:02   21.65      0.0      0.79     3.00     3.79
      4    dosc         0     80    1.18     47.1     1_OMLApex.250607_r_15-dithpos.json 166.68 -24.98 2025-06-08T01:05:48.547 21:05 21:05   16.89      1.0      3.62    37.50    41.12
      5    dosc         0     90    1.32     47.4     2_OMLApex.250607_i_20-dithpos.json 166.68 -24.98 2025-06-08T01:46:55.700 21:46 21:46    0.00      0.0      0.00    50.00    50.00
     60  debass         2    100    1.43     33.1                        2025iym_P3.json 195.28   5.64 2025-06-08T02:36:55.700 22:36 22:36   41.36      0.0      1.52     3.00     4.52
     49  debass         1    110    1.27     24.8                        2025kum_P2.json 201.11  -0.44 2025-06-08T02:41:26.694 22:41 22:41    8.42      0.0      0.31     1.50     1.81
     69  debass         2    120    1.19     19.6                        2025mbz_P3.json 212.21  -0.13 2025-06-08T02:43:15.221 22:43 22:43   11.10      0.0      0.41     3.00     3.41
     61  debass         2    130    1.22     22.5                        2025jus_P3.json 218.22   3.58 2025-06-08T02:46:39.640 22:46 22:46    7.06      0.0      0.26     3.00     3.26
     52  debass         2    140    1.50     35.9                        2025gzm_P3.json 216.81  16.93 2025-06-08T02:49:55.176 22:49 22:49   13.43      0.0      0.49     3.00     3.49
     20     yse         0    150    1.91     45.7                           2025gcv.json 213.56  26.53 2025-06-08T02:53:24.716 22:53 22:53   10.06      0.0      0.37     3.00     3.37
     56  debass         2    160    1.43     33.2                        2025hnv_P3.json 218.64  14.22 2025-06-08T02:56:46.848 22:56 22:56   13.20      0.0      0.48     3.00     3.48
     37  debass         0    170    1.50     36.8                        2025lxv_P1.json 223.74  17.49 2025-06-08T03:00:15.878 23:00 23:00    5.89      0.0      0.22     1.50     1.72
     35  debass         0    180    1.56     43.2                        2025krk_P1.json 237.72  19.73 2025-06-08T03:01:58.833 23:01 23:01   13.43      0.0      0.49     2.00     2.49
     44  debass         1    190    1.34     34.3                        2025fvw_P2.json 234.02  11.63 2025-06-08T03:04:28.387 23:04 23:04    8.84      0.0      0.32     2.67     2.99
     64  debass         2    200    1.27     32.2                        2025klo_P3.json 236.72   7.56 2025-06-08T03:07:27.842 23:07 23:07    4.86      0.0      0.18     3.00     3.18
     59  debass         2    210    1.14     22.2                        2025ime_P3.json 232.60  -1.78 2025-06-08T03:10:38.544 23:10 23:10   10.21      0.0      0.37     3.00     3.37
     68  debass         2    220    1.10     18.3                        2025lyj_P3.json 230.66  -5.32 2025-06-08T03:14:00.999 23:14 23:14    4.04      0.0      0.15     3.00     3.15
     16  desirt         0    230    1.20     18.1                      DESIRT_G15_i.json 217.71  -0.86 2025-06-08T03:17:09.878 23:17 23:17   13.68      0.0      0.50    27.50    28.00
     17  desirt         0    240    1.30     18.8                    DESIRT_G15_r_1.json 214.05  -0.79 2025-06-08T03:45:09.972 23:45 23:45    3.66      0.0      0.13    10.00    10.13
     18  desirt         0    250    1.27     18.1                    DESIRT_G15_r_2.json 218.54  -0.97 2025-06-08T03:55:18.024 23:55 23:55    4.49      0.0      0.16     8.33     8.50
     71  debass         2    260    1.23      8.9                        2025mlb_P3.json 214.51 -11.13 2025-06-08T04:03:47.907 00:03 00:03   10.92      0.0      0.40     2.25     2.65
     65  debass         2    270    1.21      7.3                        2025kwy_P3.json 211.01 -20.37 2025-06-08T04:06:26.937 00:06 00:06    9.83      0.0      0.36     3.00     3.36
     72  debass         2    280    1.14      3.3                        2025mld_P3.json 217.43 -22.19 2025-06-08T04:09:48.567 00:09 00:09    6.26      0.0      0.23     3.00     3.23
      6    dosc         0    290    1.16     15.5 3_ShallowApex.250607_z_22-dithpos.json 213.20 -33.90 2025-06-08T04:13:02.329 00:13 00:13   12.29      1.0      3.45    33.00    36.45
     67  debass         2    300    1.24     11.1                        2025lyf_P3.json 225.46 -10.05 2025-06-08T04:49:29.367 00:49 00:49   26.37      1.0      3.97     3.00     6.97
     70  debass         2    310    1.23     12.5                        2025mje_P3.json 227.91 -10.19 2025-06-08T04:56:27.385 00:56 00:56    2.42      0.0      0.09     3.00     3.09
     40  debass         0    320    1.14     37.2                        2025mvi_P1.json 252.84  -2.14 2025-06-08T04:59:32.706 00:59 00:59   26.03      0.0      0.95     1.50     2.45
     27  defsus         0    330    1.00     42.7                        1_defsus_N.json 265.05 -26.70 2025-06-08T05:01:59.977 01:01 01:01   27.21      0.0      1.00    12.00    13.00
     28  defsus         0    340    1.00     45.5                        1_defsus_S.json 268.32 -30.60 2025-06-08T05:14:59.840 01:14 01:14    4.84      0.0      0.18    21.00    21.18
     29  defsus         0    350    1.00     42.4                        2_defsus_N.json 265.05 -26.70 2025-06-08T05:36:10.488 01:36 01:36    4.84      0.0      0.18    12.00    12.18
     30  defsus         0    360    1.00     45.3                        2_defsus_S.json 268.32 -30.60 2025-06-08T05:48:21.136 01:48 01:48    4.84      0.0      0.18    21.00    21.18
     74  defsus         0    370    1.02     42.2                        3_defsus_N.json 265.05 -26.70 2025-06-08T06:09:31.784 02:09 02:09    4.84      0.0      0.18    12.00    12.18
     75  defsus         0    380    1.02     45.0                        3_defsus_S.json 268.32 -30.60 2025-06-08T06:21:42.432 02:21 02:21    4.84      0.0      0.18    21.00    21.18
     39  debass         0    390    1.01     68.4                        2025mtp_P1.json 295.47 -29.14 2025-06-08T06:42:53.080 02:42 02:42   23.53      0.0      0.86     1.50     2.36
     47  debass         1    400    1.08     83.5                        2025imw_P2.json 310.02 -20.04 2025-06-08T06:45:14.847 02:45 02:45   16.04      0.0      0.59     3.00     3.59
     23     yse         0    410    1.25     93.2                               440.json 314.29  -2.48 2025-06-08T06:48:50.127 02:48 02:48   18.05      0.0      0.66    32.00    32.66
      7  desirt         0    420    1.13     92.9                    DESIRT_315_g_1.json 316.91  -9.83 2025-06-08T07:21:29.828 03:21 03:21    7.80      0.0      0.29     6.67     6.95
     10  desirt         0    430    1.12     92.8                    DESIRT_315_i_1.json 316.91  -9.83 2025-06-08T07:28:26.989 03:28 03:28    0.00      0.0      0.00     9.17     9.17
     13  desirt         0    440    1.11     92.7                    DESIRT_315_r_1.json 316.91  -9.83 2025-06-08T07:37:36.989 03:37 03:37    0.00      0.0      0.00     8.33     8.33
      8  desirt         0    450    1.10     96.0                    DESIRT_315_g_2.json 321.43 -12.04 2025-06-08T07:45:56.989 03:45 03:45    4.96      0.0      0.18     6.67     6.85
     11  desirt         0    460    1.09     96.0                    DESIRT_315_i_2.json 321.43 -12.04 2025-06-08T07:52:47.904 03:52 03:52    0.00      0.0      0.00     9.17     9.17
     14  desirt         0    470    1.08     95.9                    DESIRT_315_r_2.json 321.43 -12.04 2025-06-08T08:01:57.904 04:01 04:01    0.00      0.0      0.00     8.33     8.33
      9  desirt         0    480    1.05     91.3                    DESIRT_315_g_3.json 317.09 -13.53 2025-06-08T08:10:17.904 04:10 04:10    4.49      0.0      0.16     6.67     6.83
     12  desirt         0    490    1.05     91.3                    DESIRT_315_i_3.json 317.09 -13.53 2025-06-08T08:17:07.781 04:17 04:17    0.00      0.0      0.00     9.17     9.17
     15  desirt         0    500    1.05     91.2                    DESIRT_315_r_3.json 317.09 -13.53 2025-06-08T08:26:17.781 04:26 04:26    0.00      0.0      0.00     8.33     8.33
     58  debass         2    510    1.03     89.7                        2025ikn_P3.json 316.84 -16.93 2025-06-08T08:34:37.781 04:34 04:34    3.41      0.0      0.12     3.00     3.12
     43  debass         0    520    1.04     97.0                        2025mzr_P1.json 325.35 -17.49 2025-06-08T08:37:45.281 04:37 04:37    8.14      0.0      0.30     1.50     1.80
     50  debass         1    530    1.06    101.1                        2025lxp_P2.json 329.24 -15.65 2025-06-08T08:39:33.193 04:39 04:39    4.15      0.0      0.15     1.50     1.65
     41  debass         0    540    1.17    105.2                        2025mwj_P1.json 327.35  -0.68 2025-06-08T08:41:12.332 04:41 04:41   15.09      0.0      0.55     1.50     2.05
     57  debass         2    550    1.42     97.6                        2025ian_P3.json 313.66  15.16 2025-06-08T08:43:15.535 04:43 04:43   20.83      0.0      0.76     3.00     3.76
     26     yse         0    560    1.34    103.9                               544.json 321.80  11.20 2025-06-08T08:47:01.354 04:47 04:47    8.85      0.0      0.32    32.00    32.32
     24     yse         0    570    1.23    112.0                               494.json 332.94   4.77 2025-06-08T09:19:20.834 05:19 05:19   12.77      0.0      0.47    24.00    24.47
     38  debass         0    580    1.27    124.6                        2025miy_P1.json 346.31   5.57 2025-06-08T09:43:48.917 05:43 05:43   13.34      0.0      0.49     1.50     1.99
     36  debass         0    590    1.17    119.6                        2025lws_P1.json 343.27  -0.15 2025-06-08T09:45:48.268 05:45 05:45    6.48      0.0      0.24     1.50     1.74
     19  desirt         1    600    1.00     96.9                          2023aagj.json 331.61 -28.44 2025-06-08T09:47:32.517 05:47 05:47   30.41      0.0      1.11     3.33     4.45
     63  debass         2    610    1.02    106.2                        2025khv_P3.json 347.66 -32.85 2025-06-08T09:51:59.412 05:51 05:51   14.48      1.0      3.53     3.00     6.53
     62  debass         2    620    1.06     88.9                        2025jyk_P3.json 334.33 -48.80 2025-06-08T09:58:31.259 05:58 05:58   18.81      0.0      0.69     3.00     3.69
      3     agn         0    630    1.14    109.5                              E1E2.json   8.69 -43.50 2025-06-08T10:02:12.632 06:02 06:02   24.16      0.0      0.89    20.50    21.39
     34  debass         0    640    1.17    121.2                        2025kiu_P1.json  19.49 -34.65 2025-06-08T10:23:35.788 06:23 06:23   12.17      0.0      0.45     2.25     2.70
     42  debass         0    650    1.57    124.3                        2025myb_P1.json  43.50 -35.44 2025-06-08T10:26:17.569 06:26 06:26   19.62      0.0      0.72     1.50     2.22
      1     twi         0    660    2.13    164.8      SheppardTwilightJun08morning.json  36.38   6.00 2025-06-08T10:28:59.879 06:28 06:28   41.98      1.0      4.54    12.78    17.32

#####################
### EXTRA TARGETS:
#####################
 jsonID program  priority  order airmass sep_moon      json_short     ra    dec  UT CLT  ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]
     54  debass         2     -1     NaN      NaN 2025hkq_P3.json 111.25 -34.79 NaN NaN NaN     NaN      0.0       NaN     3.00      NaN
     45  debass         1     -1     NaN      NaN 2025hwq_P2.json 150.18  -6.16 NaN NaN NaN     NaN      0.0       NaN     3.00      NaN
     46  debass         1     -1     NaN      NaN 2025hyu_P2.json 151.74 -25.55 NaN NaN NaN     NaN      0.0       NaN     4.00      NaN
     48  debass         1     -1     NaN      NaN 2025jsh_P2.json 153.28 -44.39 NaN NaN NaN     NaN      0.0       NaN     2.25      NaN
     73  debass         2     -1     NaN      NaN 2025mlu_P3.json 153.82 -10.95 NaN NaN NaN     NaN      0.0       NaN     3.00      NaN
     55  debass         2     -1     NaN      NaN 2025hlu_P3.json 162.09  -4.56 NaN NaN NaN     NaN      0.0       NaN     3.00      NaN
     66  debass         2     -1     NaN      NaN 2025liw_P3.json 168.54  10.27 NaN NaN NaN     NaN      0.0       NaN     3.00      NaN
     51  debass         2     -1     NaN      NaN 2025gkg_P3.json 191.94 -41.27 NaN NaN NaN     NaN      0.0       NaN     3.00      NaN
     53  debass         2     -1     NaN      NaN 2025hkd_P3.json 194.35  10.48 NaN NaN NaN     NaN      0.0       NaN     3.00      NaN
