UT -14 deg twilight: 2026-09-20T23:39:37.076 2026-09-21T09:32:53.607
UT middle of the night: 2026-09-21T04:36:15.341

timezone CLT: America/SantiagoCLT -14 deg twilight: 09/20/2026,   20:39:37 to 06:32:53
timezone ET: America/New_YorkET  -14 deg twilight: 09/20/2026,   19:39:37 to 05:32:53
timezone PT: America/Los_AngelesPT  -14 deg twilight: 09/20/2026,   16:39:37 to 02:32:53
CLT middle of the night: 01:36:15
ET  middle of the night: 00:36:15
PT  middle of the night: 21:36:15


UT -14 deg twilight: 2026-09-20T23:39:37.076 2026-09-21T09:32:53.607
UT middle of the night: 2026-09-21T04:36:15.341

timezone CLT: America/SantiagoCLT -14 deg twilight: 09/20/2026,   20:39:37 to 06:32:53
timezone ET: America/New_YorkET  -14 deg twilight: 09/20/2026,   19:39:37 to 05:32:53
timezone PT: America/Los_AngelesPT  -14 deg twilight: 09/20/2026,   16:39:37 to 02:32:53
CLT middle of the night: 01:36:15
ET  middle of the night: 00:36:15
PT  middle of the night: 21:36:15



#####################
### OBSPLAN:
#####################
 jsonID program  priority  order airmass sep_moon                        json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]
      1  desirt         0     10    1.08     52.7                    FAR_350_i.json 348.97  -9.70 2026-09-21T04:36:15.341 01:36 00:36    0.00        0      0.00    11.00    11.00
      2  desirt         0     20    1.09     52.6                    FAR_350_r.json 348.97  -9.70 2026-09-21T04:47:15.341 01:47 00:47    0.00        0      0.00     9.00     9.00
     29     agn         0     30    1.03     61.3                         E1E2.json   8.69 -43.50 2026-09-21T04:56:15.341 01:56 00:56   37.90        1      4.39    20.50    24.89
     14     yse         0     40    1.08     83.9                      2026nur.json  35.28 -33.61 2026-09-21T05:21:08.731 02:21 01:21   22.89        0      0.84     1.75     2.59
     27   ultra         0     50    1.58     88.1                       kilicA.json  73.00 -60.60 2026-09-21T05:23:44.100 02:23 01:23   36.32        0      1.33    64.50    65.83
     17     yse         0     60    1.18     92.1                        XEDFS.json  61.25 -48.42 2026-09-21T06:29:34.008 03:29 02:29   13.91        0      0.51    21.33    21.84
     21  shadow         0     70    1.06     95.6       1_Shadow_Fornax_g_1of3.json  53.80 -35.64 2026-09-21T06:51:24.616 03:51 02:51   13.91        0      0.51    10.00    10.51
     22  shadow         0     80    1.04     95.5     1_Shadow_Fornax_r90_1of3.json  53.80 -35.64 2026-09-21T07:01:55.225 04:01 03:01    0.00        0      0.00    10.00    10.00
     23  shadow         0     90    1.03     95.3     2_Shadow_Fornax_g90_2of3.json  53.34 -35.47 2026-09-21T07:11:55.225 04:11 03:11    0.41        0      0.02    10.00    10.02
     24  shadow         0    100    1.02     95.2     2_Shadow_Fornax_r90_2of3.json  53.34 -35.47 2026-09-21T07:21:56.133 04:21 03:21    0.00        0      0.00    10.00    10.00
