UT -14 deg twilight: 2025-11-24T00:34:20.627 2025-11-24T08:25:15.265
UT middle of the night: 2025-11-24T04:29:47.946

timezone CLT: America/SantiagoCLT -14 deg twilight: 11/23/2025,   21:34:20 to 05:25:15
timezone ET: America/New_YorkET  -14 deg twilight: 11/23/2025,   19:34:20 to 03:25:15
timezone PT: America/Los_AngelesPT  -14 deg twilight: 11/23/2025,   16:34:20 to 00:25:15
CLT middle of the night: 01:29:47
ET  middle of the night: 23:29:47
PT  middle of the night: 20:29:47


UT -14 deg twilight: 2025-11-24T00:34:20.627 2025-11-24T08:25:15.265
UT middle of the night: 2025-11-24T04:29:47.946

timezone CLT: America/SantiagoCLT -14 deg twilight: 11/23/2025,   21:34:20 to 05:25:15
timezone ET: America/New_YorkET  -14 deg twilight: 11/23/2025,   19:34:20 to 03:25:15
timezone PT: America/Los_AngelesPT  -14 deg twilight: 11/23/2025,   16:34:20 to 00:25:15
CLT middle of the night: 01:29:47
ET  middle of the night: 23:29:47
PT  middle of the night: 20:29:47



#####################
### OBSPLAN:
#####################
 jsonID program  priority  order airmass sep_moon                         json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]
      0     twi         0     10    1.70     14.1  SheppardTwilightNov23evening.json 287.50 -41.08 2025-11-24T00:07:38.627 21:07 19:07    0.00        0      0.00    26.70    26.70
     36     yse         0     20    1.39     57.0                           494.json 332.94   4.77 2025-11-24T00:34:20.627 21:34 19:34   61.81        1      5.27    16.00    21.27
     30     yse         0     30    1.37     72.6                       2025plf.json 348.79   9.76 2025-11-24T00:55:36.598 21:55 19:55   16.49        0      0.60     2.67     3.27
     38     yse         0     40    1.24     64.9                    GRB251013C.json 345.83  -0.12 2025-11-24T00:58:52.868 21:58 19:58   10.31        0      0.38     5.33     5.71
     33     yse         0     50    1.16     62.6                       2025vjw.json 347.25  -7.43 2025-11-24T01:04:35.551 22:04 20:04    7.44        0      0.27     3.33     3.61
     35     yse         0     60    1.15     60.0                           393.json 345.62  -9.85 2025-11-24T01:08:11.928 22:08 20:08    2.90        0      0.11    16.00    16.11
     32     yse         0     70    1.11     49.8                       2025tqb.json 342.65 -34.29 2025-11-24T01:24:18.312 22:24 20:24   24.59        1      3.90     2.67     6.57
     37     yse         0     80    1.03     68.0                           ELA.json   9.45 -43.98 2025-11-24T01:30:52.421 22:30 20:30   22.80        0      0.84    10.67    11.50
      4  desirt         0     90    1.02     86.3              DESIRT_20-20-1_g.json  20.77 -19.59 2025-11-24T01:42:22.574 22:42 20:42   26.16        1      3.96     6.67    10.63
      5  desirt         0    100    1.02     86.2              DESIRT_20-20-1_i.json  20.77 -19.59 2025-11-24T01:53:00.120 22:53 20:53    0.00        0      0.00     9.17     9.17
