 jsonID program  priority  order airmass sep_moon                            json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]                                                                                             json_filename
      0     twi         0     10    1.68     38.2     SheppardTwilightJun20evening.json 129.93   0.35 2026-06-20T22:32:13.863 18:32 18:32    0.00      0.0      0.00    24.87    24.87      /Users/arest/observing/decat_pointings/json_files/2026A/twi/260620/SheppardTwilightJun20evening.json
     46     eta         0     20    1.21     64.7          etale.ec0814.griz.11min.json 158.03 -60.69 2026-06-20T22:57:05.863 18:57 18:57   64.75      1.0      5.37     6.50    11.87           /Users/arest/observing/decat_pointings/json_files/2026A/eta/260620/etale.ec0814.griz.11min.json
     47     eta         0     30    1.20     63.4          etale.ec0915.griz.11min.json 161.26 -59.68 2026-06-20T23:08:58.313 19:08 19:08    1.89      0.0      0.07     8.17     8.24           /Users/arest/observing/decat_pointings/json_files/2026A/eta/260620/etale.ec0915.griz.11min.json
      5    dosc         0     40    1.06     28.5    4_OMLApex.260604_z_18-dithpos.json 166.68 -24.98 2026-06-20T23:17:12.481 19:17 19:17   34.91      1.0      4.28    45.00    49.28    /Users/arest/observing/decat_pointings/json_files/2026A/dosc/260620/4_OMLApex.260604_z_18-dithpos.json
     50  debass         0     50    1.00     45.1                       2026mqo_P1.json 203.02 -27.45 2026-06-21T00:06:29.282 20:06 20:06   32.58      0.0      1.19     3.00     4.19                     /Users/arest/observing/decat_pointings/json_files/2026A/debass/260620/2026mqo_P1.json
     53  debass         0     60    1.05     28.2                       2026odz_P1.json 191.48 -13.78 2026-06-21T00:10:40.969 20:10 20:10   17.40      0.0      0.64     3.00     3.64                     /Users/arest/observing/decat_pointings/json_files/2026A/debass/260620/2026odz_P1.json
     60  shadow         0     70    1.32     18.6            1_Shadow_Virgo_g_1of2.json 186.76   8.27 2026-06-21T00:14:19.253 20:14 20:14   22.54      0.0      0.83    12.00    12.83          /Users/arest/observing/decat_pointings/json_files/2026A/shadow/260620/1_Shadow_Virgo_g_1of2.json
     62  shadow         0     80    1.39     22.5            2_Shadow_Virgo_g_2of2.json 190.06  11.40 2026-06-21T00:27:08.836 20:27 20:27    4.52      0.0      0.17    10.00    10.17          /Users/arest/observing/decat_pointings/json_files/2026A/shadow/260620/2_Shadow_Virgo_g_2of2.json
     61  shadow         0     90    1.37     18.4            1_Shadow_Virgo_r_1of2.json 186.76   8.28 2026-06-21T00:37:18.774 20:37 20:37    4.51      0.0      0.17    12.00    12.17          /Users/arest/observing/decat_pointings/json_files/2026A/shadow/260620/1_Shadow_Virgo_r_1of2.json
     63  shadow         0    100    1.44     22.4     2_Shadow_Virgo_r_2of2_260619.json 190.06  11.40 2026-06-21T00:49:28.696 20:49 20:49    4.51      0.0      0.17    10.00    10.17   /Users/arest/observing/decat_pointings/json_files/2026A/shadow/260620/2_Shadow_Virgo_r_2of2_260619.json
     64   OTHER         0    110    1.12     40.9                       2026ngr_v2.json 209.60  -3.11 2026-06-21T00:59:38.618 20:59 20:59   24.25      0.0      0.89    26.67    27.56                      /Users/arest/observing/decat_pointings/json_files/2026A/OTHER/260620/2026ngr_v2.json
     23  desirt         0    120    1.14     40.6                 DESIRT_SN2026ngr.json 209.52  -3.05 2026-06-21T01:27:11.970 21:27 21:27    0.10      0.0      0.00     7.33     7.34               /Users/arest/observing/decat_pointings/json_files/2026A/desirt/260620/DESIRT_SN2026ngr.json
     54  debass         0    130    1.33     31.3                       2026ono_P1.json 200.68   6.06 2026-06-21T01:34:32.192 21:34 21:34   12.68      0.0      0.46     2.25     2.71                     /Users/arest/observing/decat_pointings/json_files/2026A/debass/260620/2026ono_P1.json
