UT -14 deg twilight: 2026-02-27T00:22:35.121 2026-02-27T09:29:45.733
UT middle of the night: 2026-02-27T04:56:10.427

timezone CLT: America/SantiagoCLT -14 deg twilight: 02/26/2026,   21:22:35 to 06:29:45
timezone ET: America/New_YorkET  -14 deg twilight: 02/26/2026,   19:22:35 to 04:29:45
timezone PT: America/Los_AngelesPT  -14 deg twilight: 02/26/2026,   16:22:35 to 01:29:45
CLT middle of the night: 01:56:10
ET  middle of the night: 23:56:10
PT  middle of the night: 20:56:10


UT -14 deg twilight: 2026-02-27T00:22:35.121 2026-02-27T09:29:45.733
UT middle of the night: 2026-02-27T04:56:10.427

timezone CLT: America/SantiagoCLT -14 deg twilight: 02/26/2026,   21:22:35 to 06:29:45
timezone ET: America/New_YorkET  -14 deg twilight: 02/26/2026,   19:22:35 to 04:29:45
timezone PT: America/Los_AngelesPT  -14 deg twilight: 02/26/2026,   16:22:35 to 01:29:45
CLT middle of the night: 01:56:10
ET  middle of the night: 23:56:10
PT  middle of the night: 20:56:10



#####################
### OBSPLAN:
#####################
 jsonID program  priority  order airmass sep_moon                         json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]
     40     twi         0     10    1.75     72.8  SheppardTwilightFeb26evening.json  33.47  -3.47 2026-02-26T23:55:53.121 20:55 18:55    0.00      0.0      0.00    26.70    26.70
     39     yse         0     20    2.04     84.8                      2025abcr.json  26.73 -15.28 2026-02-27T00:22:35.121 21:22 19:22   13.56      0.0      0.50     4.67     5.16
     41  desirt         0     30    2.12     60.1             DESIRT_GRB260226A.json  41.97   8.03 2026-02-27T00:27:44.943 21:27 19:27   27.78      0.0      1.02     8.67     9.69
      5  desirt         0     40    1.12     59.9            DESIRT_80_2025_i_1.json  66.49 -21.30 2026-02-27T00:37:26.063 21:37 19:37   37.94      0.0      1.39     9.17    10.56
      6  desirt         0     50    1.11     57.4            DESIRT_80_2025_i_2.json  70.62 -20.89 2026-02-27T00:47:59.537 21:47 19:47    3.88      0.0      0.14     9.17     9.31
      8  desirt         0     60    1.17     60.0            DESIRT_80_2025_r_1.json  66.49 -21.30 2026-02-27T00:57:18.068 21:57 19:57    3.88      0.0      0.14     8.33     8.48
     23  debass         0     70    1.18     32.7                    2026chn_P1.json 118.30  -1.76 2026-02-27T01:05:46.599 22:05 20:05   54.06      0.0      1.98     3.00     4.98
     20     yse         0     80    1.25     84.4                         XEDFS.json  61.25 -48.42 2026-02-27T01:10:45.536 22:10 20:10   67.43      1.0      5.47    21.33    26.81
     29  debass         0     90    1.08     72.7                    2026dgp_P1.json 136.65 -38.23 2026-02-27T01:37:33.887 22:37 20:37   53.54      0.0      1.96     3.00     4.96
     14     yse         0    100    1.11     69.8                       2026ayt.json 141.84 -31.92 2026-02-27T01:42:31.666 22:42 20:42    7.60      0.0      0.28     2.20     2.48
