 jsonID program  priority  order airmass sep_moon                        json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]                                                                                        json_filename
     15     yse         0     10    2.28     51.0                      2025rbs.json 339.07  33.68 2025-09-06T04:41:28.017 00:41 00:41    0.00        0      0.00     2.33     2.33                      /Users/arest/observing/decat_pointings/json_files/2025B/yse/250905/2025rbs.json
     16     yse         0     20    1.88     46.2                      2025shi.json 342.17  27.67 2025-09-06T04:43:48.017 00:43 00:43    6.58        0      0.24     3.33     3.57                      /Users/arest/observing/decat_pointings/json_files/2025B/yse/250905/2025shi.json
     39  debass         0     30    1.84     40.0                   2025qcu_P3.json 327.95  24.06 2025-09-06T04:47:22.487 00:47 00:47   13.29        0      0.49     3.00     3.49                /Users/arest/observing/decat_pointings/json_files/2025B/debass/250905/2025qcu_P3.json
     36  debass         0     40    1.81     36.9                   2025pks_P3.json 321.57  20.77 2025-09-06T04:50:51.728 00:50 00:50    6.76        0      0.25     3.00     3.25                /Users/arest/observing/decat_pointings/json_files/2025B/debass/250905/2025pks_P3.json
     13     yse         0     50    1.83     35.3                      2025oxy.json 316.96  18.24 2025-09-06T04:54:06.589 00:54 00:54    5.02        0      0.18     2.50     2.68                      /Users/arest/observing/decat_pointings/json_files/2025B/yse/250905/2025oxy.json
     21     yse         0     60    1.52     27.4                          544.json 321.80  11.20 2025-09-06T04:56:47.642 00:56 00:56    8.45        0      0.31    16.00    16.31                          /Users/arest/observing/decat_pointings/json_files/2025B/yse/250905/544.json
     20     yse         0     80    1.30     21.5                          494.json 332.94   4.77 2025-09-06T05:13:06.239 01:13 01:13   12.77        0      0.47     8.00     8.47                          /Users/arest/observing/decat_pointings/json_files/2025B/yse/250905/494.json
     37  debass         0     90    1.30     32.7                   2025plf_P3.json 348.25   8.95 2025-09-06T05:21:34.322 01:21 01:21   15.76        0      0.58     3.00     3.58                /Users/arest/observing/decat_pointings/json_files/2025B/debass/250905/2025plf_P3.json
     14     yse         0    100    1.32     33.6                      2025plf.json 348.79   9.76 2025-09-06T05:25:09.002 01:25 01:25    0.97        0      0.04     2.00     2.04                      /Users/arest/observing/decat_pointings/json_files/2025B/yse/250905/2025plf.json
     31  debass         0    110    1.27     32.4                   2025oxz_P3.json 349.59   7.38 2025-09-06T05:27:11.132 01:27 01:27    2.51        0      0.09     3.00     3.09                /Users/arest/observing/decat_pointings/json_files/2025B/debass/250905/2025oxz_P3.json
