UT -14 deg twilight: 2026-06-22T22:57:33.177 2026-06-23T10:33:19.300
UT middle of the night: 2026-06-23T04:45:26.239

timezone CLT: America/SantiagoCLT -14 deg twilight: 06/22/2026,   18:57:33 to 06:33:19
timezone ET: America/New_YorkET  -14 deg twilight: 06/22/2026,   18:57:33 to 06:33:19
timezone PT: America/Los_AngelesPT  -14 deg twilight: 06/22/2026,   15:57:33 to 03:33:19
CLT middle of the night: 00:45:26
ET  middle of the night: 00:45:26
PT  middle of the night: 21:45:26


UT -14 deg twilight: 2026-06-22T22:57:33.177 2026-06-23T10:33:19.300
UT middle of the night: 2026-06-23T04:45:26.239

timezone CLT: America/SantiagoCLT -14 deg twilight: 06/22/2026,   18:57:33 to 06:33:19
timezone ET: America/New_YorkET  -14 deg twilight: 06/22/2026,   18:57:33 to 06:33:19
timezone PT: America/Los_AngelesPT  -14 deg twilight: 06/22/2026,   15:57:33 to 03:33:19
CLT middle of the night: 00:45:26
ET  middle of the night: 00:45:26
PT  middle of the night: 21:45:26



#####################
### OBSPLAN:
#####################
 jsonID program  priority  order airmass sep_moon                             json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]
      0     twi         0     10    1.82     62.3      SheppardTwilightJun22evening.json 129.11   1.76 2026-06-22T22:32:35.177 18:32 18:32    0.00      0.0      0.00    24.97    24.97
     34     yse         0     20    1.44     42.1                              XCOS.json 150.11   2.27 2026-06-22T22:57:33.177 18:57 18:57   20.99      0.0      0.77     5.33     6.10
     60     eta         0     30    1.23     57.7           etale.ec0814.griz.11min.json 158.03 -60.69 2026-06-22T23:03:39.361 19:03 19:03   63.26      1.0      5.32    10.33    15.65
     41     eta         0     40    1.22     55.9           etale.ec0915.griz.11min.json 161.26 -59.68 2026-06-22T23:19:18.530 19:19 19:19    1.89      0.0      0.07    10.33    10.40
     42     eta         0     50    1.23     55.6                     etale.i.15min.json 161.91 -59.48 2026-06-22T23:29:42.698 19:29 19:29    0.38      0.0      0.01    10.83    10.85
     57  shadow         0     60    1.18     36.0            Shadow_Hydra_r90_extra.json 158.71 -27.34 2026-06-22T23:40:33.543 19:40 19:40   32.22      1.0      4.18     6.00    10.18
     56  shadow         0     70    1.21     36.1            Shadow_Hydra_g90_extra.json 158.71 -27.34 2026-06-22T23:50:44.432 19:50 19:50    0.00      0.0      0.00     6.00     6.00
      2    dosc         0     80    1.15     28.7     1_OMLApex.260622_i_15-dithpos.json 166.68 -24.98 2026-06-22T23:56:44.432 19:56 19:56    7.53      0.0      0.28    37.50    37.78
      3    dosc         0     90    1.26     28.8     2_OMLApex.260622_z_20-dithpos.json 166.68 -24.98 2026-06-23T00:34:30.991 20:34 20:34    0.00      0.0      0.00    50.00    50.00
     44  debass         0    100    1.04     21.2                        2026mqo_P1.json 203.02 -27.45 2026-06-23T01:24:30.991 21:24 21:24   32.58      0.0      1.19     3.00     4.19
     40     eta         0    110    1.15     18.4                           2026ngr.json 209.60  -2.96 2026-06-23T01:28:42.678 21:28 21:28   25.28      0.0      0.93    13.00    13.93
     48  debass         0    120    1.38     17.3                        2026ono_P1.json 200.68   6.06 2026-06-23T01:42:38.303 21:42 21:42   12.67      0.0      0.46     2.25     2.71
     14  desirt         0    130    1.46     29.3                   DESIRT_210_14_z.json 210.63  13.94 2026-06-23T01:45:21.181 21:45 21:45   12.57      0.0      0.46    13.00    13.46
     13  desirt         0    140    1.49     29.3                   DESIRT_210_14_i.json 210.63  13.94 2026-06-23T01:58:48.828 21:58 21:58    0.00      0.0      0.00    11.00    11.00
     45  debass         0    150    1.47     39.7                        2026mrf_P1.json 223.32  16.27 2026-06-23T02:09:48.828 22:09 22:09   12.47      0.0      0.46     3.00     3.46
