UT -14 deg twilight: 2026-01-17T00:58:26.712 2026-01-17T08:48:15.111
UT middle of the night: 2026-01-17T04:53:20.912

timezone CLT: America/SantiagoCLT -14 deg twilight: 01/16/2026,   21:58:26 to 05:48:15
timezone ET: America/New_YorkET  -14 deg twilight: 01/16/2026,   19:58:26 to 03:48:15
timezone PT: America/Los_AngelesPT  -14 deg twilight: 01/16/2026,   16:58:26 to 00:48:15
CLT middle of the night: 01:53:20
ET  middle of the night: 23:53:20
PT  middle of the night: 20:53:20


UT -14 deg twilight: 2026-01-17T00:58:26.712 2026-01-17T08:48:15.111
UT middle of the night: 2026-01-17T04:53:20.912

timezone CLT: America/SantiagoCLT -14 deg twilight: 01/16/2026,   21:58:26 to 05:48:15
timezone ET: America/New_YorkET  -14 deg twilight: 01/16/2026,   19:58:26 to 03:48:15
timezone PT: America/Los_AngelesPT  -14 deg twilight: 01/16/2026,   16:58:26 to 00:48:15
CLT middle of the night: 01:53:20
ET  middle of the night: 23:53:20
PT  middle of the night: 20:53:20



#####################
### OBSPLAN:
#####################
 jsonID program  priority  order airmass sep_moon                         json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]
      0     twi         0     10    1.89     77.6  SheppardTwilightJan16evening.json 356.42  -6.92 2026-01-17T00:31:44.712 21:31 19:31    0.00      0.0      0.00    26.70    26.70
      1  kleyna         0     20    1.67     91.4     1-Kleyna2026-01-16_sunset.json  10.84  -4.04 2026-01-17T00:58:26.712 21:58 19:58   14.64      0.0      0.54    12.00    12.54
      2  kleyna         0     30    1.78     91.3     2-Kleyna2026-01-16_sunset.json  10.84  -4.04 2026-01-17T01:10:58.913 22:10 20:10    0.00      0.0      0.00    12.00    12.00
      3  kleyna         0     40    1.90     91.2     3-Kleyna2026-01-16_sunset.json  10.84  -4.04 2026-01-17T01:22:58.913 22:22 20:22    0.00      0.0      0.00    12.00    12.00
      4  kleyna         0     50    2.05     91.1     4-Kleyna2026-01-16_sunset.json  10.84  -4.04 2026-01-17T01:34:58.913 22:34 20:34    0.00      0.0      0.00    12.00    12.00
     29     yse         0     60    1.58     72.3                           ELA.json   9.45 -43.98 2026-01-17T01:46:58.913 22:46 20:46   39.96      1.0      4.47     5.33     9.80
     31     yse         0     70    1.07     97.1                         XEDFS.json  61.25 -48.42 2026-01-17T01:56:46.832 22:56 20:56   35.44      0.0      1.30    10.67    11.97
     32     yse         0     80    1.47    111.8                           XMM.json  35.57  -4.78 2026-01-17T02:08:44.793 23:08 21:08   48.82      1.0      4.79     5.33    10.12
     28     yse         0     90    1.05    116.8                           253.json  61.28 -24.71 2026-01-17T02:18:52.207 23:18 21:18   31.74      0.0      1.16     8.00     9.16
     27     yse         0    100    1.07    112.7                       2025tis.json  58.84 -28.07 2026-01-17T02:28:02.028 23:28 21:28    4.01      0.0      0.15     3.33     3.48
