UT -14 deg twilight: 2025-08-03T23:15:17.393 2025-08-04T10:23:13.904
UT middle of the night: 2025-08-04T04:49:15.649

timezone CLT: America/SantiagoCLT -14 deg twilight: 08/03/2025,   19:15:17 to 06:23:13
timezone ET: America/New_YorkET  -14 deg twilight: 08/03/2025,   19:15:17 to 06:23:13
timezone PT: America/Los_AngelesPT  -14 deg twilight: 08/03/2025,   16:15:17 to 03:23:13
CLT middle of the night: 00:49:15
ET  middle of the night: 00:49:15
PT  middle of the night: 21:49:15


UT -14 deg twilight: 2025-08-03T23:15:17.393 2025-08-04T10:23:13.904
UT middle of the night: 2025-08-04T04:49:15.649

timezone CLT: America/SantiagoCLT -14 deg twilight: 08/03/2025,   19:15:17 to 06:23:13
timezone ET: America/New_YorkET  -14 deg twilight: 08/03/2025,   19:15:17 to 06:23:13
timezone PT: America/Los_AngelesPT  -14 deg twilight: 08/03/2025,   16:15:17 to 03:23:13
CLT middle of the night: 00:49:15
ET  middle of the night: 00:49:15
PT  middle of the night: 21:49:15



#####################
### OBSPLAN:
#####################
 jsonID program  priority  order airmass sep_moon                        json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]
     67     twi         0     10    1.83     74.4 SheppardTwilightAug03evening.json 172.87  -0.08 2025-08-03T22:48:35.393 18:48 18:48    0.00      0.0      0.00    26.70    26.70
     29     yse         0     20    1.08     28.3                          376.json 222.21  -9.14 2025-08-03T23:15:17.393 19:15 19:15   49.95      0.0      1.83     8.00     9.83
     64     eta         0     30    1.83     65.8      etale.ec0814.griz.11min.json 158.03 -60.69 2025-08-03T23:25:07.291 19:25 19:25   69.57      1.0      5.55    10.33    15.88
     65     eta         0     40    1.85     64.5      etale.ec0915.griz.11min.json 161.26 -59.68 2025-08-03T23:41:00.349 19:41 19:41    1.89      0.0      0.07    10.33    10.40
     66   OTHER         0     50    1.01     14.2            S250725j_obsplan1.json 233.22 -35.97 2025-08-03T23:51:24.517 19:51 19:51   50.69      0.0      1.86    72.00    73.86
     30     yse         0     60    1.31     31.0                          428.json 228.14  -1.49 2025-08-04T01:05:16.035 21:05 21:05   34.79      1.0      4.28    16.00    20.28
     75  debass         0     70    1.36     33.7                   2025rcl_P1.json 238.91   5.88 2025-08-04T01:25:32.584 21:25 21:25   13.04      0.0      0.48     1.50     1.98
     57     yse         2     80    1.14     44.1                      2023mvl.json 295.26 -22.02 2025-08-04T01:27:31.263 21:27 21:27   61.80      0.0      2.27     4.00     6.27
     50     yse         2     90    1.23     47.2                      2023cve.json 298.64 -57.10 2025-08-04T01:33:47.218 21:33 21:33   35.17      1.0      4.29     4.00     8.29
     51     yse         2    100    1.19     40.2                      2023cvf.json 275.59 -62.43 2025-08-04T01:42:04.600 21:42 21:42   12.68      0.0      0.47     4.00     4.47
     43     yse         2    110    1.25     45.0                      2022rnt.json 283.61 -65.68 2025-08-04T01:46:32.502 21:46 21:46    4.78      0.0      0.18     4.00     4.18
     41     yse         2    120    1.24     55.5                      2022qbp.json 305.28 -14.15 2025-08-04T01:50:43.016 21:50 21:50   53.57      1.0      4.96     4.00     8.96
     61     yse         2    130    1.21     56.2                      2023nup.json 309.54 -22.68 2025-08-04T01:59:40.876 21:59 21:59    9.44      0.0      0.35     4.00     4.35
     73  debass         0    140    1.19     55.9                   2025qfr_P1.json 310.24 -25.85 2025-08-04T02:04:01.638 22:04 22:04    3.23      0.0      0.12     1.50     1.62
     54     yse         2    150    1.18     55.7                      2023jnj.json 310.60 -27.41 2025-08-04T02:05:38.754 22:05 22:05    1.59      0.0      0.06     4.00     4.06
     52     yse         2    160    1.28     63.0                      2023fdk.json 317.50 -23.02 2025-08-04T02:09:42.258 22:09 22:09    7.63      0.0      0.28     4.00     4.28
     53     yse         2    170    1.37     68.5                      2023gqi.json 323.27 -21.43 2025-08-04T02:13:59.049 22:13 22:13    5.57      0.0      0.20     4.00     4.20
     34     yse         2    180    1.18     58.0                      2021jvf.json 311.15 -21.10 2025-08-04T02:18:11.306 22:18 22:18   11.30      0.0      0.41     4.00     4.41
     62     yse         2    190    1.15     53.1                      2023oky.json 300.70  -9.73 2025-08-04T02:22:36.159 22:22 22:22   15.18      0.0      0.56     4.00     4.56
     45     yse         2    200    1.27     58.3                      2022ryd.json 299.84   2.17 2025-08-04T02:27:09.546 22:27 22:27   11.94      0.0      0.44     4.00     4.44
     63     yse         2    210    1.26     59.5                      2023ols.json 301.95   1.23 2025-08-04T02:31:35.808 22:31 22:31    2.31      0.0      0.08     4.00     4.08
     59     yse         2    220    1.23     60.8                      2023nkq.json 306.58  -3.89 2025-08-04T02:35:40.880 22:35 22:35    6.91      0.0      0.25     4.00     4.25
     49     yse         2    230    1.26     62.9                      2022ypd.json 307.85  -1.91 2025-08-04T02:39:56.074 22:39 22:39    2.35      0.0      0.09     4.00     4.09
     74  debass         0    240    1.28     65.6                   2025qpk_P1.json 310.82  -1.65 2025-08-04T02:44:01.241 22:44 22:44    2.98      0.0      0.11     1.50     1.61
     31     yse         0    250    1.31     68.2                          440.json 314.29  -2.48 2025-08-04T02:45:37.806 22:45 22:45    3.56      0.0      0.13    16.00    16.13
     56     yse         2    260    1.27     70.3                      2023mgy.json 318.23  -5.20 2025-08-04T03:01:45.646 23:01 23:01    4.78      0.0      0.18     4.00     4.18
     42     yse         2    270    1.28     72.8                      2022qku.json 321.72  -6.45 2025-08-04T03:05:56.167 23:05 23:05    3.69      0.0      0.14     4.00     4.14
      6  desirt         0    280    1.18     67.0               DESIRT_315_g_1.json 316.91  -9.83 2025-08-04T03:10:04.279 23:10 23:10    5.84      0.0      0.21     6.67     6.88
      7  desirt         0    290    1.19     70.1               DESIRT_315_g_2.json 321.43 -12.04 2025-08-04T03:16:57.127 23:16 23:16    4.96      0.0      0.18     6.67     6.85
      8  desirt         0    300    1.13     65.5               DESIRT_315_g_3.json 317.09 -13.53 2025-08-04T03:23:48.042 23:23 23:23    4.49      0.0      0.16     6.67     6.83
      9  desirt         0    310    1.14     66.8               DESIRT_315_i_1.json 316.91  -9.83 2025-08-04T03:30:37.919 23:30 23:30    3.70      0.0      0.14     9.17     9.30
     10  desirt         0    320    1.14     69.9               DESIRT_315_i_2.json 321.43 -12.04 2025-08-04T03:39:56.052 23:39 23:39    4.96      0.0      0.18     9.17     9.35
     11  desirt         0    330    1.09     65.3               DESIRT_315_i_3.json 317.09 -13.53 2025-08-04T03:49:16.967 23:49 23:49    4.49      0.0      0.16     9.17     9.33
     27     yse         0    340    1.57     80.6                      2025oxy.json 316.96  18.24 2025-08-04T03:58:36.844 23:58 23:58   31.77      0.0      1.16     2.33     3.50
     77  debass         1    350    1.70     85.5                   2025pks_P2.json 321.54  20.74 2025-08-04T04:02:06.729 00:02 00:02    4.99      0.0      0.18     2.25     2.43
     33     yse         0    360    1.41     80.8                          544.json 321.80  11.20 2025-08-04T04:04:32.703 00:04 00:04    9.54      0.0      0.35    16.00    16.35
     32     yse         0    370    1.36     87.3                          494.json 332.94   4.77 2025-08-04T04:20:53.700 00:20 00:20   12.77      0.0      0.47    16.00    16.47
     72  debass         0    380    1.80     92.0                   2025qcu_P1.json 327.95  24.03 2025-08-04T04:37:21.783 00:37 00:37   19.86      0.0      0.73     2.25     2.98
