 jsonID program  priority  order airmass sep_moon                   json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]                                                                                   json_filename
     64     eta         0     10    1.77     65.8 etale.ec0814.griz.11min.json 158.03 -60.69 2025-08-03T23:15:17.393 19:15 19:15    0.00        0      0.00    10.33    10.33 /Users/arest/observing/decat_pointings/json_files/2025B/eta/250803/etale.ec0814.griz.11min.json
     65     eta         0     20    1.76     64.4 etale.ec0915.griz.11min.json 161.26 -59.68 2025-08-03T23:25:37.393 19:25 19:25    1.89        0      0.07    10.33    10.40 /Users/arest/observing/decat_pointings/json_files/2025B/eta/250803/etale.ec0915.griz.11min.json
     24  desirt         1     30    1.23     40.3          DESIRT_G15_i_1.json 213.64  -0.95 2025-08-03T23:36:01.561 19:36 19:36   71.19        1      5.61     9.17    14.78     /Users/arest/observing/decat_pointings/json_files/2025B/desirt/250803/1/DESIRT_G15_i_1.json
     12  desirt         0     40    1.27     40.4          DESIRT_G15_i_1.json 213.64  -0.95 2025-08-03T23:50:48.175 19:50 19:50    0.00        0      0.00     9.17     9.17       /Users/arest/observing/decat_pointings/json_files/2025B/desirt/250803/DESIRT_G15_i_1.json
     13  desirt         0     50    1.26     37.7          DESIRT_G15_i_2.json 217.73  -0.64 2025-08-03T23:59:58.175 19:59 19:59    4.10        0      0.15     9.17     9.32       /Users/arest/observing/decat_pointings/json_files/2025B/desirt/250803/DESIRT_G15_i_2.json
     14  desirt         0     60    1.24     34.8          DESIRT_G15_i_3.json 221.76  -0.97 2025-08-04T00:09:17.193 20:09 20:09    4.05        0      0.15     9.17     9.32       /Users/arest/observing/decat_pointings/json_files/2025B/desirt/250803/DESIRT_G15_i_3.json
     15  desirt         0     70    1.36     40.6          DESIRT_G15_r_1.json 213.64  -0.95 2025-08-04T00:18:36.096 20:18 20:18    8.12        0      0.30     8.33     8.63       /Users/arest/observing/decat_pointings/json_files/2025B/desirt/250803/DESIRT_G15_r_1.json
     16  desirt         0     80    1.34     37.9          DESIRT_G15_r_2.json 217.73  -0.64 2025-08-04T00:27:13.961 20:27 20:27    4.10        0      0.15     8.33     8.48       /Users/arest/observing/decat_pointings/json_files/2025B/desirt/250803/DESIRT_G15_r_2.json
     17  desirt         0     90    1.31     35.0          DESIRT_G15_r_3.json 221.76  -0.97 2025-08-04T00:35:42.979 20:35 20:35    4.05        0      0.15     8.33     8.48       /Users/arest/observing/decat_pointings/json_files/2025B/desirt/250803/DESIRT_G15_r_3.json
     29     yse         0    100    1.23     29.0                     376.json 222.21  -9.14 2025-08-04T00:44:11.882 20:44 20:44    8.18        0      0.30    16.00    16.30                     /Users/arest/observing/decat_pointings/json_files/2025B/yse/250803/376.json
