UT -14 deg twilight: 2025-07-20T23:08:26.405 2025-07-21T10:30:46.318
UT middle of the night: 2025-07-21T04:49:36.362

timezone CLT: America/SantiagoCLT -14 deg twilight: 07/20/2025,   19:08:26 to 06:30:46
timezone ET: America/New_YorkET  -14 deg twilight: 07/20/2025,   19:08:26 to 06:30:46
timezone PT: America/Los_AngelesPT  -14 deg twilight: 07/20/2025,   16:08:26 to 03:30:46
CLT middle of the night: 00:49:36
ET  middle of the night: 00:49:36
PT  middle of the night: 21:49:36


UT -14 deg twilight: 2025-07-20T23:08:26.405 2025-07-21T10:30:46.318
UT middle of the night: 2025-07-21T04:49:36.362

timezone CLT: America/SantiagoCLT -14 deg twilight: 07/20/2025,   19:08:26 to 06:30:46
timezone ET: America/New_YorkET  -14 deg twilight: 07/20/2025,   19:08:26 to 06:30:46
timezone PT: America/Los_AngelesPT  -14 deg twilight: 07/20/2025,   16:08:26 to 03:30:46
CLT middle of the night: 00:49:36
ET  middle of the night: 00:49:36
PT  middle of the night: 21:49:36



#####################
### OBSPLAN:
#####################
 jsonID program  priority  order airmass sep_moon                        json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]
      0     twi         0     10    1.85     92.5 SheppardTwilightJul20evening.json 157.03  -0.08 2025-07-20T22:41:44.405 18:41 18:41    0.00      0.0      0.00    26.70    26.70
      2  kleyna         0     20    1.60    105.7    1_Kleyna2025-07-20_sunset.json 173.12   1.88 2025-07-20T23:08:26.405 19:08 19:08   16.21      0.0      0.59    12.00    12.59
      3  kleyna         0     30    1.68    105.5    2_Kleyna2025-07-20_sunset.json 173.12   1.88 2025-07-20T23:21:02.058 19:21 19:21    0.00      0.0      0.00    12.00    12.00
      4  kleyna         0     40    1.78    105.4    3_Kleyna2025-07-20_sunset.json 173.12   1.88 2025-07-20T23:33:02.058 19:33 19:33    0.00      0.0      0.00    12.00    12.00
      5  kleyna         0     50    1.90    105.3    4_Kleyna2025-07-20_sunset.json 173.12   1.88 2025-07-20T23:45:02.058 19:45 19:45    0.00      0.0      0.00    12.00    12.00
     78     eta         0     60    1.70    114.3      etale.ec0814.griz.11min.json 158.03 -60.69 2025-07-20T23:57:02.058 19:57 19:57   63.66      1.0      5.33     6.00    11.33
     79     eta         0     70    1.69    115.7      etale.ec0915.griz.11min.json 161.26 -59.68 2025-07-21T00:08:22.103 20:08 20:08    1.89      0.0      0.07     6.00     6.07
     61  debass         0     80    1.26    131.5                   2025pjt_P1.json 195.94 -12.02 2025-07-21T00:14:26.271 20:14 20:14   54.14      1.0      4.99     2.25     7.24
     64  debass         0     90    1.28    135.2                   2025pxk_P1.json 208.18   0.35 2025-07-21T00:21:40.379 20:21 20:21   17.34      0.0      0.64     2.25     2.89
     21  desirt         0    100    1.19    143.0                 DESIRT_G15_g.json 217.71  -0.86 2025-07-21T00:24:33.526 20:24 20:24    9.61      0.0      0.35    20.00    20.35
