UT -14 deg twilight: 2025-09-30T23:45:54.482 2025-10-01T09:19:35.975
UT middle of the night: 2025-10-01T04:32:45.228

timezone CLT: America/SantiagoCLT -14 deg twilight: 09/30/2025,   20:45:54 to 06:19:35
timezone ET: America/New_YorkET  -14 deg twilight: 09/30/2025,   19:45:54 to 05:19:35
timezone PT: America/Los_AngelesPT  -14 deg twilight: 09/30/2025,   16:45:54 to 02:19:35
CLT middle of the night: 01:32:45
ET  middle of the night: 00:32:45
PT  middle of the night: 21:32:45


UT -14 deg twilight: 2025-09-30T23:45:54.482 2025-10-01T09:19:35.975
UT middle of the night: 2025-10-01T04:32:45.228

timezone CLT: America/SantiagoCLT -14 deg twilight: 09/30/2025,   20:45:54 to 06:19:35
timezone ET: America/New_YorkET  -14 deg twilight: 09/30/2025,   19:45:54 to 05:19:35
timezone PT: America/Los_AngelesPT  -14 deg twilight: 09/30/2025,   16:45:54 to 02:19:35
CLT middle of the night: 01:32:45
ET  middle of the night: 00:32:45
PT  middle of the night: 21:32:45



#####################
### OBSPLAN:
#####################
 jsonID program  priority  order airmass sep_moon                        json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]
      0     twi         0     10    1.85     60.1 SheppardTwilightSep30evening.json 224.71 -21.77 2025-09-30T23:18:14.482 20:18 19:18    0.00      0.0      0.00    27.67    27.67
     37  debass         0     20    1.24     34.1                   2025yhm_P1.json 304.85   4.98 2025-09-30T23:45:54.482 20:45 19:45   82.75      0.0      3.03     3.00     6.03
     20     yse         0     30    1.18     32.6                          440.json 314.29  -2.48 2025-09-30T23:51:56.522 20:51 19:51   12.02      0.0      0.44     8.00     8.44
      4  desirt         0     40    1.11     29.3               DESIRT_315_r_1.json 316.91  -9.83 2025-10-01T00:00:22.970 21:00 20:00    7.80      0.0      0.29     8.33     8.62
     30  desirt         1     50    1.10     29.2               DESIRT_315_i_1.json 316.91  -9.83 2025-10-01T00:09:00.131 21:09 20:09    0.00      0.0      0.00     9.17     9.17
     33  desirt         2     60    1.09     29.1               DESIRT_315_g_1.json 316.91  -9.83 2025-10-01T00:18:10.131 21:18 20:18    0.00      0.0      0.00     6.67     6.67
     34  desirt         2     70    1.09     31.5               DESIRT_315_g_2.json 321.43 -12.04 2025-10-01T00:24:50.131 21:24 20:24    4.96      0.0      0.18     6.67     6.85
     31  desirt         1     80    1.08     31.4               DESIRT_315_i_2.json 321.43 -12.04 2025-10-01T00:31:41.046 21:31 20:31    0.00      0.0      0.00     9.17     9.17
      5  desirt         0     90    1.07     31.3               DESIRT_315_r_2.json 321.43 -12.04 2025-10-01T00:40:51.046 21:40 20:40    0.00      0.0      0.00     8.33     8.33
      6  desirt         0    100    1.05     26.9               DESIRT_315_r_3.json 317.09 -13.53 2025-10-01T00:49:11.046 21:49 20:49    4.49      0.0      0.16     8.33     8.50
