UT -14 deg twilight: 2025-12-24T00:58:00.147 2025-12-24T08:27:35.296
UT middle of the night: 2025-12-24T04:42:47.721

timezone CLT: America/SantiagoCLT -14 deg twilight: 12/23/2025,   21:58:00 to 05:27:35
timezone ET: America/New_YorkET  -14 deg twilight: 12/23/2025,   19:58:00 to 03:27:35
timezone PT: America/Los_AngelesPT  -14 deg twilight: 12/23/2025,   16:58:00 to 00:27:35
CLT middle of the night: 01:42:47
ET  middle of the night: 23:42:47
PT  middle of the night: 20:42:47


UT -14 deg twilight: 2025-12-24T00:58:00.147 2025-12-24T08:27:35.296
UT middle of the night: 2025-12-24T04:42:47.721

timezone CLT: America/SantiagoCLT -14 deg twilight: 12/23/2025,   21:58:00 to 05:27:35
timezone ET: America/New_YorkET  -14 deg twilight: 12/23/2025,   19:58:00 to 03:27:35
timezone PT: America/Los_AngelesPT  -14 deg twilight: 12/23/2025,   16:58:00 to 00:27:35
CLT middle of the night: 01:42:47
ET  middle of the night: 23:42:47
PT  middle of the night: 20:42:47



#####################
### OBSPLAN:
#####################
 jsonID program  priority  order airmass sep_moon                         json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]
      0     twi         0     10    1.84      8.6  SheppardTwilightDec23evening.json 324.63 -25.08 2025-12-24T00:31:18.147 21:31 19:31    0.00      0.0      0.00    26.70    26.70
     44     yse         0     20    1.81     31.0                    GRB251013C.json 345.83  -0.12 2025-12-24T00:58:00.147 21:58 19:58   32.29      0.0      1.18     4.00     5.18
     42     yse         0     30    1.64     26.1                           393.json 345.62  -9.85 2025-12-24T01:03:11.184 22:03 20:03    9.72      0.0      0.36     8.00     8.36
     53     yse         0     40    1.37     47.9                      2025ahnj.json   5.91  -1.37 2025-12-24T01:11:32.579 22:11 20:11   21.88      0.0      0.80     2.67     3.47
     39     yse         0     50    1.51     26.1                       2025tqb.json 342.65 -34.29 2025-12-24T01:15:00.707 22:15 20:15   39.44      1.0      4.45     2.67     7.11
     43     yse         0     60    1.15     48.9                           ELA.json   9.45 -43.98 2025-12-24T01:22:07.466 22:22 20:22   22.80      0.0      0.84    10.67    11.50
     18  desirt         1     70    1.10     57.1              DESIRT_20-20-1_g.json  20.77 -19.59 2025-12-24T01:33:37.619 22:33 20:33   26.16      1.0      3.96     6.67    10.63
     19  desirt         1     80    1.12     57.0              DESIRT_20-20-1_r.json  20.77 -19.59 2025-12-24T01:44:15.165 22:44 20:44    0.00      0.0      0.00     8.33     8.33
      9  desirt         0     90    1.11     63.2               DESIRT_2025abcr.json  26.65 -15.37 2025-12-24T01:52:35.165 22:52 20:52    7.02      0.0      0.26     5.50     5.76
     36     yse         0    100    1.12     63.3                      2025abcr.json  26.73 -15.28 2025-12-24T01:58:20.609 22:58 20:58    0.12      0.0      0.00     4.67     4.67
     49     agn         0    110    1.15     74.2                          X123.json  35.53  -5.31 2025-12-24T02:03:00.863 23:03 21:03   13.20      0.0      0.48    33.00    33.48
