UT -14 deg twilight: 2025-07-07T23:02:37.865 2025-07-08T10:33:59.535
UT middle of the night: 2025-07-08T04:48:18.700

timezone CLT: America/SantiagoCLT -14 deg twilight: 07/07/2025,   19:02:37 to 06:33:59
timezone ET: America/New_YorkET  -14 deg twilight: 07/07/2025,   19:02:37 to 06:33:59
timezone PT: America/Los_AngelesPT  -14 deg twilight: 07/07/2025,   16:02:37 to 03:33:59
CLT middle of the night: 00:48:18
ET  middle of the night: 00:48:18
PT  middle of the night: 21:48:18


UT -14 deg twilight: 2025-07-07T23:02:37.865 2025-07-08T10:33:59.535
UT middle of the night: 2025-07-08T04:48:18.700

timezone CLT: America/SantiagoCLT -14 deg twilight: 07/07/2025,   19:02:37 to 06:33:59
timezone ET: America/New_YorkET  -14 deg twilight: 07/07/2025,   19:02:37 to 06:33:59
timezone PT: America/Los_AngelesPT  -14 deg twilight: 07/07/2025,   16:02:37 to 03:33:59
CLT middle of the night: 00:48:18
ET  middle of the night: 00:48:18
PT  middle of the night: 21:48:18



#####################
### OBSPLAN:
#####################
 jsonID program  priority  order airmass sep_moon                            json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]
      0     twi         0     10    1.85    105.3     SheppardTwilightJul07evening.json 141.37  -2.08 2025-07-07T22:35:55.865 18:35 18:35    0.00      0.0      0.00    26.70    26.70
     39     yse         0     20    1.37     72.1                              525.json 186.99  11.09 2025-07-07T23:02:37.865 19:02 19:02   47.24      0.0      1.73    32.00    33.73
     43     eta         0     30    1.42     67.5            etale.ec0814.riz.8min.json 158.03 -60.69 2025-07-07T23:36:21.803 19:36 19:36   75.37      1.0      5.76     6.50    12.26
     44     eta         0     40    1.41     66.3            etale.ec0915.riz.8min.json 161.26 -59.68 2025-07-07T23:48:37.611 19:48 19:48    1.89      0.0      0.07     6.50     6.57
     78     eta         1     50    1.37     64.4                   etale.i.set3.A.json 165.67 -58.44 2025-07-07T23:55:11.779 19:55 19:55    2.59      0.0      0.09    43.50    43.59
     10    dosc         1     60    1.02     32.9 2_ShallowApex.250707_z_8-dithpos.json 213.20 -33.90 2025-07-08T00:38:47.472 20:38 20:38   39.77      0.0      1.46    20.00    21.46
     59  debass         0     70    1.24     53.7                       2025pjt_P1.json 195.94 -12.02 2025-07-08T01:00:14.969 21:00 21:00   26.95      1.0      3.99     1.50     5.49
     62  debass         0     80    1.26     49.7                       2025pxk_P1.json 208.18   0.35 2025-07-08T01:05:44.255 21:05 21:05   17.34      0.0      0.64     2.25     2.89
     80     yse         1     90    1.21     18.0                   A11pl3Z_77U100.json 268.18 -18.50 2025-07-08T01:08:37.402 21:08 21:08   61.83      0.0      2.27     6.00     8.27
     23  desirt         0    100    1.20     41.7                     DESIRT_G15_i.json 217.71  -0.86 2025-07-08T01:16:53.423 21:16 21:16   52.54      0.0      1.93    27.50    29.43
     24  desirt         0    110    1.30     44.7                   DESIRT_G15_r_1.json 214.05  -0.79 2025-07-08T01:46:19.008 21:46 21:46    3.66      0.0      0.13    10.00    10.13
     25  desirt         0    120    1.27     41.3                   DESIRT_G15_r_2.json 218.54  -0.97 2025-07-08T01:56:27.060 21:56 21:56    4.49      0.0      0.16     8.33     8.50
     34     yse         0    130    1.16     33.3                              376.json 222.21  -9.14 2025-07-08T02:04:56.943 22:04 22:04    8.96      0.0      0.33    16.00    16.33
     36     yse         0    140    1.23     34.5                              428.json 228.14  -1.49 2025-07-08T02:21:16.646 22:21 22:21    9.66      0.0      0.35    16.00    16.35
     66  debass         1    150    1.33     38.0                       2025klo_P2.json 236.72   7.56 2025-07-08T02:37:37.894 22:37 22:37   12.46      0.0      0.46     3.00     3.46
     67  debass         1    160    1.65     49.2                       2025krk_P2.json 237.75  19.76 2025-07-08T02:41:05.317 22:41 22:41   12.23      0.0      0.45     3.00     3.45
     76  debass         1    170    1.42     44.0                       2025myd_P2.json 267.47  13.94 2025-07-08T02:44:32.224 22:44 22:44   29.00      0.0      1.06     3.00     4.06
     91     yse         1    180    1.03     17.2                   A11pl3Z_77U300.json 268.13 -18.50 2025-07-08T02:48:36.020 22:48 22:48   32.44      0.0      1.19     8.67     9.86
     77  debass         1    190    1.18     38.6                       2025myo_P2.json 293.13 -18.25 2025-07-08T02:58:27.398 22:58 22:58   23.70      0.0      0.87     3.00     3.87
     42  defsus         0    200    1.14     37.4                 shortDEFSuS_6809.json 295.16 -30.92 2025-07-08T03:02:19.548 23:02 23:02   12.81      0.0      0.47    10.67    11.14
