UT -14 deg twilight: 2026-06-25T22:58:20.372 2026-06-26T10:33:47.702
UT middle of the night: 2026-06-26T04:46:04.037

timezone CLT: America/SantiagoCLT -14 deg twilight: 06/25/2026,   18:58:20 to 06:33:47
timezone ET: America/New_YorkET  -14 deg twilight: 06/25/2026,   18:58:20 to 06:33:47
timezone PT: America/Los_AngelesPT  -14 deg twilight: 06/25/2026,   15:58:20 to 03:33:47
CLT middle of the night: 00:46:04
ET  middle of the night: 00:46:04
PT  middle of the night: 21:46:04


UT -14 deg twilight: 2026-06-25T22:58:20.372 2026-06-26T10:33:47.702
UT middle of the night: 2026-06-26T04:46:04.037

timezone CLT: America/SantiagoCLT -14 deg twilight: 06/25/2026,   18:58:20 to 06:33:47
timezone ET: America/New_YorkET  -14 deg twilight: 06/25/2026,   18:58:20 to 06:33:47
timezone PT: America/Los_AngelesPT  -14 deg twilight: 06/25/2026,   15:58:20 to 03:33:47
CLT middle of the night: 00:46:04
ET  middle of the night: 00:46:04
PT  middle of the night: 21:46:04



#####################
### OBSPLAN:
#####################
 jsonID program  priority  order airmass sep_moon                             json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]
      0     twi         0     10    1.81     93.8      SheppardTwilightJun25evening.json 132.31   1.63 2026-06-25T22:33:22.372 18:33 18:33    0.00        0      0.00    24.97    24.97
     58  debass         0     20    1.64     75.2                        2026pmo_P1.json 159.06  14.57 2026-06-25T22:58:20.372 18:58 18:58   29.41        0      1.08     3.00     4.08
     27     yse         0     30    1.30     73.6                           2026ayt.json 141.84 -31.92 2026-06-25T23:02:25.068 19:02 19:02   49.33        1      4.81     2.33     7.14
     46     eta         0     40    1.26     59.8           etale.ec0814.griz.11min.json 158.03 -60.69 2026-06-25T23:09:33.589 19:09 19:09   30.67        0      1.12    10.33    11.46
     47     eta         0     50    1.24     58.1           etale.ec0915.griz.11min.json 161.26 -59.68 2026-06-25T23:21:01.065 19:21 19:21    1.89        0      0.07    10.33    10.40
     48     eta         0     60    1.25     57.7                     etale.i.15min.json 161.91 -59.48 2026-06-25T23:31:25.233 19:31 19:31    0.38        0      0.01    10.83    10.85
     28     yse         0     70    1.21     60.3                           2026ayz.json 158.46 -30.93 2026-06-25T23:42:16.078 19:42 19:42   28.65        1      4.05     3.33     7.38
      2    dosc         0     80    1.16     54.2     1_OMLApex.260625_i_15-dithpos.json 166.68 -24.98 2026-06-25T23:49:39.109 19:49 19:49    9.38        0      0.34    37.50    37.84
      3    dosc         0     90    1.28     54.5     2_OMLApex.260625_z_20-dithpos.json 166.68 -24.98 2026-06-26T00:27:29.750 20:27 20:27    0.00        0      0.00    50.00    50.00
     31     yse         0    100    1.43     51.5                           2026gvk.json 169.96 -27.78 2026-06-26T01:17:29.750 21:17 21:17    4.06        0      0.15     2.33     2.48
     32     yse         0    110    1.31     44.6                           2026gzx.json 178.48 -23.08 2026-06-26T01:19:58.672 21:19 21:19    9.02        0      0.33     2.33     2.66
     59  shadow         0    120    1.64     50.3      1_Shadow_Virgo_1of2_g_260625.json 186.76   8.27 2026-06-26T01:22:38.511 21:22 21:22   32.37        0      1.19    12.00    13.19
     61  shadow         0    130    1.72     50.4      1_Shadow_Virgo_r_1of2_260613.json 186.76   8.28 2026-06-26T01:35:49.730 21:35 21:35    0.01        0      0.00    12.00    12.00
     62  shadow         0    140    1.82     50.1      1_Shadow_Virgo_r_2of2_260613.json 190.06  11.40 2026-06-26T01:47:49.753 21:47 21:47    4.51        0      0.17    10.00    10.17
     60  shadow         0    150    1.90     50.2      1_Shadow_Virgo_g_2of2_260613.json 190.06  11.40 2026-06-26T01:57:59.675 21:57 21:57    0.00        0      0.00    10.00    10.00
     50  debass         0    160    1.38     35.3                        2026odz_P1.json 191.48 -13.78 2026-06-26T02:07:59.675 22:07 22:07   25.21        0      0.92     3.00     3.92
     49  debass         0    170    1.14     22.6                        2026mqo_P1.json 203.02 -27.45 2026-06-26T02:11:55.147 22:11 22:11   17.40        0      0.64     3.00     3.64
     57  debass         0    180    1.29     28.2                        2026pjy_P1.json 203.65  -6.75 2026-06-26T02:15:33.431 22:15 22:15   20.71        0      0.76     3.00     3.76
     51  debass         0    190    1.58     39.2                        2026ono_P1.json 200.68   6.06 2026-06-26T02:19:18.983 22:19 22:19   13.15        0      0.48     3.00     3.48
     45     eta         0    200    1.28     26.6                           2026ngr.json 209.60  -2.96 2026-06-26T02:22:47.907 22:22 22:22   12.67        0      0.46     8.67     9.13
     22  desirt         0    210    1.31     26.6                  DESIRT_SN2026ngr.json 209.52  -3.05 2026-06-26T02:31:55.785 22:31 22:31    0.12        0      0.00     7.33     7.34
     55  debass         0    220    1.24     26.5                        2026pem_P1.json 228.25   3.53 2026-06-26T02:39:16.039 22:39 22:39   19.84        0      0.73     3.00     3.73
     16  desirt         0    230    1.16     17.5               DESIRT_G15-1_2026_i.json 225.08  -5.70 2026-06-26T02:42:59.691 22:42 22:42    9.77        0      0.36    11.00    11.36
     18  desirt         0    240    1.22     21.5               DESIRT_G15-2_2026_i.json 225.61  -1.68 2026-06-26T02:54:21.179 22:54 22:54    4.06        0      0.15    18.33    18.48
     20  desirt         0    250    1.26     22.4               DESIRT_G15-3_2026_i.json 226.79  -0.72 2026-06-26T03:12:50.109 23:12 23:12    1.52        0      0.06     9.17     9.22
     17  desirt         0    260    1.24     17.7               DESIRT_G15-1_2026_z.json 225.08  -5.70 2026-06-26T03:22:03.459 23:22 23:22    5.27        0      0.19    13.00    13.19
     19  desirt         0    270    1.33     21.6               DESIRT_G15-2_2026_z.json 225.61  -1.68 2026-06-26T03:35:15.052 23:35 23:35    4.06        0      0.15    21.67    21.82
     21  desirt         0    280    1.41     22.5               DESIRT_G15-3_2026_z.json 226.79  -0.72 2026-06-26T03:57:03.982 23:57 23:57    1.52        0      0.06    10.83    10.89
     36     yse         0    290    1.42     21.7                               428.json 228.14  -1.49 2026-06-26T04:07:57.332 00:07 00:07    1.55        0      0.06    16.00    16.06
     52  debass         0    300    1.48     18.8                        2026osf_P1.json 226.87  -4.49 2026-06-26T04:24:00.744 00:24 00:24    3.25        0      0.12     3.00     3.12
     54  debass         0    310    1.38     11.5                        2026pad_P1.json 227.58 -11.77 2026-06-26T04:27:07.896 00:27 00:27    7.31        0      0.27     3.00     3.27
      4    dosc         0    320    1.51     17.3 3_ShallowApex.260625_i_21-dithpos.json 213.20 -33.90 2026-06-26T04:30:23.983 00:30 00:30   25.73        1      3.94    28.50    32.44
      5    dosc         0    330    1.74     17.4 4_ShallowApex.260625_z_24-dithpos.json 213.20 -33.90 2026-06-26T05:02:50.594 01:02 01:02    0.00        0      0.00    36.00    36.00
     30     yse         0    340    1.94     63.4                           2026fhx.json 215.54 -86.75 2026-06-26T05:38:50.594 01:38 01:38   52.85        0      1.94     3.33     5.27
     53  debass         0    350    1.47     40.2                        2026ovn_P1.json 257.49   6.00 2026-06-26T05:44:06.871 01:44 01:44   93.58        1      6.43     3.00     9.43
     56  debass         0    360    1.39     44.1                        2026pir_P1.json 264.13   4.96 2026-06-26T05:53:32.744 01:53 01:53    6.69        0      0.25     3.00     3.25
     15  desirt         0    370    1.16     85.2                 DESIRT_315_2026_r.json 319.10 -11.09 2026-06-26T05:56:47.461 01:56 01:56   57.01        0      2.09    18.33    20.42
     14  desirt         0    380    1.12     85.0                 DESIRT_315_2026_i.json 319.10 -11.09 2026-06-26T06:17:12.874 02:17 02:17    0.00        0      0.00    20.17    20.17
     37     yse         0    390    1.15     83.9                               440.json 314.29  -2.48 2026-06-26T06:37:22.874 02:37 02:37    9.85        0      0.36    24.00    24.36
     40     yse         0    400    1.37     96.0                               544.json 321.80  11.20 2026-06-26T07:01:44.536 03:01 03:01   15.58        0      0.57    24.00    24.57
     38     yse         0    410    1.28    103.5                               494.json 332.94   4.77 2026-06-26T07:26:18.818 03:26 03:26   12.77        0      0.47    16.00    16.47
     39     yse         0    420    1.29    108.6                               495.json 338.75   4.55 2026-06-26T07:42:46.901 03:42 03:42    5.80        0      0.21    16.00    16.21
     35     yse         0    430    1.14    108.2                               393.json 345.62  -9.85 2026-06-26T07:58:59.656 03:58 03:58   15.94        0      0.58    16.00    16.58
     42     yse         1    440    1.48    127.9                               296.json  18.11 -17.41 2026-06-26T08:15:34.722 04:15 04:15   32.42        0      1.19     6.67     7.86
      7  desirt         0    450    1.47    127.7                  DESIRT_20-20-1_r.json  20.77 -19.59 2026-06-26T08:23:26.046 04:23 04:23    3.33        0      0.12     8.33     8.46
      9  desirt         0    460    1.48    127.4                  DESIRT_20-20-2_r.json  24.72 -22.23 2026-06-26T08:31:53.369 04:31 04:31    4.54        0      0.17     8.33     8.50
     11  desirt         0    470    1.47    131.4                  DESIRT_20-20-3_r.json  24.05 -17.09 2026-06-26T08:40:23.347 04:40 04:40    5.18        0      0.19     8.33     8.52
      6  desirt         0    480    1.34    127.5                  DESIRT_20-20-1_g.json  20.77 -19.59 2026-06-26T08:48:54.742 04:48 04:48    4.00        0      0.15     6.67     6.81
      8  desirt         0    490    1.36    127.3                  DESIRT_20-20-2_g.json  24.72 -22.23 2026-06-26T08:55:43.532 04:55 04:55    4.54        0      0.17     6.67     6.83
     10  desirt         0    500    1.36    131.2                  DESIRT_20-20-3_g.json  24.05 -17.09 2026-06-26T09:02:33.510 05:02 05:02    5.18        0      0.19     6.67     6.86
     23  desirt         2    510    1.25    127.4                  DESIRT_20-20-1_i.json  20.77 -19.59 2026-06-26T09:09:24.905 05:09 05:09    4.00        0      0.15     9.17     9.31
     24  desirt         2    520    1.26    127.1                  DESIRT_20-20-2_i.json  24.72 -22.23 2026-06-26T09:18:43.695 05:18 05:18    4.54        0      0.17     9.17     9.33
     25  desirt         2    530    1.25    131.1                  DESIRT_20-20-3_i.json  24.05 -17.09 2026-06-26T09:28:03.673 05:28 05:28    5.18        0      0.19     9.17     9.36
     43     yse         1    540    1.35    139.8                               448.json  15.67   3.34 2026-06-26T09:37:25.068 05:37 05:37   22.04        0      0.81     8.00     8.81
     34     yse         0    550    1.27    120.4                           2026nur.json  35.28 -33.61 2026-06-26T09:46:13.551 05:46 05:46   41.33        1      4.52     2.33     6.85
     65  shadow         0    560    1.59    120.4               Shadow_Fornax_r90_1.json  53.80 -35.64 2026-06-26T09:53:04.485 05:53 05:53   15.35        0      0.56    10.00    10.56
     63  shadow         0    570    1.52    120.3               Shadow_Fornax_g90_1.json  53.80 -35.64 2026-06-26T10:03:38.252 06:03 06:03    0.00        0      0.00    10.00    10.00
     66  shadow         0    580    1.46    120.5               Shadow_Fornax_r90_2.json  53.34 -35.47 2026-06-26T10:13:38.252 06:13 06:13    0.41        0      0.02    10.00    10.02
     64  shadow         0    590    1.41    120.5               Shadow_Fornax_g90_2.json  53.34 -35.47 2026-06-26T10:23:39.160 06:23 06:23    0.00        0      0.00    10.00    10.00
      1     twi         0    600    2.18    163.8      SheppardTwilightJun26morning.json  54.42   8.00 2026-06-26T10:33:47.702 06:33 06:33   43.48        1      4.59    12.78    17.38

#####################
### EXTRA TARGETS:
#####################
