UT -14 deg twilight: 2025-06-14T22:56:07.412 2025-06-15T10:31:24.544
UT middle of the night: 2025-06-15T04:43:45.978

timezone CLT: America/SantiagoCLT -14 deg twilight: 06/14/2025,   18:56:07 to 06:31:24
timezone ET: America/New_YorkET  -14 deg twilight: 06/14/2025,   18:56:07 to 06:31:24
timezone PT: America/Los_AngelesPT  -14 deg twilight: 06/14/2025,   15:56:07 to 03:31:24
CLT middle of the night: 00:43:45
ET  middle of the night: 00:43:45
PT  middle of the night: 21:43:45


UT -14 deg twilight: 2025-06-14T22:56:07.412 2025-06-15T10:31:24.544
UT middle of the night: 2025-06-15T04:43:45.978

timezone CLT: America/SantiagoCLT -14 deg twilight: 06/14/2025,   18:56:07 to 06:31:24
timezone ET: America/New_YorkET  -14 deg twilight: 06/14/2025,   18:56:07 to 06:31:24
timezone PT: America/Los_AngelesPT  -14 deg twilight: 06/14/2025,   15:56:07 to 03:31:24
CLT middle of the night: 00:43:45
ET  middle of the night: 00:43:45
PT  middle of the night: 21:43:45



#####################
### OBSPLAN:
#####################
 jsonID program  priority  order airmass sep_moon                            json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]
      0     twi         0     10    1.83    157.0     SheppardTwilightJun14evening.json 119.88   1.22 2025-06-14T22:29:05.412 18:29 18:29    0.00        0      0.00    27.03    27.03
     70  debass         0     20    1.81    157.6                       2025jzn_P1.json 153.61  21.93 2025-06-14T22:56:07.412 18:56 18:56   38.81        0      1.42     2.25     3.67
      2     agn         0     30    1.34    151.7                           COSMOS.json 150.00   2.20 2025-06-14T22:59:47.796 18:59 18:59   20.04        0      0.73    33.00    33.73
     67  dwarfs         0     40    1.30    139.3                      leo8_all_v3.json 168.63   6.27 2025-06-14T23:33:31.881 19:33 19:33   19.02        0      0.70    33.00    33.70
     12  desirt         0     50    1.28    138.1               DESIRT_165_i_short.json 161.88  -5.99 2025-06-15T00:07:13.717 20:07 20:07   13.99        0      0.51    12.00    12.51
     11  desirt         0     60    1.33    138.2               DESIRT_165_g_short.json 161.88  -5.99 2025-06-15T00:19:44.502 20:19 20:19    0.00        0      0.00     9.33     9.33
     27     yse         0     70    1.27    115.7                          2025ifq.json 154.26 -38.19 2025-06-15T00:29:04.502 20:29 20:29   32.93        1      4.21     3.33     7.54
     68     eta         0     80    1.34     94.3            etale.ec0814.riz.8min.json 158.03 -60.69 2025-06-15T00:36:36.948 20:36 20:36   22.63        0      0.83     6.50     7.33
     69     eta         0     90    1.32     94.5          etale.ec0915.griz.11min.json 161.26 -59.68 2025-06-15T00:43:56.731 20:43 20:43    1.89        0      0.07    10.33    10.40
     34     yse         0    100    1.42    125.0                              525.json 186.99  11.09 2025-06-15T00:54:20.899 20:54 20:54   73.73        1      5.70    16.00    21.70
     26     yse         0    110    1.82    105.6                          2025gcv.json 213.56  26.53 2025-06-15T01:16:03.101 21:16 21:16   29.40        0      1.08     3.33     4.41
      5    dosc         0    120    1.32    121.6     1_OMLApex.250614_g_5-dithpos.json 166.68 -24.98 2025-06-15T01:20:27.784 21:20 21:20   68.55        0      2.51    12.50    15.01
      6    dosc         0    130    1.39    121.7    2_OMLApex.250614_r_10-dithpos.json 166.68 -24.98 2025-06-15T01:35:28.586 21:35 21:35    0.00        0      0.00    25.00    25.00
      7    dosc         0    140    1.54    121.9    3_OMLApex.250614_i_15-dithpos.json 166.68 -24.98 2025-06-15T02:00:28.586 22:00 22:00    0.00        0      0.00    37.50    37.50
     73  debass         0    150    1.34    108.6                       2025kum_P1.json 201.14  -0.41 2025-06-15T02:37:58.586 22:37 22:37   41.37        0      1.52     3.00     4.52
     17  desirt         0    160    1.22     99.5                     DESIRT_200_i.json 209.93  -3.30 2025-06-15T02:42:29.609 22:42 22:42    9.24        0      0.34    18.33    18.67
     18  desirt         0    170    1.26     99.6                     DESIRT_200_r.json 209.93  -3.30 2025-06-15T03:01:09.946 23:01 23:01    0.00        0      0.00    16.67    16.67
     78  debass         0    180    1.33     98.9                       2025mbz_P1.json 212.21  -0.10 2025-06-15T03:17:49.946 23:17 23:17    3.93        0      0.14     2.25     2.39
     75  debass         0    190    1.59     94.6                       2025lxv_P1.json 223.76  17.46 2025-06-15T03:20:13.584 23:20 23:20   20.92        0      0.77     2.25     3.02
     19  desirt         0    200    1.27     93.5                     DESIRT_G15_i.json 217.71  -0.86 2025-06-15T03:23:14.613 23:23 23:23   19.26        0      0.71    27.50    28.21
     20  desirt         0    210    1.42     97.2                   DESIRT_G15_r_1.json 214.05  -0.79 2025-06-15T03:51:26.990 23:51 23:51    3.66        0      0.13    10.00    10.13
     21  desirt         0    220    1.39     93.0                   DESIRT_G15_r_2.json 218.54  -0.97 2025-06-15T04:01:35.042 00:01 00:01    4.49        0      0.16     8.33     8.50
     30     yse         0    230    1.26     86.7                              376.json 222.21  -9.14 2025-06-15T04:10:04.925 00:10 00:10    8.96        0      0.33     8.00     8.33
     32     yse         0    240    1.30     84.1                              428.json 228.14  -1.49 2025-06-15T04:18:24.628 00:18 00:18    9.66        0      0.35     8.00     8.35
     72  debass         0    250    1.70     83.7                       2025krk_P1.json 237.75  19.73 2025-06-15T04:26:45.876 00:26 00:26   23.22        0      0.85     1.75     2.60
