 jsonID program  priority  order airmass sep_moon                            json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]                                                                                             json_filename
      0     twi         0     10    1.85    113.1     SheppardTwilightMar30evening.json  52.90  -3.08 2026-03-30T23:16:11.237 20:16 19:16    0.00      0.0      0.00    26.70    26.70      /Users/arest/observing/decat_pointings/json_files/2026A/twi/260330/SheppardTwilightMar30evening.json
     19     yse         0     20    1.53     98.4                         2025aarm.json  68.05  -5.29 2026-03-30T23:42:53.237 20:42 19:42   15.27      0.0      0.56     2.67     3.23                          /Users/arest/observing/decat_pointings/json_files/2026A/yse/260330/2025aarm.json
     34     yse         0     30    1.64    112.8                           XECDFS.json  52.98 -28.08 2026-03-30T23:46:06.821 20:46 19:46   26.91      0.0      0.99    10.67    11.65                            /Users/arest/observing/decat_pointings/json_files/2026A/yse/260330/XECDFS.json
     23     yse         0     40    1.56    107.7                          2025tis.json  58.84 -28.07 2026-03-30T23:57:46.022 20:57 19:57    5.17      0.0      0.19     3.33     3.52                           /Users/arest/observing/decat_pointings/json_files/2026A/yse/260330/2025tis.json
     31     yse         0     50    1.55    105.7                              253.json  61.28 -24.71 2026-03-31T00:01:17.402 21:01 20:01    4.01      0.0      0.15     8.00     8.15                               /Users/arest/observing/decat_pointings/json_files/2026A/yse/260330/253.json
     35     yse         0     60    1.48    103.8                            XEDFS.json  61.25 -48.42 2026-03-31T00:09:26.232 21:09 20:09   23.71      1.0      3.87    21.33    25.20                             /Users/arest/observing/decat_pointings/json_files/2026A/yse/260330/XEDFS.json
      6  desirt         0     70    1.57     97.2               DESIRT_80_2025_i_2.json  70.62 -20.89 2026-03-31T00:34:38.401 21:34 20:34   28.54      1.0      4.05     9.17    13.21             /Users/arest/observing/decat_pointings/json_files/2026A/desirt/260330/DESIRT_80_2025_i_2.json
      7  desirt         0     80    1.53     93.2               DESIRT_80_2025_i_3.json  75.06 -21.09 2026-03-31T00:47:51.187 21:47 20:47    4.15      0.0      0.15     9.17     9.32             /Users/arest/observing/decat_pointings/json_files/2026A/desirt/260330/DESIRT_80_2025_i_3.json
      8  desirt         0     90    1.48     89.4               DESIRT_80_2025_i_4.json  79.18 -21.50 2026-03-31T00:57:10.309 21:57 20:57    3.86      0.0      0.14     9.17     9.31             /Users/arest/observing/decat_pointings/json_files/2026A/desirt/260330/DESIRT_80_2025_i_4.json
      9  desirt         0    100    1.85     97.4               DESIRT_80_2025_z_2.json  70.62 -20.89 2026-03-31T01:06:28.801 22:06 21:06    8.00      0.0      0.29    10.83    11.13             /Users/arest/observing/decat_pointings/json_files/2026A/desirt/260330/DESIRT_80_2025_z_2.json
     10  desirt         0    110    1.78     93.4               DESIRT_80_2025_z_3.json  75.06 -21.09 2026-03-31T01:17:36.400 22:17 21:17    4.15      0.0      0.15    10.83    10.99             /Users/arest/observing/decat_pointings/json_files/2026A/desirt/260330/DESIRT_80_2025_z_3.json
     11  desirt         0    120    1.72     89.6               DESIRT_80_2025_z_4.json  79.18 -21.50 2026-03-31T01:28:35.522 22:28 21:28    3.86      0.0      0.14    10.83    10.97             /Users/arest/observing/decat_pointings/json_files/2026A/desirt/260330/DESIRT_80_2025_z_4.json
     56  debass         0    130    1.19     45.9                       2026fcu_P1.json 121.80  -3.76 2026-03-31T01:39:34.014 22:39 21:39   44.99      0.0      1.65     3.00     4.65                     /Users/arest/observing/decat_pointings/json_files/2026A/debass/260330/2026fcu_P1.json
     20     yse         0    140    1.29     42.4                         2025advo.json 124.41   4.70 2026-03-31T01:44:12.989 22:44 21:44    8.85      0.0      0.32     8.67     8.99                          /Users/arest/observing/decat_pointings/json_files/2026A/yse/260330/2025advo.json
