UT -14 deg twilight: 2025-10-12T23:54:24.799 2025-10-13T09:04:13.585
UT middle of the night: 2025-10-13T04:29:19.192

timezone CLT: America/SantiagoCLT -14 deg twilight: 10/12/2025,   20:54:24 to 06:04:13
timezone ET: America/New_YorkET  -14 deg twilight: 10/12/2025,   19:54:24 to 05:04:13
timezone PT: America/Los_AngelesPT  -14 deg twilight: 10/12/2025,   16:54:24 to 02:04:13
CLT middle of the night: 01:29:19
ET  middle of the night: 00:29:19
PT  middle of the night: 21:29:19


UT -14 deg twilight: 2025-10-12T23:54:24.799 2025-10-13T09:04:13.585
UT middle of the night: 2025-10-13T04:29:19.192

timezone CLT: America/SantiagoCLT -14 deg twilight: 10/12/2025,   20:54:24 to 06:04:13
timezone ET: America/New_YorkET  -14 deg twilight: 10/12/2025,   19:54:24 to 05:04:13
timezone PT: America/Los_AngelesPT  -14 deg twilight: 10/12/2025,   16:54:24 to 02:04:13
CLT middle of the night: 01:29:19
ET  middle of the night: 00:29:19
PT  middle of the night: 21:29:19



#####################
### OBSPLAN:
#####################
 jsonID program  priority  order airmass sep_moon                        json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]
      0     twi         0     10    1.82    142.6 SheppardTwilightOct12evening.json 243.94 -12.92 2025-10-12T23:27:42.799 20:27 19:27    0.00        0      0.00    26.70    26.70
     46  defsus         0     20    1.28    165.7                   4_defsus_N.json 265.05 -26.70 2025-10-12T23:54:24.799 20:54 19:54   24.10        0      0.88    12.00    12.88
     44  defsus         0     30    1.34    165.6                   2_defsus_N.json 265.05 -26.70 2025-10-13T00:07:17.827 21:07 20:07    0.00        0      0.00    12.00    12.00
     49   OTHER         0     40    1.32    168.2                 Oct12_560332.json 268.08 -29.90 2025-10-13T00:19:17.827 21:19 20:19    4.17        0      0.15    29.50    29.65
     43  defsus         0     50    1.46    168.1                   1_defsus_S.json 268.32 -30.60 2025-10-13T00:48:56.996 21:48 20:48    0.73        0      0.03    21.00    21.03
     45  defsus         0     60    1.59    167.9                   3_defsus_S.json 268.32 -30.60 2025-10-13T01:09:58.599 22:09 21:09    0.00        0      0.00    21.00    21.00
     30     yse         0     70    1.20    140.2                          440.json 314.29  -2.48 2025-10-13T01:30:58.599 22:30 21:30   51.71        0      1.90    16.00    17.90
     38     yse         1     80    1.64    123.0                      2025oxy.json 316.96  18.24 2025-10-13T01:48:52.352 22:48 21:48   20.89        0      0.77     3.33     4.10
     40     yse         1     90    2.26     98.4                      2025rbs.json 339.07  33.68 2025-10-13T01:52:58.300 22:52 21:52   25.08        0      0.92     2.33     3.25
     27     yse         0    100    1.88    100.2                      2025shi.json 342.17  27.67 2025-10-13T01:56:13.467 22:56 21:56    6.58        0      0.24     5.33     5.57
      9  desirt         0    110    1.16    143.0               DESIRT_315_g_1.json 316.91  -9.83 2025-10-13T02:01:47.937 23:01 22:01   44.78        0      1.64     6.67     8.31
     10  desirt         0    120    1.12    140.4               DESIRT_315_g_2.json 321.43 -12.04 2025-10-13T02:10:06.452 23:10 22:10    4.96        0      0.18     6.67     6.85
     11  desirt         0    130    1.16    144.9               DESIRT_315_g_3.json 317.09 -13.53 2025-10-13T02:16:57.367 23:16 22:16    4.49        0      0.16     6.67     6.83
     12  desirt         0    140    1.21    143.2               DESIRT_315_r_1.json 316.91  -9.83 2025-10-13T02:23:47.244 23:23 22:23    3.70        0      0.14     8.33     8.47
     13  desirt         0    150    1.17    140.6               DESIRT_315_r_2.json 321.43 -12.04 2025-10-13T02:32:15.377 23:32 22:32    4.96        0      0.18     8.33     8.52
     14  desirt         0    160    1.23    145.1               DESIRT_315_r_3.json 317.09 -13.53 2025-10-13T02:40:46.292 23:40 22:40    4.49        0      0.16     8.33     8.50
     32     yse         0    170    1.60    125.9                          544.json 321.80  11.20 2025-10-13T02:49:16.169 23:49 22:49   25.16        0      0.92    16.00    16.92
     31     yse         0    180    1.35    122.1                          494.json 332.94   4.77 2025-10-13T03:06:11.522 00:06 23:06   12.77        0      0.47    16.00    16.47
     29     yse         0    190    1.10    119.0                          393.json 345.62  -9.85 2025-10-13T03:22:39.605 00:22 23:22   19.32        0      0.71    16.00    16.71
     34     yse         0    200    1.09    130.8                  TDE_VENUS_1.json 342.22 -44.48 2025-10-13T03:39:22.109 00:39 23:39   34.76        1      4.27    18.00    22.27
     33     yse         0    210    1.03    111.7                          ELA.json   9.45 -43.98 2025-10-13T04:01:38.581 01:01 00:01   19.42        0      0.71    10.67    11.38
     17  desirt         1    220    1.02     93.1             DESIRT_20-20-1_i.json  20.77 -19.59 2025-10-13T04:13:01.312 01:13 00:13   26.16        1      3.96     9.17    13.13
      3  desirt         0    230    1.02     93.2             DESIRT_20-20-1_g.json  20.77 -19.59 2025-10-13T04:26:08.858 01:26 00:26    0.00        0      0.00     6.67     6.67
      4  desirt         0    240    1.02     93.3             DESIRT_20-20-1_r.json  20.77 -19.59 2025-10-13T04:32:48.858 01:32 00:32    0.00        0      0.00     8.33     8.33
      5  desirt         0    250    1.01     91.4             DESIRT_20-20-2_g.json  24.72 -22.23 2025-10-13T04:41:08.858 01:41 00:41    4.54        0      0.17     6.67     6.83
      6  desirt         0    260    1.01     91.4             DESIRT_20-20-2_r.json  24.72 -22.23 2025-10-13T04:47:58.836 01:47 00:47    0.00        0      0.00     8.33     8.33
      7  desirt         0    270    1.03     89.6             DESIRT_20-20-3_g.json  24.05 -17.09 2025-10-13T04:56:18.836 01:56 00:56    5.18        0      0.19     6.67     6.86
      8  desirt         0    280    1.03     89.6             DESIRT_20-20-3_r.json  24.05 -17.09 2025-10-13T05:03:10.231 02:03 01:03    0.00        0      0.00     8.33     8.33
      2     agn         0    290    1.11     74.1                         X123.json  35.53  -5.31 2025-10-13T05:11:30.231 02:11 01:11   16.28        0      0.60    33.00    33.60
     37     yse         0    300    1.11     74.0                          XMM.json  35.57  -4.78 2025-10-13T05:45:06.044 02:45 01:45    0.54        0      0.02    10.67    10.69
     28     yse         0    310    1.06     67.0                          253.json  61.28 -24.71 2025-10-13T05:55:47.222 02:55 01:55   31.74        0      1.16    16.00    17.16
     41     yse         1    320    1.02     71.1                      2025tis.json  58.84 -28.07 2025-10-13T06:12:57.043 03:12 02:12    4.01        0      0.15     2.33     2.48
     35     yse         0    330    1.01     74.7                       XECDFS.json  52.98 -28.08 2025-10-13T06:15:25.873 03:15 02:15    5.17        0      0.19    10.67    10.86
     36     yse         0    340    1.07     85.4                        XEDFS.json  61.25 -48.42 2025-10-13T06:26:17.253 03:26 02:26   21.32        1      3.78    21.33    25.12
     23  desirt         1    350    1.03     61.6           DESIRT_80_2025_i_1.json  66.49 -21.30 2025-10-13T06:51:24.160 03:51 02:51   27.45        1      4.01     9.17    13.17
