 jsonID program  priority  order airmass sep_moon                         json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]                                                                                          json_filename
      0     twi         0     10    1.83    163.3  SheppardTwilightFeb07evening.json  21.21   1.08 2026-02-08T00:16:36.819 21:16 19:16    0.00      0.0      0.00    26.70    26.70   /Users/arest/observing/decat_pointings/json_files/2026A/twi/260207/SheppardTwilightFeb07evening.json
     30     yse         0     20    1.73    117.2                           ELA.json   9.45 -43.98 2026-02-08T00:43:18.819 21:43 19:43   46.27      1.0      4.70    10.67    15.36                            /Users/arest/observing/decat_pointings/json_files/2026A/yse/260207/ELA.json
     23     yse         0     30    1.64    148.3                      2025abcr.json  26.73 -15.28 2026-02-08T00:58:40.607 21:58 19:58   32.24      1.0      4.18     3.50     7.68                       /Users/arest/observing/decat_pointings/json_files/2026A/yse/260207/2025abcr.json
     34     yse         0     40    1.62    157.8                           XMM.json  35.57  -4.78 2026-02-08T01:06:21.528 22:06 20:06   13.63      0.0      0.50    10.67    11.17                            /Users/arest/observing/decat_pointings/json_files/2026A/yse/260207/XMM.json
     22     yse         0     50    1.16    135.7                      2025aarm.json  68.05  -5.29 2026-02-08T01:17:31.524 22:17 20:17   32.35      0.0      1.19     2.67     3.85                       /Users/arest/observing/decat_pointings/json_files/2026A/yse/260207/2025aarm.json
     29     yse         0     60    1.09    128.2                           253.json  61.28 -24.71 2026-02-08T01:21:22.704 22:21 20:21   20.47      0.0      0.75    16.00    16.75                            /Users/arest/observing/decat_pointings/json_files/2026A/yse/260207/253.json
     25     yse         0     70    1.14    127.0                       2025tis.json  58.84 -28.07 2026-02-08T01:38:07.746 22:38 20:38    4.01      0.0      0.15     3.33     3.48                        /Users/arest/observing/decat_pointings/json_files/2026A/yse/260207/2025tis.json
     32     yse         0     80    1.21    129.8                        XECDFS.json  52.98 -28.08 2026-02-08T01:41:36.576 22:41 20:41    5.17      0.0      0.19    10.67    10.86                         /Users/arest/observing/decat_pointings/json_files/2026A/yse/260207/XECDFS.json
     33     yse         0     90    1.17    109.1                         XEDFS.json  61.25 -48.42 2026-02-08T01:52:27.956 22:52 20:52   21.32      1.0      3.78    21.33    25.12                          /Users/arest/observing/decat_pointings/json_files/2026A/yse/260207/XEDFS.json
     19  desirt         2    100    1.19    127.5            DESIRT_80_2025_z_1.json  66.49 -21.30 2026-02-08T02:17:34.863 23:17 21:17   27.45      1.0      4.01    10.83    14.84        /Users/arest/observing/decat_pointings/json_files/2026A/desirt/260207/2/DESIRT_80_2025_z_1.json
      7  desirt         0    110    1.23    127.6            DESIRT_80_2025_g_1.json  66.49 -21.30 2026-02-08T02:32:25.245 23:32 21:32    0.00      0.0      0.00     6.67     6.67          /Users/arest/observing/decat_pointings/json_files/2026A/desirt/260207/DESIRT_80_2025_g_1.json
     20  desirt         2    120    1.20    125.0            DESIRT_80_2025_z_2.json  70.62 -20.89 2026-02-08T02:39:05.245 23:39 21:39    3.88      0.0      0.14    10.83    10.98        /Users/arest/observing/decat_pointings/json_files/2026A/desirt/260207/2/DESIRT_80_2025_z_2.json
      8  desirt         0    130    1.24    125.0            DESIRT_80_2025_g_2.json  70.62 -20.89 2026-02-08T02:50:03.776 23:50 21:50    0.00      0.0      0.00     6.67     6.67          /Users/arest/observing/decat_pointings/json_files/2026A/desirt/260207/DESIRT_80_2025_g_2.json
     21  desirt         2    140    1.20    121.7            DESIRT_80_2025_z_3.json  75.06 -21.09 2026-02-08T02:56:43.776 23:56 21:56    4.15      0.0      0.15    10.83    10.99        /Users/arest/observing/decat_pointings/json_files/2026A/desirt/260207/2/DESIRT_80_2025_z_3.json
      9  desirt         0    150    1.24    121.7            DESIRT_80_2025_g_3.json  75.06 -21.09 2026-02-08T03:07:42.898 00:07 22:07    0.00      0.0      0.00     6.67     6.67          /Users/arest/observing/decat_pointings/json_files/2026A/desirt/260207/DESIRT_80_2025_g_3.json
     10  desirt         0    160    1.20    118.4            DESIRT_80_2025_g_4.json  79.18 -21.50 2026-02-08T03:14:22.898 00:14 22:14    3.86      0.0      0.14     6.67     6.81          /Users/arest/observing/decat_pointings/json_files/2026A/desirt/260207/DESIRT_80_2025_g_4.json
     11  desirt         0    170    1.45    127.7            DESIRT_80_2025_i_1.json  66.49 -21.30 2026-02-08T03:21:11.390 00:21 22:21   11.81      0.0      0.43     9.17     9.60          /Users/arest/observing/decat_pointings/json_files/2026A/desirt/260207/DESIRT_80_2025_i_1.json
     12  desirt         0    180    1.42    125.2            DESIRT_80_2025_i_2.json  70.62 -20.89 2026-02-08T03:30:47.379 00:30 22:30    3.88      0.0      0.14     9.17     9.31          /Users/arest/observing/decat_pointings/json_files/2026A/desirt/260207/DESIRT_80_2025_i_2.json
     13  desirt         0    190    1.37    121.8            DESIRT_80_2025_i_3.json  75.06 -21.09 2026-02-08T03:40:05.910 00:40 22:40    4.15      0.0      0.15     9.17     9.32          /Users/arest/observing/decat_pointings/json_files/2026A/desirt/260207/DESIRT_80_2025_i_3.json
     14  desirt         0    200    1.33    118.5            DESIRT_80_2025_i_4.json  79.18 -21.50 2026-02-08T03:49:25.032 00:49 22:49    3.86      0.0      0.14     9.17     9.31          /Users/arest/observing/decat_pointings/json_files/2026A/desirt/260207/DESIRT_80_2025_i_4.json
     15  desirt         0    210    1.72    127.8            DESIRT_80_2025_r_1.json  66.49 -21.30 2026-02-08T03:58:43.524 00:58 22:58   11.81      0.0      0.43     8.33     8.77          /Users/arest/observing/decat_pointings/json_files/2026A/desirt/260207/DESIRT_80_2025_r_1.json
     16  desirt         0    220    1.66    125.3            DESIRT_80_2025_r_2.json  70.62 -20.89 2026-02-08T04:07:29.513 01:07 23:07    3.88      0.0      0.14     8.33     8.48          /Users/arest/observing/decat_pointings/json_files/2026A/desirt/260207/DESIRT_80_2025_r_2.json
     17  desirt         0    230    1.59    122.0            DESIRT_80_2025_r_3.json  75.06 -21.09 2026-02-08T04:15:58.044 01:15 23:15    4.15      0.0      0.15     8.33     8.49          /Users/arest/observing/decat_pointings/json_files/2026A/desirt/260207/DESIRT_80_2025_r_3.json
     18  desirt         0    240    1.53    118.7            DESIRT_80_2025_r_4.json  79.18 -21.50 2026-02-08T04:24:27.166 01:24 23:24    3.86      0.0      0.14     8.33     8.47          /Users/arest/observing/decat_pointings/json_files/2026A/desirt/260207/DESIRT_80_2025_r_4.json
     31     yse         0    250    1.22     62.6                          XCOS.json 150.11   2.27 2026-02-08T04:32:55.658 01:32 23:32   73.19      0.0      2.68    10.67    13.35                           /Users/arest/observing/decat_pointings/json_files/2026A/yse/260207/XCOS.json
     24     yse         0    260    1.65     78.4                      2025ahkt.json 141.42  22.42 2026-02-08T04:46:16.673 01:46 23:46   21.85      0.0      0.80     2.67     3.47                       /Users/arest/observing/decat_pointings/json_files/2026A/yse/260207/2025ahkt.json
