 jsonID program  priority  order airmass sep_moon                            json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]                                                                                             json_filename
      0     twi         0     10    1.84    135.9     SheppardTwilightMay18evening.json  92.88  -0.08 2025-05-18T22:33:17.819 18:33 18:33    0.00      0.0      0.00    26.70    26.70      /Users/arest/observing/decat_pointings/json_files/2025A/twi/250518/SheppardTwilightMay18evening.json
     35     eta         0     20    1.77     81.8                        lmc.40min.json  78.86 -68.77 2025-05-18T22:59:59.819 18:59 18:59   69.35      1.0      5.54    41.17    46.71                         /Users/arest/observing/decat_pointings/json_files/2025A/eta/250518/lmc.40min.json
     24     yse         0     30    1.62    150.7                              412.json 115.81  -2.65 2025-05-18T23:46:42.396 19:46 19:46   70.60      1.0      5.59     8.00    13.59                               /Users/arest/observing/decat_pointings/json_files/2025A/yse/250518/412.json
     22     yse         0     40    1.32    140.5                              311.json 123.55 -17.04 2025-05-19T00:00:17.714 20:00 20:00   16.27      0.0      0.60     8.00     8.60                               /Users/arest/observing/decat_pointings/json_files/2025A/yse/250518/311.json
      4     agn         0     50    1.88     86.4                            S-CVZ.json  90.00 -66.56 2025-05-19T00:08:53.516 20:08 20:08   54.14      1.0      4.99    11.00    15.99                             /Users/arest/observing/decat_pointings/json_files/2025A/agn/250518/S-CVZ.json
     33     eta         0     60    1.18     95.6          etale.ec0814.griz.11min.json 158.03 -60.69 2025-05-19T00:24:52.632 20:24 20:24   29.21      0.0      1.07    10.33    11.40           /Users/arest/observing/decat_pointings/json_files/2025A/eta/250518/etale.ec0814.griz.11min.json
     34     eta         0     70    1.17     95.9          etale.ec0915.griz.11min.json 161.26 -59.68 2025-05-19T00:36:16.885 20:36 20:36    1.89      0.0      0.07    10.33    10.40           /Users/arest/observing/decat_pointings/json_files/2025A/eta/250518/etale.ec0915.griz.11min.json
     44  debass         0     80    1.09    111.9                       2025jsh_P1.json 153.28 -44.42 2025-05-19T00:46:41.053 20:46 20:46   16.01      0.0      0.59     2.25     2.84                     /Users/arest/observing/decat_pointings/json_files/2025A/debass/250518/2025jsh_P1.json
     21     yse         0     90    1.07    117.5                          2025ifq.json 154.26 -38.19 2025-05-19T00:49:31.267 20:49 20:49    6.28      0.0      0.23     2.47     2.70                           /Users/arest/observing/decat_pointings/json_files/2025A/yse/250518/2025ifq.json
     41  debass         0    100    1.10    130.0                       2025hyu_P1.json 151.74 -25.55 2025-05-19T00:52:13.078 20:52 20:52   12.81      1.0      3.47     2.25     5.72                     /Users/arest/observing/decat_pointings/json_files/2025A/debass/250518/2025hyu_P1.json
     40  debass         0    110    1.25    148.2                       2025hwq_P1.json 150.15  -6.19 2025-05-19T00:57:56.270 20:57 20:57   19.42      0.0      0.71     2.25     2.96                     /Users/arest/observing/decat_pointings/json_files/2025A/debass/250518/2025hwq_P1.json
