 jsonID program  priority  order airmass sep_moon                            json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]                                                                                             json_filename
     35     yse         0     10    1.26     40.8                              311.json 123.55 -17.04 2025-05-30T22:56:26.570 18:56 18:56    0.00        0      0.00     8.00     8.00                               /Users/arest/observing/decat_pointings/json_files/2025A/yse/250530/311.json
     76  debass         2     20    1.39     59.9                       2025hkq_P3.json 111.28 -34.76 2025-05-30T23:04:26.570 19:04 19:04   20.84        1      3.76     3.00     6.76                   /Users/arest/observing/decat_pointings/json_files/2025A/debass/250530/2/2025hkq_P3.json
     49     eta         0     40    1.16     88.6                    etale.r.17min.json 161.26 -59.68 2025-05-30T23:27:51.817 19:27 19:27    0.00        0      0.00    17.33    17.33                     /Users/arest/observing/decat_pointings/json_files/2025A/eta/250530/etale.r.17min.json
     48     eta         0     30    1.15     88.7                    etale.i.15min.json 161.26 -59.68 2025-05-30T23:11:12.416 19:11 19:11   40.64        0      1.49    15.17    16.66                     /Users/arest/observing/decat_pointings/json_files/2025A/eta/250530/etale.i.15min.json
     52  debass         0     50    1.08     72.9                       2025jsh_P1.json 153.28 -44.42 2025-05-30T23:45:11.817 19:45 19:45   16.01        0      0.59     1.50     2.09                     /Users/arest/observing/decat_pointings/json_files/2025A/debass/250530/2025jsh_P1.json
     34     yse         0     60    1.05     67.7                          2025ifq.json 154.26 -38.19 2025-05-30T23:47:17.031 19:47 19:47    6.28        0      0.23     2.47     2.70                           /Users/arest/observing/decat_pointings/json_files/2025A/yse/250530/2025ifq.json
      5     agn         0     70    1.31     32.4                      COSMOS_moon.json 150.00   2.20 2025-05-30T23:49:58.842 19:49 19:49   40.58        1      4.49    22.00    26.49                       /Users/arest/observing/decat_pointings/json_files/2025A/agn/250530/COSMOS_moon.json
     14  desirt         0     80    1.16     46.5                     DESIRT_165_i.json 161.88  -5.99 2025-05-31T00:16:28.110 20:16 20:16   14.42        0      0.53    14.67    15.20                   /Users/arest/observing/decat_pointings/json_files/2025A/desirt/250530/DESIRT_165_i.json
     13  desirt         0     90    1.19     46.3                     DESIRT_165_g.json 161.88  -5.99 2025-05-31T00:31:39.828 20:31 20:31    0.00        0      0.00    10.67    10.67                   /Users/arest/observing/decat_pointings/json_files/2025A/desirt/250530/DESIRT_165_g.json
      7    dosc         0    100    1.06     62.9     1_OMLApex.250530_g_5-dithpos.json 166.68 -24.98 2025-05-31T00:42:19.828 20:42 20:42   19.54        0      0.72    12.50    13.22     /Users/arest/observing/decat_pointings/json_files/2025A/dosc/250530/1_OMLApex.250530_g_5-dithpos.json
