 jsonID program  priority  order airmass sep_moon                        json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]                                                                                        json_filename
      0     twi         0     10    1.83    178.0 SheppardTwilightOct09evening.json 234.37 -25.08 2025-10-09T23:25:27.319 20:25 19:25    0.00        0      0.00    26.70    26.70 /Users/arest/observing/decat_pointings/json_files/2025B/twi/251009/SheppardTwilightOct09evening.json
     35  defsus         0     20    1.23    150.8                   1_defsus_N.json 265.05 -26.70 2025-10-09T23:52:09.319 20:52 19:52   27.59        0      1.01    12.00    13.01                /Users/arest/observing/decat_pointings/json_files/2025B/defsus/251009/1_defsus_N.json
     36  defsus         0     30    1.22    148.0                   2_defsus_S.json 268.32 -30.60 2025-10-10T00:05:10.011 21:05 20:05    4.84        0      0.18    21.00    21.18                /Users/arest/observing/decat_pointings/json_files/2025B/defsus/251009/2_defsus_S.json
     37  defsus         0     40    1.37    151.2                   3_defsus_N.json 265.05 -26.70 2025-10-10T00:26:20.659 21:26 20:26    4.84        0      0.18    12.00    12.18                /Users/arest/observing/decat_pointings/json_files/2025B/defsus/251009/3_defsus_N.json
     38  defsus         0     50    1.35    148.4                   4_defsus_S.json 268.32 -30.60 2025-10-10T00:38:31.307 21:38 20:38    4.84        0      0.18    21.00    21.18                /Users/arest/observing/decat_pointings/json_files/2025B/defsus/251009/4_defsus_S.json
     50   OTHER         0     60    1.46    148.4                 2025B-560332.json 268.59 -28.92 2025-10-10T00:59:41.955 21:59 20:59    1.70        0      0.06    29.50    29.56               /Users/arest/observing/decat_pointings/json_files/2025B/OTHER/251009/2025B-560332.json
     39  debass         0     70    1.36    105.0                   2025yhm_P1.json 304.85   4.98 2025-10-10T01:29:15.695 22:29 21:29   48.61        0      1.78     3.00     4.78                /Users/arest/observing/decat_pointings/json_files/2025B/debass/251009/2025yhm_P1.json
     46  debass         0     80    1.36     91.9                   2025ywi_P1.json 317.04  10.38 2025-10-10T01:34:02.634 22:34 21:34   13.23        0      0.49     3.00     3.49                /Users/arest/observing/decat_pointings/json_files/2025B/debass/251009/2025ywi_P1.json
     19     yse         0     90    1.57     88.6                      2025oxy.json 316.96  18.24 2025-10-10T01:37:31.742 22:37 21:37    7.86        0      0.29     3.33     3.62                      /Users/arest/observing/decat_pointings/json_files/2025B/yse/251009/2025oxy.json
     29     yse         0    100    1.36     87.3                          544.json 321.80  11.20 2025-10-10T01:41:09.030 22:41 21:41    8.45        0      0.31    16.00    16.31                          /Users/arest/observing/decat_pointings/json_files/2025B/yse/251009/544.json
     41  debass         0    110    1.39     75.7                   2025ytg_P1.json 333.78  13.88 2025-10-10T01:57:27.627 22:57 21:57   12.00        0      0.44     3.00     3.44                /Users/arest/observing/decat_pointings/json_files/2025B/debass/251009/2025ytg_P1.json
     21     yse         0    120    2.26     64.9                      2025rbs.json 339.07  33.68 2025-10-10T02:00:54.032 23:00 22:00   20.37        0      0.75     2.67     3.41                      /Users/arest/observing/decat_pointings/json_files/2025B/yse/251009/2025rbs.json
     22     yse         0    130    1.88     63.9                      2025shi.json 342.17  27.67 2025-10-10T02:04:18.853 23:04 22:04    6.58        0      0.24     3.33     3.57                      /Users/arest/observing/decat_pointings/json_files/2025B/yse/251009/2025shi.json
